cpg,beta,se,p,i2,p_het,details
cg00328870,-0.00851,0.001476435,4.11E-09,,,
cg00329272,-0.00513,0.001305394,4.25E-05,,,
cg00332048,-0.013,0.002038579,9.03E-11,,,
cg00332882,-0.00886,0.001994243,4.44E-06,,,
cg00334063,0.0252,0.004039481,2.21E-10,,,
cg00336320,0.0172,0.00258426,1.41E-11,,,
cg00337440,-0.007,0.001838665,7.03E-05,,,
cg00339319,-0.00596,0.001119718,5.11E-08,,,
cg00340855,-0.0186,0.002057858,7.94E-20,,,
cg00344900,0.0271,0.003863167,1.15E-12,,,
cg00346208,0.0232,0.004782136,6.13E-07,,,
cg00350448,-0.006,0.001562958,6.18E-05,,,
cg00351047,-0.00687,0.001431974,8.03E-07,,,
cg00376544,0.0259,0.005600937,1.88E-06,,,
cg00379720,0.022,0.004355009,2.19E-07,,,
cg00384539,0.0263,0.004185867,1.66E-10,,,
cg00384847,-0.00913,0.001493945,4.94E-10,,,
cg00387658,-0.0156,0.001647703,1.43E-21,,,
cg00392257,-0.0131,0.001572562,4.03E-17,,,
cg00394180,0.00818,0.00203483,2.91E-05,,,
cg00396667,0.0208,0.005091294,2.20E-05,,,
cg00397986,0.013,0.003378223,5.95E-05,,,
cg00399175,0.00945,0.002264305,1.50E-05,,,
cg00399483,0.00888,0.001831012,6.18E-07,,,
cg00404053,-0.0341,0.006591542,1.15E-07,,,
cg00410422,-0.0146,0.002242323,3.73E-11,,,
cg00415704,-0.0102,0.0014325,5.38E-13,,,
cg00417323,-0.0201,0.002951543,4.88E-12,,,
cg00432049,-0.0103,0.0022356,2.04E-06,,,
cg00439658,0.0116,0.001571257,7.76E-14,,,
cg00439733,-0.00946,0.001976042,8.45E-07,,,
cg00448560,-0.015,0.001846438,2.26E-16,,,
cg00451635,-0.00749,0.001375046,2.56E-08,,,
cg00456672,-0.022,0.002608049,1.65E-17,,,
cg00458337,-0.0148,0.002797481,6.10E-08,,,
cg00458949,-0.00884,0.00147544,1.04E-09,,,
cg00463859,-0.00785,0.00166134,1.15E-06,,,
cg00466500,0.0064,0.001628562,4.25E-05,,,
cg00481951,0.0175,0.002273965,7.03E-15,,,
cg00484358,0.00581,0.001069508,2.78E-08,,,
cg00495775,0.00772,0.001760709,5.81E-06,,,
cg00497251,-0.00647,0.001604147,2.75E-05,,,
cg00500989,-0.0155,0.003619783,9.26E-06,,,
cg00503840,0.00676,0.001497545,3.18E-06,,,
cg00511674,0.0144,0.002596388,1.46E-08,,,
cg00515457,0.0175,0.003132681,1.16E-08,,,
cg00519069,-0.0119,0.002228995,4.68E-08,,,
cg00521239,-0.0115,0.001966087,2.47E-09,,,
cg00524486,-0.00711,0.00185268,6.21E-05,,,
cg00548708,0.0126,0.002924483,8.22E-06,,,
cg00551679,0.0149,0.002598465,4.90E-09,,,
cg00552235,0.0266,0.003686072,2.67E-13,,,
cg00552892,-0.0155,0.002870312,3.33E-08,,,
cg00553487,-0.0123,0.001728468,5.55E-13,,,
cg00557175,-0.0161,0.003550155,2.88E-06,,,
cg00566516,-0.0139,0.002881842,7.06E-07,,,
cg00574412,-0.00672,0.001323689,1.92E-07,,,
cg00574740,0.00828,0.001842833,3.51E-06,,,
cg00575672,-0.0136,0.002043688,1.42E-11,,,
cg00575674,-0.0181,0.003666315,3.97E-07,,,
cg00578032,0.00915,0.002203173,1.64E-05,,,
cg00579520,0.00779,0.001865873,1.49E-05,,,
cg00582628,-0.0167,0.001896714,6.56E-19,,,
cg00584238,0.0156,0.003970761,4.27E-05,,,
cg00590036,0.00805,0.00186119,7.62E-06,,,
cg00590324,0.0191,0.003297716,3.48E-09,,,
cg00602811,-0.01,0.00230009,6.88E-06,,,
cg00609948,-0.00768,0.001790276,8.94E-06,,,
cg00612633,-0.0147,0.00177801,6.83E-17,,,
cg00613752,0.0114,0.001870009,5.43E-10,,,
cg00620824,-0.0226,0.004093818,1.69E-08,,,
cg00621943,-0.0106,0.002161773,4.71E-07,,,
cg00622010,-0.00741,0.001683744,5.39E-06,,,
cg00636527,-0.00495,0.001317458,8.59E-05,,,
cg00636737,-0.00888,0.001848595,7.79E-07,,,
cg00637477,0.00921,0.001844764,2.98E-07,,,
cg00656728,-0.00747,0.001316503,6.97E-09,,,
cg00657460,-0.00781,0.001834071,1.03E-05,,,
cg00661018,-0.00726,0.001610654,3.28E-06,,,
cg00661347,-0.00548,0.001270394,8.03E-06,,,
cg00664416,0.0167,0.002377649,1.08E-12,,,
cg00667751,0.00996,0.002248964,4.74E-06,,,
cg00671600,-0.0074,0.001966448,8.39E-05,,,
cg00675878,-0.00563,0.001154176,5.36E-07,,,
cg00676833,-0.00571,0.001216858,1.35E-06,,,
cg00677334,-0.0178,0.002302946,5.41E-15,,,
cg00683332,0.0157,0.003821218,1.99E-05,,,
cg00684075,-0.00718,0.001311074,2.17E-08,,,
cg00687714,-0.0205,0.003646413,9.44E-09,,,
cg00688447,0.0225,0.004639081,6.17E-07,,,
cg00688963,0.0286,0.005816342,4.39E-07,,,
cg00689213,-0.0118,0.003045834,5.35E-05,,,
cg00690195,-0.0072,0.001544586,1.57E-06,,,
cg00695112,-0.012,0.001870101,6.96E-11,,,
cg00699993,0.026,0.005368757,6.40E-07,,,
cg00703513,0.00681,0.001554482,5.91E-06,,,
cg00708603,-0.00969,0.001677697,3.83E-09,,,
cg00714309,-0.0153,0.002332506,2.70E-11,,,
cg00723017,-0.00998,0.001810468,1.77E-08,,,
cg00731185,0.0109,0.00206112,6.17E-08,,,
cg00731683,-0.00741,0.001987936,9.67E-05,,,
cg00731691,-0.0125,0.001838004,5.20E-12,,,
cg00733493,-0.0111,0.001434199,4.99E-15,,,
cg00741624,0.00719,0.001510507,9.68E-07,,,
cg00745389,0.013,0.001981868,2.70E-11,,,
cg00748589,0.0113,0.001599313,8.00E-13,,,
cg00753885,-0.0133,0.001634437,2.02E-16,,,
cg00755588,-0.0104,0.001329172,2.55E-15,,,
cg00764612,0.0121,0.001778678,5.13E-12,,,
cg00774437,-0.0115,0.001913942,9.36E-10,,,
cg00776080,-0.0139,0.002263043,4.07E-10,,,
cg00779065,0.0105,0.002351527,4.00E-06,,,
cg00783877,-0.0212,0.004816308,5.37E-06,,,
cg00791074,-0.0167,0.00333698,2.80E-07,,,
cg00792966,0.0134,0.002892149,1.80E-06,,,
cg00804078,-0.0122,0.002534602,7.42E-07,,,
cg00808170,0.00853,0.002283871,9.39E-05,,,
cg00812438,0.0144,0.003641723,3.84E-05,,,
cg00812833,0.0139,0.003201758,7.08E-06,,,
cg00818680,-0.0284,0.004836332,2.15E-09,,,
cg00819338,-0.00667,0.001487842,3.68E-06,,,
cg00824018,0.0233,0.003699735,1.51E-10,,,
cg00842161,0.0091,0.002238536,2.40E-05,,,
cg00842595,-0.0204,0.002318178,6.84E-19,,,
cg00848780,0.00434,0.000928349,1.47E-06,,,
cg00851028,0.00589,0.001502396,4.42E-05,,,
cg00855990,0.0101,0.001815314,1.32E-08,,,
cg00860372,-0.00819,0.001578492,1.06E-07,,,
cg00862117,0.022,0.002692209,1.52E-16,,,
cg00864666,-0.0179,0.00169869,2.90E-26,,,
cg00872865,-0.0101,0.002310983,6.20E-06,,,
cg00874990,0.00893,0.00189061,1.16E-06,,,
cg00875989,0.00911,0.001417109,6.44E-11,,,
cg00876127,-0.0157,0.002240712,1.22E-12,,,
cg00876267,-0.00585,0.001363844,8.96E-06,,,
cg00878605,0.00976,0.001792464,2.59E-08,,,
cg00884093,0.0199,0.005256,7.65E-05,,,
cg00884334,0.0198,0.003828544,1.16E-07,,,
cg00889398,0.00836,0.001728552,6.61E-07,,,
cg00891995,-0.0175,0.002463796,6.11E-13,,,
cg00896068,-0.00922,0.001620753,6.40E-09,,,
cg00901765,0.00898,0.002377421,7.93E-05,,,
cg00903099,0.00928,0.002211775,1.36E-05,,,
cg00909275,0.0113,0.002805207,2.81E-05,,,
cg00910067,0.00848,0.002057377,1.88E-05,,,
cg00911351,0.00927,0.002334089,3.57E-05,,,
cg00923744,-0.0106,0.002718662,4.83E-05,,,
cg00926285,-0.0254,0.005209463,5.42E-07,,,
cg00934037,0.0101,0.002570444,4.26E-05,,,
cg00947744,-0.00899,0.001299505,2.29E-12,,,
cg00949753,0.00829,0.001550153,4.45E-08,,,
cg00951599,-0.00794,0.001906579,1.56E-05,,,
cg00957665,-0.00541,0.001341618,2.76E-05,,,
cg00957901,-0.0192,0.003626255,5.96E-08,,,
cg00962755,0.0118,0.002938264,2.96E-05,,,
cg00982136,-0.0263,0.004899374,3.98E-08,,,
cg00988548,-0.0114,0.002246848,1.95E-07,,,
cg00989492,0.0261,0.006710995,5.03E-05,,,
cg00989853,0.0287,0.006812246,1.26E-05,,,
cg00994250,-0.0174,0.002916809,1.22E-09,,,
cg00995854,-0.00834,0.001983728,1.31E-05,,,
cg01001286,-0.0102,0.00263253,5.34E-05,,,
cg01002529,0.00826,0.001694605,5.46E-07,,,
cg01002636,-0.0159,0.003544887,3.64E-06,,,
cg01007828,0.0104,0.001577014,2.13E-11,,,
cg01014224,-0.0203,0.002935148,2.32E-12,,,
cg01022345,-0.008,0.001348957,1.51E-09,,,
cg01023751,-0.0129,0.002763438,1.52E-06,,,
cg01026661,-0.0482,0.010918333,5.06E-06,,,
cg01028796,-0.0198,0.002401464,8.26E-17,,,
cg01036351,0.01,0.001625536,3.83E-10,,,
cg01040850,-0.0156,0.001748299,2.27E-19,,,
cg01041405,-0.0254,0.00672175,7.88E-05,,,
cg01054110,-0.0284,0.003662192,4.42E-15,,,
cg01055824,-0.0151,0.003639473,1.67E-05,,,
cg01062126,-0.0115,0.002324682,3.77E-07,,,
cg01066157,-0.0157,0.00352795,4.29E-06,,,
cg01075271,0.0178,0.003049922,2.67E-09,,,
cg01077058,-0.0234,0.003337437,1.18E-12,,,
cg01078824,0.00603,0.001530363,4.07E-05,,,
cg01081083,-0.0152,0.00230135,1.99E-11,,,
cg01097384,0.0145,0.003802977,6.87E-05,,,
cg01100175,0.0195,0.004019735,6.14E-07,,,
cg01101873,-0.012,0.001809992,1.68E-11,,,
cg01102833,-0.0157,0.002250017,1.50E-12,,,
cg01102854,-0.00808,0.001220147,1.77E-11,,,
cg01103207,-0.0064,0.001360286,1.27E-06,,,
cg01103827,-0.0259,0.003176877,1.78E-16,,,
cg01104208,-0.00746,0.001500872,3.34E-07,,,
cg01106338,0.00664,0.001366167,5.86E-07,,,
cg01106926,0.00992,0.001568495,1.27E-10,,,
cg01108112,-0.00459,0.001224997,8.95E-05,,,
cg01109279,-0.0179,0.003659011,4.99E-07,,,
cg01111041,-0.00769,0.00203539,7.90E-05,,,
cg01127300,-0.00873,0.00207986,1.35E-05,,,
cg01128109,-0.0151,0.001789919,1.64E-17,,,
cg01133433,0.014,0.003486076,2.96E-05,,,
cg01137047,-0.0069,0.001426052,6.54E-07,,,
cg01139880,-0.0129,0.002866759,3.40E-06,,,
cg01141413,-0.00634,0.001426407,4.40E-06,,,
cg01141438,-0.00816,0.001622206,2.45E-07,,,
cg01142635,0.0159,0.003257842,5.29E-07,,,
cg01142676,-0.00965,0.002322783,1.63E-05,,,
cg01148073,-0.0104,0.001890301,1.88E-08,,,
cg01150683,0.0101,0.002254977,3.75E-06,,,
cg01153166,0.0112,0.00193688,3.68E-09,,,
cg01153385,-0.00866,0.001521954,6.35E-09,,,
cg01155497,0.00807,0.001738687,1.73E-06,,,
cg01184975,0.0158,0.004131182,6.55E-05,,,
cg01185921,-0.0122,0.001574336,4.62E-15,,,
cg01194538,-0.00704,0.001761402,3.21E-05,,,
cg01205267,-0.0187,0.003378077,1.55E-08,,,
cg01207684,-0.0222,0.003763433,1.83E-09,,,
cg01219000,-0.0082,0.001849636,4.64E-06,,,
cg01222316,-0.0128,0.002963902,7.85E-06,,,
cg01234420,-0.0144,0.001836699,2.25E-15,,,
cg01236063,0.0124,0.002338076,5.68E-08,,,
cg01239651,-0.0122,0.002138725,5.84E-09,,,
cg01243823,-0.00978,0.001942117,2.38E-07,,,
cg01256539,-0.0248,0.003749606,1.87E-11,,,
cg01259782,-0.023,0.004328681,5.38E-08,,,
cg01261798,0.0323,0.007159634,3.22E-06,,,
cg01268590,0.018,0.003077354,2.47E-09,,,
cg01276475,0.0103,0.001905244,3.22E-08,,,
cg01276536,-0.00842,0.001659194,1.94E-07,,,
cg01278654,-0.0111,0.001854546,1.08E-09,,,
cg01281911,0.0228,0.003511914,4.23E-11,,,
cg01282174,-0.0176,0.002677236,2.45E-11,,,
cg01283246,0.0374,0.008066066,1.77E-06,,,
cg01287975,0.0158,0.00258481,4.90E-10,,,
cg01290904,-0.00988,0.00184099,4.01E-08,,,
cg01293740,-0.0101,0.002021708,2.93E-07,,,
cg01294808,0.0121,0.002597934,1.60E-06,,,
cg01296360,0.00701,0.001263662,1.45E-08,,,
cg01297756,0.00887,0.001524758,2.99E-09,,,
cg01302656,0.00765,0.002018604,7.54E-05,,,
cg01314044,-0.0101,0.002047459,4.05E-07,,,
cg01314574,-0.0104,0.00171113,6.09E-10,,,
cg01329789,-0.0151,0.002394063,1.42E-10,,,
cg01337940,-0.0323,0.00732506,5.18E-06,,,
cg01344420,-0.0252,0.0058958,9.59E-06,,,
cg01344797,-0.00683,0.001684854,2.52E-05,,,
cg01346718,-0.00609,0.00162833,9.20E-05,,,
cg01350680,0.00887,0.001936114,2.31E-06,,,
cg01352586,0.0113,0.001837956,3.92E-10,,,
cg01360605,-0.0103,0.002347922,5.75E-06,,,
cg01368219,-0.0126,0.001798278,1.22E-12,,,
cg01372572,-0.00935,0.001577168,1.53E-09,,,
cg01373819,-0.0105,0.002606608,2.81E-05,,,
cg01376402,0.00742,0.001760463,1.25E-05,,,
cg01376829,0.00974,0.002519924,5.55E-05,,,
cg01382110,0.0112,0.002082078,3.74E-08,,,
cg01391297,-0.00781,0.00203297,6.11E-05,,,
cg01394339,-0.0139,0.00338407,2.00E-05,,,
cg01397325,-0.0071,0.001724094,1.91E-05,,,
cg01400822,-0.0095,0.001737487,2.28E-08,,,
cg01405404,0.0165,0.002664722,2.97E-10,,,
cg01405582,-0.0104,0.002365507,5.50E-06,,,
cg01405761,0.012,0.001944093,3.36E-10,,,
cg01407018,-0.0234,0.006082101,5.97E-05,,,
cg01407062,-0.0333,0.007498547,4.48E-06,,,
cg01409985,-0.0191,0.002569032,5.24E-14,,,
cg01425188,-0.0311,0.007149061,6.80E-06,,,
cg01429408,-0.0135,0.001928878,1.29E-12,,,
cg01437204,-0.0112,0.002111811,5.68E-08,,,
cg01442601,0.00908,0.001923078,1.17E-06,,,
cg01444397,0.0338,0.006221924,2.78E-08,,,
cg01449136,0.00828,0.001518702,2.49E-08,,,
cg01458054,-0.00943,0.002045858,2.02E-06,,,
cg01461824,0.0071,0.001836696,5.54E-05,,,
cg01464985,-0.00933,0.001963626,1.01E-06,,,
cg01474257,0.00656,0.001316797,3.15E-07,,,
cg01475538,-0.00574,0.001360693,1.23E-05,,,
cg01478482,-0.0174,0.004448647,4.59E-05,,,
cg01485797,-0.0123,0.002652073,1.76E-06,,,
cg01486146,0.0141,0.001965617,3.66E-13,,,
cg01486610,-0.0469,0.007161614,2.90E-11,,,
cg01489686,0.00682,0.001637641,1.56E-05,,,
cg01493685,-0.0162,0.002782346,2.90E-09,,,
cg01503065,0.00924,0.001946309,1.03E-06,,,
cg01515534,-0.00895,0.001576787,6.89E-09,,,
cg01515543,-0.00869,0.001812456,8.15E-07,,,
cg01517384,-0.0159,0.003609562,5.29E-06,,,
cg01521274,-0.0189,0.002075706,4.30E-20,,,
cg01527307,-0.0114,0.002758262,1.79E-05,,,
cg01528542,-0.0208,0.003245711,7.35E-11,,,
cg01542019,-0.0206,0.003323379,2.85E-10,,,
cg01543603,0.00889,0.002256881,4.09E-05,,,
cg01546568,0.0206,0.004756026,7.41E-06,,,
cg01552919,-0.0165,0.002475482,1.32E-11,,,
cg01554963,0.00894,0.002351892,7.20E-05,,,
cg01560676,-0.00939,0.001829537,1.43E-07,,,
cg01560871,-0.00951,0.001704186,1.20E-08,,,
cg01564343,-0.00907,0.001805598,2.54E-07,,,
cg01565703,-0.0177,0.00231199,9.61E-15,,,
cg01567672,-0.00531,0.001414364,8.69E-05,,,
cg01577760,-0.0111,0.002974313,9.50E-05,,,
cg01581018,0.0119,0.002242291,5.57E-08,,,
cg01586952,-0.0073,0.001285069,6.71E-09,,,
cg01588224,-0.0199,0.002044387,1.08E-22,,,
cg01591830,-0.0108,0.00189894,6.45E-09,,,
cg01592801,0.00867,0.00214685,2.69E-05,,,
cg01593969,-0.00834,0.001279012,3.50E-11,,,
cg01594949,-0.00936,0.001558804,9.59E-10,,,
cg01598596,-0.0212,0.004018582,6.62E-08,,,
cg01605783,-0.00707,0.001525553,1.79E-06,,,
cg01620309,-0.0102,0.002069928,4.16E-07,,,
cg01622018,-0.00711,0.001631821,6.59E-06,,,
cg01622416,-0.0182,0.002679628,5.53E-12,,,
cg01622930,-0.0126,0.001452562,2.08E-18,,,
cg01625087,0.0174,0.002688039,4.80E-11,,,
cg01627252,-0.00723,0.001294934,1.18E-08,,,
cg01644611,-0.0167,0.003676417,2.78E-06,,,
cg01657995,-0.00727,0.001919165,7.59E-05,,,
cg01663970,0.00761,0.001960566,5.19E-05,,,
cg01666793,0.00885,0.002087501,1.12E-05,,,
cg01671681,-0.0206,0.002032027,1.88E-24,,,
cg01672322,-0.00676,0.001550421,6.50E-06,,,
cg01676322,-0.0065,0.001579317,1.93E-05,,,
cg01686975,-0.00799,0.001898113,1.28E-05,,,
cg01687680,0.014,0.002904096,7.15E-07,,,
cg01688536,0.0194,0.004190236,1.83E-06,,,
cg01688688,0.00872,0.002056837,1.12E-05,,,
cg01713950,-0.0132,0.002073407,9.68E-11,,,
cg01720722,-0.00772,0.002030019,7.15E-05,,,
cg01722932,0.0061,0.001150183,5.68E-08,,,
cg01729827,0.0215,0.004816183,4.02E-06,,,
cg01747664,-0.018,0.002713164,1.63E-11,,,
cg01749249,-0.00841,0.001673195,2.50E-07,,,
cg01750611,-0.007,0.001291799,3.00E-08,,,
cg01753375,-0.00665,0.001422893,1.48E-06,,,
cg01759562,0.00978,0.002376953,1.94E-05,,,
cg01763090,0.0127,0.001868016,5.28E-12,,,
cg01770755,0.00888,0.002075518,9.41E-06,,,
cg01777643,0.0282,0.006438682,5.94E-06,,,
cg01783650,-0.00574,0.001413007,2.43E-05,,,
cg01804934,-0.0151,0.002482574,5.92E-10,,,
cg01805215,-0.0135,0.001761868,9.13E-15,,,
cg01806921,-0.00622,0.001365067,2.60E-06,,,
cg01812045,0.00863,0.001279026,7.53E-12,,,
cg01819137,0.00904,0.001923352,1.30E-06,,,
cg01820374,-0.0114,0.001511938,2.35E-14,,,
cg01823925,-0.00594,0.001324833,3.67E-06,,,
cg01829241,0.0198,0.004100449,6.87E-07,,,
cg01835021,-0.0108,0.001967538,2.02E-08,,,
cg01835725,0.00619,0.001015723,5.50E-10,,,
cg01839396,0.0082,0.002005581,2.17E-05,,,
cg01844642,0.0107,0.001401037,1.11E-14,,,
cg01847889,-0.00725,0.001766061,2.02E-05,,,
cg01850269,0.00996,0.001782943,1.16E-08,,,
cg01851378,0.0127,0.002369382,4.16E-08,,,
cg01851672,-0.0125,0.002059005,6.36E-10,,,
cg01851782,-0.0101,0.001862221,2.92E-08,,,
cg01875106,-0.0147,0.002338574,1.63E-10,,,
cg01881062,-0.0123,0.001921348,7.68E-11,,,
cg01885635,-0.00823,0.001517262,2.91E-08,,,
cg01886514,0.00874,0.00177888,4.48E-07,,,
cg01894846,-0.00914,0.001480525,3.34E-10,,,
cg01897498,0.00802,0.001565352,1.50E-07,,,
cg01899253,-0.0113,0.00277972,2.40E-05,,,
cg01910639,-0.0113,0.001332286,1.11E-17,,,
cg01912921,0.0205,0.005013951,2.17E-05,,,
cg01921432,0.0154,0.002789593,1.69E-08,,,
cg01936370,0.00843,0.002189943,5.92E-05,,,
cg01937055,0.0129,0.001989656,4.48E-11,,,
cg01937212,-0.0144,0.002771546,1.02E-07,,,
cg01937780,0.0145,0.002473048,2.27E-09,,,
cg01940943,0.00982,0.0023954,2.07E-05,,,
cg01942816,-0.0136,0.002033838,1.14E-11,,,
cg01942962,0.0167,0.003448394,6.40E-07,,,
cg01957582,-0.00966,0.001962558,4.28E-07,,,
cg01959123,-0.0164,0.002908607,8.58E-09,,,
cg01959730,0.016,0.003535376,3.01E-06,,,
cg01960096,-0.0155,0.002369572,3.05E-11,,,
cg01963933,-0.0119,0.001928622,3.41E-10,,,
cg01970325,-0.00661,0.001287554,1.42E-07,,,
cg01974375,-0.0124,0.001999763,2.81E-10,,,
cg01981760,-0.00764,0.001803783,1.14E-05,,,
cg01983373,-0.00789,0.001359194,3.22E-09,,,
cg01990878,0.0119,0.00285545,1.54E-05,,,
cg01997272,0.0224,0.004548308,4.22E-07,,,
cg02005231,-0.00996,0.00231628,8.54E-06,,,
cg02010481,-0.0112,0.002680667,1.47E-05,,,
cg02018902,0.0153,0.002131777,3.56E-13,,,
cg02030542,-0.0043,0.000974885,5.15E-06,,,
cg02042310,0.00696,0.001249744,1.28E-08,,,
cg02046143,-0.017,0.002630449,5.14E-11,,,
cg02047661,-0.00834,0.001725058,6.67E-07,,,
cg02053807,-0.00588,0.001522302,5.61E-05,,,
cg02064368,-0.0157,0.004001327,4.36E-05,,,
cg02067712,0.012,0.003000161,3.17E-05,,,
cg02077766,-0.00824,0.00173567,1.03E-06,,,
cg02078690,0.00992,0.002665735,9.91E-05,,,
cg02079111,-0.0116,0.002944423,4.08E-05,,,
cg02079584,-0.00732,0.001420056,1.27E-07,,,
cg02081052,0.0191,0.003501903,2.46E-08,,,
cg02085953,-0.00934,0.001122123,4.27E-17,,,
cg02088996,-0.00934,0.001705492,2.17E-08,,,
cg02091100,-0.0104,0.001727142,8.64E-10,,,
cg02097429,-0.0161,0.002264777,5.85E-13,,,
cg02106941,0.0123,0.003184048,5.60E-05,,,
cg02107824,-0.0113,0.002311724,5.09E-07,,,
cg02109699,-0.015,0.002232163,9.09E-12,,,
cg02110858,-0.0141,0.003265348,7.87E-06,,,
cg02119348,0.00761,0.001765297,8.13E-06,,,
cg02121547,-0.0224,0.004147649,3.32E-08,,,
cg02124499,-0.00728,0.001342274,2.92E-08,,,
cg02130289,-0.00997,0.002173609,2.25E-06,,,
cg02146001,0.0226,0.004045634,1.16E-08,,,
cg02152233,0.0281,0.006355885,4.91E-06,,,
cg02154186,0.0117,0.001751667,1.20E-11,,,
cg02156692,-0.0171,0.002335022,1.21E-13,,,
cg02164046,0.0245,0.003443838,5.63E-13,,,
cg02170478,-0.0145,0.001945283,4.53E-14,,,
cg02172150,0.0104,0.002778483,9.09E-05,,,
cg02172819,-0.00915,0.00149469,4.63E-10,,,
cg02173067,0.031,0.006050614,1.50E-07,,,
cg02187214,0.0139,0.003164409,5.60E-06,,,
