cpg,beta,se,p,i2,p_het,details
cg08826264,-8.70E-05,2.14E-05,4.80E-05,,,
cg23290313,-0.000298492,7.33E-05,4.84E-05,,,
cg02519897,-0.000341459,8.40E-05,5.03E-05,,,
cg25067877,-0.000166484,4.10E-05,5.08E-05,,,
cg19096034,-0.000255722,6.30E-05,5.12E-05,,,
cg20840174,0.000439872,0.000108437,5.19E-05,,,
cg11742909,0.000238933,5.90E-05,5.30E-05,,,
cg11165912,0.000591349,0.000146014,5.34E-05,,,
cg26206748,0.000165089,4.08E-05,5.35E-05,,,
cg15652532,-0.004050136,0.001000656,5.39E-05,,,
cg26087598,-0.000139909,3.46E-05,5.41E-05,,,
cg16033723,-0.000484503,0.000119894,5.54E-05,,,
cg20798574,0.000704458,0.000174362,5.56E-05,,,
cg24097872,0.000304868,7.55E-05,5.65E-05,,,
cg22248750,0.00023257,5.76E-05,5.67E-05,,,
cg23508540,-0.000216079,5.37E-05,5.95E-05,,,
cg15253587,0.000143642,3.57E-05,6.01E-05,,,
cg22859679,-0.000429696,0.000107044,6.20E-05,,,
cg21452025,-0.00015353,3.83E-05,6.31E-05,,,
cg17832364,-0.000255207,6.37E-05,6.38E-05,,,
cg04187846,-0.002087322,0.000521615,6.54E-05,,,
cg24999679,0.000177636,4.44E-05,6.59E-05,,,
cg13033527,0.000278955,6.99E-05,6.79E-05,,,
cg17919004,0.000278774,6.98E-05,6.79E-05,,,
cg00603371,0.00032698,8.20E-05,6.98E-05,,,
cg19600081,-0.000391411,9.84E-05,7.25E-05,,,
cg13560794,0.000248894,6.26E-05,7.29E-05,,,
cg06344268,0.000274132,6.90E-05,7.31E-05,,,
cg03732447,-0.000236335,5.95E-05,7.38E-05,,,
cg03145199,0.000285427,7.19E-05,7.50E-05,,,
cg13303952,-0.000194149,4.90E-05,7.66E-05,,,
cg24929567,-9.94E-05,2.51E-05,7.84E-05,,,
cg06567290,-0.000388561,9.82E-05,7.95E-05,,,
cg07454192,-0.000138618,3.51E-05,8.08E-05,,,
cg22976732,0.000803722,0.000203958,8.43E-05,,,
cg05352087,0.00046908,0.000119039,8.43E-05,,,
cg04128513,-0.00025184,6.39E-05,8.45E-05,,,
cg21406113,0.000185318,4.70E-05,8.45E-05,,,
cg12030710,-0.000257625,6.54E-05,8.50E-05,,,
cg05787792,-9.55E-05,2.43E-05,8.71E-05,,,
cg12924224,0.000374734,9.54E-05,8.85E-05,,,
cg05927068,-0.000294962,7.52E-05,9.02E-05,,,
cg04518985,0.000463712,0.000118177,9.03E-05,,,
cg10143960,0.001664501,0.000424499,9.14E-05,,,
cg12504877,0.00014862,3.79E-05,9.23E-05,,,
cg26948599,0.000104221,2.66E-05,9.50E-05,,,
cg00819871,-0.000785589,0.000200922,9.57E-05,,,
cg03439719,0.000233654,5.98E-05,9.65E-05,,,
cg15418980,-0.000245111,6.28E-05,9.91E-05,,,
cg02383785,-0.000362835,9.31E-05,0.000101,,,
cg05302218,-0.000280986,7.22E-05,0.000103,,,
cg24438145,-0.000241521,6.21E-05,0.000104,,,
cg16508199,9.80E-05,2.52E-05,0.000104,,,
cg16649298,0.000588528,0.000151357,0.000105,,,
cg15355420,0.000225116,5.79E-05,0.000105,,,
cg15212038,8.69E-05,2.24E-05,0.000105,,,
cg24624505,-0.001468118,0.000378115,0.000107,,,
cg04622541,0.000129209,3.33E-05,0.000109,,,
cg19176696,-0.000176117,4.54E-05,0.000109,,,
cg09955730,0.000237762,6.13E-05,0.00011,,,
cg05163071,0.000987506,0.00025512,0.000112,,,
cg03870856,-0.000108555,2.81E-05,0.000113,,,
cg27164612,7.85E-05,2.03E-05,0.000113,,,
cg26077811,-0.000359063,9.29E-05,0.000115,,,
cg00671386,0.000716752,0.000185617,0.000117,,,
cg24881113,-0.000115756,3.00E-05,0.000118,,,
cg17977099,0.000405942,0.00010526,0.000119,,,
cg17891968,0.000295428,7.67E-05,0.000121,,,
cg06933711,0.000290967,7.56E-05,0.000122,,,
cg25267487,-0.002110786,0.000548437,0.000123,,,
cg13883438,0.000376024,9.78E-05,0.000124,,,
cg15278734,0.000128161,3.33E-05,0.000125,,,
cg08789739,0.000209303,5.45E-05,0.000126,,,
cg12454169,-0.001760315,0.000458545,0.000128,,,
cg24879426,0.000125265,3.26E-05,0.000128,,,
cg07546102,0.000195464,5.09E-05,0.000128,,,
cg09160955,-0.000589809,0.000153678,0.000128,,,
cg12456681,-0.000308623,8.04E-05,0.000128,,,
cg10815995,-0.000172481,4.50E-05,0.000132,,,
cg22027471,0.000639209,0.000166929,0.000133,,,
cg16273597,0.000439421,0.000114759,0.000133,,,
cg04787675,0.000159422,4.16E-05,0.000133,,,
cg17819963,0.000191239,5.00E-05,0.000134,,,
cg16993975,-0.00084264,0.000220207,0.000134,,,
cg04359527,0.000979177,0.000255979,0.000135,,,
cg21249274,0.000123668,3.23E-05,0.000135,,,
cg08114696,0.000760632,0.000199104,0.000138,,,
cg03392565,-0.000476516,0.000124776,0.000138,,,
cg06519449,0.000114303,3.00E-05,0.000142,,,
cg10798764,-0.000264387,6.94E-05,0.000143,,,
cg26767214,-0.000561352,0.000147424,0.000145,,,
cg25024459,0.000202531,5.32E-05,0.000146,,,
cg23564746,-9.69E-05,2.55E-05,0.000146,,,
cg20256216,-0.000634224,0.000166676,0.000146,,,
cg05218283,0.000102186,2.69E-05,0.000147,,,
cg20351875,-0.000551693,0.000145093,0.000148,,,
cg09288780,-0.000305465,8.04E-05,0.00015,,,
cg23214207,0.000217946,5.74E-05,0.000151,,,
cg19802774,0.00011059,2.91E-05,0.000151,,,
cg09824558,0.000149876,3.95E-05,0.000153,,,
cg21165437,0.000259583,6.84E-05,0.000153,,,
cg11810888,-0.000239538,6.32E-05,0.000154,,,
cg10081994,-0.000486721,0.00012837,0.000155,,,
cg23161505,0.000136236,3.59E-05,0.000155,,,
cg10619398,-0.00053212,0.000140378,0.000155,,,
cg20076186,0.000338898,8.95E-05,0.000158,,,
cg15704743,-0.000542859,0.000143436,0.000159,,,
cg19403909,-0.000876157,0.000231513,0.000159,,,
cg06699195,-0.001408736,0.000372505,0.000161,,,
cg23344136,-0.000165482,4.38E-05,0.000161,,,
cg17022437,8.87E-05,2.35E-05,0.000163,,,
cg03162396,7.60E-05,2.01E-05,0.000163,,,
cg20929568,0.000280466,7.43E-05,0.000166,,,
cg26099045,-0.000697998,0.000185003,0.000166,,,
cg15015996,-0.00029541,7.83E-05,0.000167,,,
cg09132577,0.000223149,5.92E-05,0.000168,,,
cg26734335,0.000152096,4.03E-05,0.000168,,,
cg01494994,0.000536685,0.000142494,0.000171,,,
cg16691734,0.000204392,5.43E-05,0.000172,,,
cg26019472,0.00020369,5.42E-05,0.000175,,,
cg09096824,-0.000214597,5.71E-05,0.000175,,,
cg11867574,0.000212022,5.64E-05,0.000176,,,
cg12693634,0.000107199,2.85E-05,0.000177,,,
cg05079779,-0.000402468,0.000107129,0.000177,,,
cg11628076,-0.000126394,3.36E-05,0.000178,,,
cg04555312,-0.000262688,7.00E-05,0.00018,,,
cg25595873,-8.13E-05,2.17E-05,0.000181,,,
cg22772639,0.000150254,4.01E-05,0.000183,,,
cg19011752,-0.000261711,6.98E-05,0.000184,,,
cg20658167,0.000157841,4.21E-05,0.000184,,,
cg12106403,-0.000613201,0.000163612,0.000184,,,
cg07556888,-0.000163714,4.37E-05,0.000184,,,
cg16700658,-0.000314806,8.40E-05,0.000184,,,
cg18104539,-0.000171959,4.59E-05,0.000185,,,
cg11838640,0.000190524,5.09E-05,0.000185,,,
cg14350176,0.000112393,3.00E-05,0.000187,,,
cg24337193,0.000158102,4.22E-05,0.000188,,,
cg11716884,-0.000163753,4.38E-05,0.000188,,,
cg04431186,0.00038652,0.000103311,0.000189,,,
cg03345805,-0.000185386,4.96E-05,0.000192,,,
cg23210127,-0.000305836,8.19E-05,0.000193,,,
cg16366349,0.000149521,4.00E-05,0.000193,,,
cg08170745,0.000166287,4.45E-05,0.000194,,,
cg14834893,-0.00024277,6.50E-05,0.000195,,,
cg24000087,-0.000179672,4.82E-05,0.000199,,,
cg22160112,0.000131644,3.53E-05,2.00E-04,,,
cg23157433,-0.000113715,3.05E-05,2.00E-04,,,
cg12586150,0.000281277,7.55E-05,2.00E-04,,,
cg26779912,8.93E-05,2.40E-05,0.000201,,,
cg24158045,-0.000417887,0.00011252,0.00021,,,
cg02210115,-0.00050601,0.000136249,0.00021,,,
cg20552220,0.000472955,0.000127352,0.00021,,,
cg00938453,9.28E-05,2.50E-05,0.00021,,,
cg09662051,0.000100344,2.71E-05,0.000215,,,
cg06927361,-0.000156755,4.23E-05,0.000215,,,
cg05308645,-0.000366495,9.89E-05,0.000216,,,
cg21085701,-0.000306918,8.28E-05,0.000216,,,
cg03162686,-0.000623441,0.000168206,0.000216,,,
cg10520405,-0.000540958,0.000146055,0.000219,,,
cg22754489,0.000180814,4.88E-05,0.00022,,,
cg09197895,-8.42E-05,2.28E-05,0.000222,,,
cg21772735,-0.000249221,6.74E-05,0.000222,,,
cg02244204,0.000240011,6.49E-05,0.000223,,,
cg07562988,-9.65E-05,2.61E-05,0.000224,,,
cg12053769,-0.000137577,3.72E-05,0.000224,,,
cg14851544,0.000315095,8.52E-05,0.000224,,,
cg19546943,0.000152563,4.13E-05,0.000225,,,
cg10516516,0.000764929,0.000207014,0.000226,,,
cg11844800,-0.000491706,0.000133234,0.00023,,,
cg24324942,-0.000347335,9.42E-05,0.000232,,,
cg02575764,-0.000409259,0.000110995,0.000233,,,
cg17838402,0.000127024,3.45E-05,0.000233,,,
cg20260559,-0.000193362,5.25E-05,0.000234,,,
cg06452513,0.000350611,9.52E-05,0.000235,,,
cg03707118,0.000239014,6.49E-05,0.000237,,,
cg26726589,0.000245374,6.66E-05,0.000237,,,
cg08949924,0.000182533,4.96E-05,0.000237,,,
cg10372238,0.00040171,0.000109141,0.000239,,,
cg08110488,0.00072772,0.000197809,0.000241,,,
cg00572586,-0.001147008,0.000311889,0.000242,,,
cg05872236,0.000710345,0.000193237,0.000244,,,
cg05993265,-0.000349838,9.52E-05,0.000244,,,
cg13990013,-0.000110569,3.01E-05,0.000246,,,
cg16230553,-0.000264817,7.21E-05,0.000247,,,
cg01227492,0.000648738,0.000176689,0.000248,,,
cg04396314,-0.000174864,4.77E-05,0.00025,,,
cg01806859,-0.000272584,7.43E-05,0.00025,,,
cg19787769,-0.000266889,7.27E-05,0.00025,,,
cg12976413,-0.000164902,4.49E-05,0.00025,,,
cg20935057,-0.000207103,5.65E-05,0.000251,,,
cg11621683,0.000147122,4.01E-05,0.000252,,,
cg19786602,0.001206681,0.00032905,0.000252,,,
cg08854397,0.001111403,0.000303106,0.000253,,,
cg09716545,0.000212297,5.79E-05,0.000254,,,
cg20010714,0.000161807,4.42E-05,0.000255,,,
cg11355225,0.000240502,6.56E-05,0.000255,,,
cg10058766,0.000310576,8.48E-05,0.000257,,,
cg17522550,-0.000293982,8.03E-05,0.00026,,,
cg14744828,0.00010719,2.93E-05,0.00026,,,
cg27543040,0.001426225,0.000389949,0.000262,,,
cg14823076,-0.000112295,3.07E-05,0.000262,,,
cg05227055,-0.000550743,0.000150615,0.000263,,,
cg11150188,0.000142359,3.89E-05,0.000263,,,
cg19005955,-0.000729006,0.000199682,0.000269,,,
cg10755516,0.000131022,3.59E-05,0.000269,,,
cg07060056,0.000108912,2.98E-05,0.00027,,,
cg18812668,9.96E-05,2.73E-05,0.000271,,,
cg16555411,0.000388217,0.00010642,0.000272,,,
cg17035040,0.000127345,3.49E-05,0.000272,,,
cg20014988,0.000396319,0.00010867,0.000273,,,
cg17376631,0.000284435,7.80E-05,0.000275,,,
cg13080151,-9.36E-05,2.57E-05,0.000275,,,
cg02058358,0.000537462,0.000147467,0.000275,,,
cg11445123,0.000210858,5.79E-05,0.000276,,,
cg19196264,-8.12E-05,2.23E-05,0.000277,,,
cg19858931,-0.000127535,3.50E-05,0.000278,,,
cg20388123,-0.000129238,3.55E-05,0.000278,,,
cg21946967,0.000709916,0.000195187,0.000283,,,
cg05315874,5.18E-05,1.42E-05,0.000284,,,
cg10607603,0.000160532,4.42E-05,0.000285,,,
cg09190885,-0.000396353,0.000109059,0.000286,,,
cg21227274,-0.000202617,5.58E-05,0.000288,,,
cg19988204,-0.000447552,0.000123214,0.000289,,,
cg07195851,0.001045493,0.000287849,0.000289,,,
cg19096825,-0.000343661,9.47E-05,0.000292,,,
cg06201393,0.000273998,7.55E-05,0.000294,,,
cg03189282,-9.51E-05,2.62E-05,0.000297,,,
cg07631407,-0.000209024,5.77E-05,0.000297,,,
cg07750111,-0.000111623,3.08E-05,0.000297,,,
cg25760416,0.000272213,7.51E-05,0.000297,,,
cg09666573,0.000207631,5.73E-05,0.000298,,,
cg16865396,0.000369437,0.00010197,0.000299,,,
cg06228491,0.000434061,0.000119813,0.000299,,,
cg00254532,0.000104329,2.88E-05,3.00E-04,,,
cg02445395,-0.00033678,9.30E-05,0.000302,,,
cg14035508,-0.000122025,3.37E-05,0.000302,,,
cg13834366,0.000156673,4.33E-05,0.000303,,,
cg10468484,-0.000309116,8.54E-05,0.000303,,,
cg04606053,-0.000455902,0.000125982,0.000304,,,
cg05089897,-0.00042309,0.000116941,0.000305,,,
cg18406255,0.000245241,6.78E-05,0.000305,,,
cg23791690,0.00017466,4.83E-05,0.000305,,,
cg24107338,0.000163419,4.52E-05,0.000306,,,
cg26020635,-0.000140213,3.88E-05,0.000306,,,
cg10094358,-0.000542443,0.000150035,0.000308,,,
cg05328939,-0.000174404,4.82E-05,0.000308,,,
cg24691911,0.000463811,0.000128318,0.000309,,,
cg06246094,0.000465542,0.00012883,0.00031,,,
cg27383975,0.000178386,4.94E-05,0.000312,,,
cg15649011,-0.000196293,5.43E-05,0.000312,,,
cg05174446,-0.000328125,9.09E-05,0.000315,,,
cg13028335,0.000195496,5.42E-05,0.000316,,,
cg16898493,0.000166445,4.61E-05,0.000317,,,
cg07967643,0.000138563,3.84E-05,0.000317,,,
cg03561745,-0.00050754,0.000140697,0.000318,,,
cg03873659,-0.000109117,3.03E-05,0.000318,,,
cg05871425,0.000335813,9.31E-05,0.00032,,,
cg24547863,0.000171474,4.76E-05,0.000321,,,
cg07114013,0.000282031,7.83E-05,0.000324,,,
cg09664593,-0.000181485,5.04E-05,0.000326,,,
cg02446170,0.000144936,4.03E-05,0.000326,,,
cg02280908,-7.93E-05,2.20E-05,0.000327,,,
cg05961176,-0.000177624,4.94E-05,0.00033,,,
cg02100602,0.000257406,7.16E-05,0.000332,,,
cg24932628,-0.000272262,7.57E-05,0.000332,,,
cg18424841,0.000817788,0.000227453,0.000332,,,
cg16032428,0.000116156,3.23E-05,0.000337,,,
cg02319103,-9.00E-05,2.51E-05,0.000338,,,
cg00336605,-0.000114524,3.19E-05,0.000339,,,
cg17242362,-0.000769257,0.000214366,0.000341,,,
cg23695211,0.000376032,0.000104827,0.000343,,,
cg20181180,-0.000336236,9.38E-05,0.000345,,,
cg00169167,0.000913494,0.000254834,0.000346,,,
cg27263063,0.000177979,4.97E-05,0.000346,,,
cg03635442,-0.001573039,0.000439064,0.000349,,,
cg07300316,-7.76E-05,2.17E-05,0.00035,,,
cg08564457,0.000354063,9.89E-05,0.000351,,,
cg01577850,-0.000178727,4.99E-05,0.000351,,,
cg01401337,-7.13E-05,1.99E-05,0.000352,,,
cg07078622,7.36E-05,2.06E-05,0.000352,,,
cg03676463,0.000283722,7.93E-05,0.000352,,,
cg11217666,0.000370826,0.000103604,0.000354,,,
cg24873872,-0.000428082,0.000119641,0.000355,,,
cg08051604,-0.000386341,0.000107995,0.000356,,,
cg27665715,0.000128074,3.58E-05,0.000358,,,
cg13376290,7.59E-05,2.12E-05,0.000359,,,
cg12686935,0.000246701,6.90E-05,0.000362,,,
cg26536800,-0.000321048,8.99E-05,0.000365,,,
cg27510197,0.000122778,3.44E-05,0.000366,,,
cg08036764,0.000365402,0.000102422,0.00037,,,
cg14337134,0.000293358,8.23E-05,0.000371,,,
cg10225612,0.000261987,7.35E-05,0.000372,,,
cg01805890,-0.000190129,5.33E-05,0.000373,,,
cg20875298,0.000151791,4.26E-05,0.000373,,,
cg04622772,0.000122952,3.45E-05,0.000375,,,
cg00635082,-0.000261052,7.33E-05,0.000375,,,
cg23052220,-0.000576506,0.000161776,0.000375,,,
cg11890641,0.000180278,5.06E-05,0.000376,,,
cg05370101,-0.000292389,8.21E-05,0.00038,,,
cg03716245,0.000405798,0.000113994,0.000381,,,
cg15703632,0.000280682,7.89E-05,0.000382,,,
cg21965820,0.000141013,3.96E-05,0.000383,,,
cg01562537,-0.000971166,0.000273097,0.000386,,,
cg11184237,0.000144928,4.08E-05,0.000386,,,
cg12230883,0.000153298,4.31E-05,0.000386,,,
cg17615773,-0.000218271,6.14E-05,0.000389,,,
cg24757533,-0.000260762,7.34E-05,0.000391,,,
cg18683606,-0.000488662,0.000137582,0.000392,,,
cg17258537,-0.000329856,9.29E-05,0.000392,,,
cg14548038,-0.000254402,7.16E-05,0.000393,,,
cg08368934,0.000235311,6.63E-05,0.000394,,,
cg15802323,-0.000228773,6.45E-05,0.000396,,,
cg12335414,0.000128211,3.61E-05,0.000399,,,
cg24117315,-0.00027425,7.73E-05,0.000399,,,
cg14567798,9.05E-05,2.55E-05,0.000403,,,
cg15564865,-0.000151835,4.28E-05,0.000405,,,
cg26256837,0.000220643,6.23E-05,0.000406,,,
cg03526100,0.000401317,0.000113283,0.000406,,,
cg23376526,-0.00011449,3.23E-05,0.000407,,,
cg16264705,0.00026638,7.52E-05,0.000408,,,
cg09029192,0.000376203,0.00010627,0.00041,,,
cg10060338,-0.000225374,6.37E-05,0.000413,,,
cg09647108,0.000276796,7.82E-05,0.000413,,,
cg23182539,-0.000109024,3.08E-05,0.000414,,,
cg27269917,-0.000286269,8.09E-05,0.000414,,,
cg06273413,-0.000100031,2.83E-05,0.000415,,,
cg04138846,-0.000156271,4.42E-05,0.000415,,,
cg17021436,-0.000178783,5.06E-05,0.000416,,,
cg12452675,-0.000147936,4.18E-05,0.000416,,,
cg04735481,-0.000522099,0.000147681,0.000417,,,
cg12497543,-0.000314013,8.88E-05,0.000419,,,
cg26625369,-0.000118848,3.36E-05,0.000419,,,
cg14750501,0.000116852,3.31E-05,0.00042,,,
cg14532541,-0.000328449,9.30E-05,0.000421,,,
cg05323141,-0.000239262,6.77E-05,0.000421,,,
cg04259904,0.000401812,0.000113748,0.000422,,,
cg01935967,8.88E-05,2.51E-05,0.000424,,,
cg01432552,0.000603593,0.000170971,0.000425,,,
cg03860054,-0.000209575,5.94E-05,0.000428,,,
cg10446007,-8.07E-05,2.29E-05,0.000429,,,
cg03344114,-0.000165572,4.69E-05,0.00043,,,
cg15022739,0.00022514,6.38E-05,0.000431,,,
cg19485105,-0.000112284,3.19E-05,0.000436,,,
cg01245595,8.87E-05,2.52E-05,0.000438,,,
cg23749856,-0.000161189,4.58E-05,0.00044,,,
cg19276343,-0.000624357,0.000177432,0.000444,,,
cg03167648,0.000537364,0.00015278,0.000447,,,
cg11984608,0.000230035,6.54E-05,0.000447,,,
cg10704923,0.000192589,5.48E-05,0.000449,,,
cg03096746,0.000684591,0.000194759,0.00045,,,
cg25663379,0.000261001,7.43E-05,0.000451,,,
cg26682517,0.000280678,7.99E-05,0.000451,,,
cg17995557,-0.000381759,0.000108662,0.000453,,,
cg27295185,0.000143161,4.08E-05,0.000455,,,
cg20346503,0.000294476,8.38E-05,0.000455,,,
cg15112783,-0.000248548,7.08E-05,0.000456,,,
cg23463205,-0.000279645,7.97E-05,0.000458,,,
cg18824446,-0.000571196,0.000162775,0.00046,,,
cg08452766,-0.000149268,4.25E-05,0.000461,,,
cg01954320,0.00024105,6.87E-05,0.000462,,,
cg03432955,0.000742032,0.000211513,0.000462,,,
cg07450030,-0.000571509,0.000162963,0.000464,,,
cg08659340,-0.000180694,5.16E-05,0.000468,,,
cg03208817,-0.000111644,3.19E-05,0.00047,,,
cg09946915,0.001161975,0.000331778,0.000472,,,
cg24457728,-0.000370144,0.000105714,0.000474,,,
cg17659896,0.000467996,0.000133713,0.000476,,,
cg02900669,-0.000145426,4.16E-05,0.000478,,,
cg01716316,0.000103745,2.97E-05,0.000481,,,
cg24866702,-7.66E-05,2.19E-05,0.000483,,,
cg23175215,-8.53E-05,2.44E-05,0.000485,,,
cg02716749,-7.56E-05,2.16E-05,0.000489,,,
cg02897366,-0.000429073,0.000122888,0.000492,,,
cg05894122,1.00E-04,2.86E-05,0.000492,,,
cg12547807,0.000300843,8.62E-05,0.000493,,,
cg08011768,-0.000135873,3.89E-05,0.000493,,,
cg15550953,0.000481576,0.000138018,0.000496,,,
cg08884490,0.000237434,6.81E-05,0.000497,,,
cg11393994,-0.000189989,5.45E-05,0.000498,,,
cg21787386,-0.000266486,7.64E-05,0.000499,,,
cg01857819,0.000265168,7.61E-05,0.000501,,,
cg11978634,-0.000424162,0.000121698,0.000503,,,
cg23408442,0.000157904,4.53E-05,0.000504,,,
cg21289967,-0.000168617,4.84E-05,0.000504,,,
cg11520665,0.000125701,3.61E-05,0.000507,,,
cg25829226,-0.000142288,4.09E-05,0.000509,,,
cg08681904,-0.001827059,0.000524927,0.000512,,,
cg21132686,0.000356003,0.00010229,0.000512,,,
cg23176340,-0.000685553,0.000196994,0.000513,,,
cg22020633,-0.000199891,5.74E-05,0.000513,,,
cg06475370,-0.000158044,4.54E-05,0.000513,,,
cg18300770,0.000126817,3.64E-05,0.000514,,,
cg15332159,-0.000163536,4.70E-05,0.000518,,,
cg06060054,0.000598409,0.000172085,0.000518,,,
cg02844004,-0.000198265,5.70E-05,0.000519,,,
cg15057836,0.000595503,0.000171287,0.00052,,,
cg22871204,0.000159881,4.60E-05,0.00052,,,
cg23193209,-0.000276997,7.97E-05,0.000521,,,
cg16018921,-0.000273609,7.87E-05,0.000523,,,
cg11696789,-7.87E-05,2.27E-05,0.000524,,,
cg02969408,-0.000500606,0.000144083,0.000524,,,
cg06383088,0.000173737,5.00E-05,0.000525,,,
cg20167471,-0.000185089,5.33E-05,0.000525,,,
cg12683944,0.000333448,9.60E-05,0.000526,,,
cg18689289,0.000268195,7.72E-05,0.000527,,,
cg24296187,0.000171104,4.93E-05,0.00053,,,
cg11038280,0.000102821,2.96E-05,0.000532,,,
cg18979581,-0.000100199,2.89E-05,0.000532,,,
cg21751525,-0.000272577,7.86E-05,0.000533,,,
cg10069607,-0.000113054,3.26E-05,0.000534,,,
cg17944241,8.44E-05,2.43E-05,0.000534,,,
cg00161683,0.000302855,8.74E-05,0.000539,,,
cg19086455,8.52E-05,2.46E-05,0.000541,,,
cg08902672,9.75E-05,2.81E-05,0.000542,,,
cg03209127,-0.000104863,3.03E-05,0.000544,,,
cg24089360,-0.000499949,0.000144353,0.000546,,,
cg20072359,-0.000700586,0.000202337,0.000547,,,
cg11168112,-0.000246146,7.11E-05,0.000548,,,
cg09016814,0.000157111,4.54E-05,0.000551,,,
cg03485533,0.000265531,7.67E-05,0.000552,,,
cg14858469,0.000299502,8.66E-05,0.000555,,,
cg14605396,0.000316663,9.16E-05,0.000556,,,
cg03170171,-0.000219982,6.36E-05,0.000558,,,
cg06118126,0.00016786,4.86E-05,0.000558,,,
cg10619342,0.000592298,0.000171342,0.000559,,,
cg16820411,-0.000257051,7.44E-05,0.000559,,,
cg01894631,0.000179176,5.19E-05,0.000562,,,
cg05993488,-0.000110375,3.19E-05,0.000562,,,
cg00920254,-0.000462138,0.000133875,0.000569,,,
cg22865640,-0.000285745,8.28E-05,0.000569,,,
cg18505453,-0.000477109,0.000138234,0.00057,,,
cg26856443,0.000279494,8.10E-05,0.00057,,,
cg07625129,-7.17E-05,2.08E-05,0.000571,,,
cg14289852,-0.000201712,5.85E-05,0.000572,,,
cg24629438,0.00023363,6.77E-05,0.000573,,,
cg24093178,0.00011705,3.39E-05,0.000575,,,
cg26423331,-0.000106824,3.10E-05,0.000576,,,
cg14760797,0.000875956,0.000254074,0.000578,,,
cg17876831,0.000223715,6.49E-05,0.000579,,,
cg20396526,-6.98E-05,2.02E-05,0.000579,,,
cg08584061,-0.000485818,0.00014093,0.000579,,,
cg06812822,0.000756694,0.000219525,0.00058,,,
cg10177359,-0.000802458,0.000232819,0.00058,,,
cg01009486,0.000190789,5.54E-05,0.000581,,,
cg06603682,0.000110781,3.22E-05,0.000587,,,
cg22866749,-0.000241398,7.01E-05,0.000587,,,
cg13400249,0.000430313,0.000124983,0.000588,,,
cg12173498,-0.00024339,7.07E-05,0.000589,,,
cg10079318,0.00012528,3.64E-05,0.000591,,,
