cpg,beta,se,p,i2,p_het,details
cg11074362,-0.030816467,,0.018614322,,,
cg04738673,-0.020445697,,0.000884386,,,
cg03950873,0.002419079,,0.573889937,,,
cg10812889,NA,,NA,,,
cg14130119,-0.017083446,,0.047558132,,,
cg26635346,-0.028276051,,0.011186762,,,
cg16107640,-0.001255361,,0.749370006,,,
cg26076905,0.00215428,,0.652099575,,,
cg24251448,-0.00157262,,0.627048363,,,
cg16634901,-0.003969078,,0.383227253,,,
cg10218777,-0.013014752,,0.195336537,,,
cg02570888,0.002849412,,0.624919258,,,
cg06621080,0.005454494,,0.372451987,,,
cg22148297,0.001099273,,0.685622374,,,
cg07600998,0.012323239,,0.00689093,,,
cg26176204,0.001608523,,0.792878991,,,
cg27658031,0.000313412,,0.808435967,,,
cg22040158,0.008943421,,0.05876669,,,
cg26959655,0.007814194,,0.086126987,,,
cg06454464,-0.002008675,,0.487519498,,,
cg17680696,0.003721741,,0.357185129,,,
cg08551248,0.004030126,,0.256415556,,,
cg10938899,-0.008647376,,0.402260233,,,
cg07442040,-0.020568857,,0.032889956,,,
cg16489360,0.014116906,,0.009280577,,,
cg14485357,0.004473811,,0.155169341,,,
cg15485496,0.001964989,,0.680505944,,,
cg14214460,-0.008933635,,0.203687005,,,
cg12044923,0.005582628,,0.152744307,,,
cg14646983,0.01128772,,0.002443391,,,
cg21463790,-0.017340987,,0.015314079,,,
cg15586341,0.002732264,,0.768747056,,,
cg22569154,-0.010704811,,0.215577186,,,
cg10798745,0.011053705,,0.03465857,,,
cg20077042,-0.010119188,,0.074448353,,,
cg03839714,-0.005116776,,0.496314356,,,
cg08335583,0.000373945,,0.806925254,,,
cg18234973,0.001909581,,0.48772787,,,
cg17829914,-0.021219332,,0.004882561,,,
cg00013349,-0.013044618,,0.109367044,,,
cg20021513,0.000249275,,0.946648164,,,
cg01177470,0.012085852,,0.100851701,,,
cg13551229,-0.005237677,,0.08515336,,,
cg18700744,0.01337315,,0.021083633,,,
cg24002522,-0.014894013,,0.068648566,,,
cg16671238,0.01156651,,0.003120319,,,
cg22007739,-0.008811638,,0.375955202,,,
cg04930463,-0.009886505,,0.132579315,,,
cg16587006,-0.006671753,,0.124459181,,,
cg20765441,0.013197924,,0.012638883,,,
cg14214182,0.002572524,,0.308611919,,,
cg25488990,0.008649937,,0.054976948,,,
cg04409872,-0.001238014,,0.857748805,,,
cg26878209,0.0094532,,0.070273565,,,
cg14655858,-0.003855706,,0.594156808,,,
cg11971423,-0.010008104,,0.043187291,,,
cg05290708,0.007929459,,0.049058724,,,
cg05916783,0.001524776,,0.426922455,,,
cg14662009,0.01380865,,0.004453513,,,
cg17802220,-0.008303139,,0.239164753,,,
cg21120249,0.000460557,,0.907721481,,,
cg10344369,0.006585931,,0.06298309,,,
cg16197879,0.001017563,,0.758150511,,,
cg01750221,-0.025887648,,0.018065405,,,
cg15981982,0.012661913,,0.007907571,,,
cg03008815,0.011765779,,0.024562325,,,
cg17493391,-0.023072957,,0.000493877,,,
cg17694130,0.012665474,,0.057271335,,,
cg04463911,-0.006094869,,0.327560812,,,
cg24004007,-0.010654787,,0.019032414,,,
cg20994118,0.005691233,,0.263652494,,,
cg21163972,0.002168283,,0.505707157,,,
cg19755435,0.001006213,,0.881362613,,,
cg10073696,-0.00109992,,0.714061238,,,
cg25279613,0.011127774,,0.079584298,,,
cg06802985,0.006655271,,0.091469672,,,
cg06326425,0.003487059,,0.332369124,,,
cg14938410,0.003616284,,0.165336034,,,
cg19361615,-0.023388296,,0.004149925,,,
cg17852482,-3.35E-05,,0.993845044,,,
cg11046602,0.01382426,,0.010510531,,,
cg01027532,-0.002066092,,0.661920958,,,
cg13716074,0.00316226,,0.259794126,,,
cg20683445,-0.002577657,,0.564319373,,,
cg05862438,-0.002219945,,0.67182886,,,
cg04949225,0.005360557,,0.401130288,,,
cg06483802,0.003679466,,0.265713393,,,
cg13823234,-0.002180735,,0.460870498,,,
cg05287817,0.001853363,,0.524739804,,,
cg08080174,0.006418134,,0.172521607,,,
cg20730966,NA,,NA,,,
cg10806645,0.011505531,,0.021191511,,,
cg15978017,0.005366468,,0.109884732,,,
cg12763430,0.019176354,,0.007799218,,,
cg12288982,-0.003864252,,0.4184121,,,
cg14234112,0.001242183,,0.400822842,,,
cg20975182,-0.002975825,,0.500200295,,,
cg12632097,0.006372203,,0.007349789,,,
cg06922393,0.010055161,,0.075758108,,,
cg25063631,-0.007958193,,0.056192477,,,
cg21113318,0.009772259,,0.103320536,,,
cg00830621,0.002025393,,0.65552708,,,
cg09676013,0.012991094,,0.028973037,,,
cg25436157,0.012012816,,0.002796163,,,
cg08385211,-0.009981342,,0.082442826,,,
cg15990658,-0.019187161,,0.074471743,,,
cg23178364,-0.015931869,,0.038102172,,,
cg11821927,-0.001821213,,0.202217542,,,
cg13533142,-0.006839012,,0.027309597,,,
cg08798307,0.009060381,,0.039551978,,,
cg19071367,0.000412478,,0.762214779,,,
cg04141141,-0.021488677,,0.065335601,,,
cg17902290,0.006908679,,0.213115833,,,
cg15087178,-0.002193221,,0.398970051,,,
cg08532325,0.004011889,,0.083218524,,,
cg09504612,0.008551487,,0.097047981,,,
cg14937059,-0.011606078,,0.338844504,,,
cg14128068,-0.009423626,,0.019935489,,,
cg05954147,-0.019327828,,0.051459995,,,
cg06844012,0.002091378,,0.282384982,,,
cg08271907,0.011919122,,0.02921515,,,
cg24000860,0.005669518,,0.057233205,,,
cg23239637,-0.002982588,,0.026141996,,,
cg26470175,0.007262172,,0.102772152,,,
cg24526843,-0.010404074,,0.041142008,,,
cg06985880,-0.017676758,,0.07190914,,,
cg07830855,0.011832335,,0.011163111,,,
cg20610950,0.003229017,,0.613344499,,,
cg09502149,0.008487097,,0.049956155,,,
cg10984017,0.002542258,,0.267805254,,,
cg01908272,-0.000231643,,0.934366307,,,
cg01956717,0.004174807,,0.0217964,,,
cg20846148,-0.010114253,,0.250314059,,,
cg18007641,-0.036778149,,0.001703743,,,
cg23378144,0.004395592,,0.105241498,,,
cg11952914,-0.014066808,,0.128091065,,,
cg17844898,-0.00567766,,0.176923613,,,
cg15466245,-0.002473262,,0.394258288,,,
cg07258627,0.004937407,,0.083714651,,,
cg03020424,0.001340546,,0.809328142,,,
cg05515099,0.015950801,,0.000563658,,,
cg27368523,0.014945469,,0.002303053,,,
cg06914774,-0.000902191,,0.904084571,,,
cg15275393,0.00474284,,0.241273508,,,
cg00940020,0.0015245,,0.451238763,,,
cg03295554,0.001716375,,0.810331551,,,
cg08903181,0.011303438,,0.001642756,,,
cg26948596,-0.003745431,,0.408728969,,,
cg03746015,-0.011100975,,0.224707572,,,
cg09306340,0.005880904,,0.024176505,,,
cg17980786,0.010246933,,0.02729041,,,
cg26250228,-0.017101507,,0.067277896,,,
cg02036430,-0.010027912,,0.189960287,,,
cg11719784,-0.004536046,,0.278844103,,,
cg08871467,0.005313913,,0.005474542,,,
cg06669036,-0.007966331,,0.016706842,,,
cg25758137,-0.00567787,,0.461564612,,,
cg19737225,0.007800845,,0.132697999,,,
cg23740474,0.007095288,,0.272609524,,,
cg00395931,0.003600432,,0.178637643,,,
cg03160815,0.005659999,,0.232562178,,,
cg10923036,0.010295725,,0.028015698,,,
cg04819337,-0.001751678,,0.697242939,,,
cg10991454,0.009223152,,0.021957951,,,
cg02002538,-0.005730119,,0.363959669,,,
cg16292851,-0.01081398,,0.313725426,,,
cg07184887,-0.005453815,,0.277984274,,,
cg15059548,0.009677857,,0.034014644,,,
cg07152379,-0.016812253,,0.083953396,,,
cg07195224,-0.001704954,,0.712084147,,,
cg03275648,0.007640644,,0.019713036,,,
cg25928521,-0.028057876,,0.007834498,,,
cg04708391,-0.019016191,,0.030499865,,,
cg06036471,0.010473127,,0.019120082,,,
cg04350627,-0.000579821,,0.933486573,,,
cg09365677,0.003181474,,0.444232033,,,
cg08966978,0.00263264,,0.40980445,,,
cg19755016,0.003123027,,0.481377952,,,
cg01989731,-0.013159224,,0.098342276,,,
cg23993660,0.000332128,,0.933939424,,,
cg09555947,-0.001780626,,0.791688113,,,
cg03589557,0.004525468,,0.096467512,,,
cg06589161,0.009337301,,0.080557377,,,
cg05463155,0.004558396,,0.159938633,,,
cg24718015,0.009938812,,0.033663999,,,
cg21645089,0.006006264,,0.200724583,,,
cg17251713,0.014988805,,0.014857724,,,
cg11236746,0.016800738,,0.00242821,,,
cg16228380,2.30E-05,,0.996627846,,,
cg21172159,0.005014979,,0.073118767,,,
cg08776331,-0.0035354,,0.272248614,,,
cg01717524,0.012887619,,0.002132704,,,
cg22365446,-0.007884656,,0.104660541,,,
cg14366598,0.010661397,,0.108983606,,,
cg24715815,-0.009074729,,0.121706301,,,
cg00252934,0.007635405,,0.056878344,,,
cg04245026,0.012115023,,0.033135952,,,
cg09404643,-0.000645991,,0.7467257,,,
cg05419385,0.005953668,,0.079211732,,,
cg15508749,-0.016642675,,0.092773944,,,
cg14287546,-0.008177162,,0.197337838,,,
cg01770019,0.00413099,,0.34347632,,,
cg08446539,0.006855792,,0.186823302,,,
cg25064331,-2.36E-05,,0.993400196,,,
cg02784696,0.005629711,,0.335909911,,,
cg16719845,0.003828583,,0.238982247,,,
cg25812095,0.011522783,,0.02478953,,,
cg04276057,-0.006816823,,0.079336957,,,
cg00814597,0.009628707,,0.079492976,,,
cg12469257,-0.011161532,,0.172234697,,,
cg13293296,-0.027643357,,0.004735624,,,
cg27280535,0.015744945,,0.000566525,,,
cg14849855,0.004627274,,0.420666024,,,
cg00236249,-0.004120471,,0.123902001,,,
cg07993586,0.007074042,,0.106947423,,,
cg23396403,0.001527962,,0.403246782,,,
cg06707286,-0.004797992,,0.12661792,,,
cg14751503,0.004759204,,0.143678534,,,
cg16314369,0.006094102,,0.020431071,,,
cg00369658,0.001572061,,0.669144237,,,
cg18169800,-0.012329444,,0.190246697,,,
cg22129276,0.007038389,,0.112289297,,,
cg15584968,-0.010305139,,0.103747052,,,
cg06911110,-0.00737524,,0.331177735,,,
cg04753107,0.003093097,,0.270083027,,,
cg03961030,-0.005401681,,0.082848199,,,
cg06127885,0.002030434,,0.705803362,,,
cg05376505,0.00187801,,0.310075916,,,
cg00101436,-0.004207078,,0.650290925,,,
cg14198101,0.002094918,,0.147096582,,,
cg01900548,-0.005766864,,0.342574836,,,
cg02396914,-0.015834397,,0.085690351,,,
cg06715755,-0.003621986,,0.514468695,,,
cg00115567,-0.000770311,,0.768373333,,,
cg06147361,0.011793163,,0.001946502,,,
cg05645787,-0.010651463,,0.213119894,,,
cg10517312,0.006045199,,0.14532742,,,
cg13002809,0.009578105,,0.024967873,,,
cg10339344,0.001474905,,0.251842187,,,
cg01403010,0.001989313,,0.578995416,,,
cg07452799,-0.00037946,,0.90850291,,,
cg06648495,0.000410201,,0.891693401,,,
cg21196942,-0.014417033,,0.0187344,,,
cg11404296,-0.022334293,,0.018810204,,,
cg07611843,0.007167707,,0.139471922,,,
cg05128386,-0.018199468,,0.067175456,,,
cg09174555,0.008550748,,0.065567636,,,
cg10117884,-0.017978944,,0.051323925,,,
cg05512620,-0.005911888,,0.315378937,,,
cg04222933,0.017159769,,0.001208708,,,
cg04287259,0.003419215,,0.54110187,,,
cg05325699,0.00159027,,0.364352509,,,
cg21113478,0.014231382,,0.01424796,,,
cg12524168,0.004568882,,0.238560372,,,
cg19865916,-0.007634315,,0.0164701,,,
cg18762125,-0.006195283,,0.447164898,,,
cg20346726,0.005079984,,0.046241115,,,
cg10484965,-0.015138026,,0.117327463,,,
cg10362113,-0.023358743,,0.014557949,,,
cg23292259,-0.013777081,,0.0164914,,,
cg04980793,0.004062677,,0.108949645,,,
cg10796131,-0.008956571,,0.235301048,,,
cg13615650,0.000764179,,0.731251918,,,
cg14422906,-0.001630256,,0.629160138,,,
cg22583147,0.012521443,,0.012527865,,,
cg24817430,0.010913304,,0.045815435,,,
cg00700638,-0.00460768,,0.046748088,,,
cg03680898,-0.005662292,,0.393265276,,,
cg12014368,-0.023321943,,0.029170899,,,
cg13359998,0.006824799,,0.151346764,,,
cg07346603,-0.002197944,,0.549223324,,,
cg27473073,-0.021882544,,0.031842267,,,
cg19652483,0.011220707,,0.121873893,,,
cg10965575,0.006085497,,0.000584468,,,
cg04764907,0.0098275,,0.212692563,,,
cg00936935,0.009903976,,0.038277248,,,
cg03339016,0.000510378,,0.862199817,,,
cg09260653,-0.000959456,,0.83062997,,,
cg00005817,-0.010593186,,0.156390209,,,
cg12833451,-0.02125922,,0.048847409,,,
cg10621597,0.007520824,,0.019975015,,,
cg06903103,0.014069421,,0.00578726,,,
cg10437839,0.003548274,,0.566627425,,,
cg03910874,0.003258842,,0.460845356,,,
cg01477933,0.00541047,,0.179286857,,,
cg09862509,-0.005881868,,0.120370214,,,
cg04757239,-0.005037412,,0.092752161,,,
cg10662603,-0.023848931,,0.002016656,,,
cg18446044,0.000763869,,0.644756515,,,
cg22410262,-0.000885416,,0.802822323,,,
cg03347966,-0.000239084,,0.893783969,,,
cg09935766,0.007377748,,0.087071602,,,
cg01224479,-0.002545016,,0.812500806,,,
cg13855862,-0.007458574,,0.102671966,,,
cg10076954,-0.023200729,,0.00094474,,,
cg25741578,0.001822283,,0.437852469,,,
cg09367198,-0.013446189,,0.136304911,,,
cg26358446,-0.010747661,,0.158620253,,,
cg26485844,NA,,NA,,,
cg12516767,-0.005023552,,0.37669304,,,
cg25346117,0.008218618,,0.077636168,,,
cg17404760,-0.01561417,,0.044184625,,,
cg11003133,0.017895069,,0.020957362,,,
cg16549994,-0.004589228,,0.248353738,,,
cg04802238,-0.008592222,,0.092335694,,,
cg26728382,-0.017390933,,0.021450507,,,
cg16225773,0.012311841,,0.002559052,,,
cg08715914,0.004798715,,0.269240683,,,
cg15552493,0.013423837,,0.016474254,,,
cg10761085,-0.002151505,,0.579381774,,,
cg09890987,-0.008730783,,0.230399451,,,
cg08553913,0.00569843,,0.184130513,,,
cg15222563,0.003899987,,0.147891428,,,
cg00089453,0.003702573,,0.224943411,,,
cg02415651,-0.004037585,,0.485223549,,,
cg19561007,-0.00974459,,0.115050135,,,
cg25462842,-0.007349273,,0.028623373,,,
cg09112476,0.006504052,,0.04874419,,,
cg06583605,-0.009999604,,0.366320241,,,
cg19798735,-0.0132608,,0.023888829,,,
cg15312323,-0.01529483,,0.057152328,,,
cg04816311,0.011712603,,0.094577844,,,
cg13998945,-0.001701261,,0.603426477,,,
cg00302793,0.005048266,,0.079709784,,,
cg20628376,0.007951586,,0.035145322,,,
cg25442607,-0.002816166,,0.215332965,,,
cg07997596,0.008093441,,0.087910914,,,
cg13669804,-0.006722651,,0.101716171,,,
cg04656070,-0.009494884,,0.074634808,,,
cg26509254,0.004604053,,0.278706358,,,
cg01338658,0.00304952,,0.314906818,,,
cg13552337,-0.001544473,,0.76112983,,,
cg27105465,-0.007735854,,0.08636277,,,
cg26712188,-0.025425416,,0.000693411,,,
cg20669525,0.001642106,,0.431253016,,,
cg19483007,0.008922815,,0.125853042,,,
cg19787448,0.012945044,,0.001521148,,,
cg19118972,0.007406398,,0.03138405,,,
cg02118840,-0.004490714,,0.535566087,,,
cg27244379,0.000176666,,0.953735661,,,
cg06169746,0.010829104,,0.028661452,,,
cg20811145,0.002834474,,0.219168883,,,
cg18258151,0.000175312,,0.922513743,,,
cg04790761,-0.001951353,,0.072847974,,,
cg07975813,-0.000971539,,0.679906144,,,
cg07356123,-0.031342932,,0.000891545,,,
cg22450342,0.013702031,,0.010423459,,,
cg13193497,0.008533087,,0.022672097,,,
cg00747187,-0.013896896,,0.121021381,,,
cg13144783,0.000946576,,0.823912835,,,
cg24886356,-0.001025323,,0.875114544,,,
cg20333927,0.002525894,,0.282142622,,,
cg27357316,0.002669867,,0.371268814,,,
cg01314398,0.005438035,,0.045243444,,,
cg06305048,0.005359926,,0.226136149,,,
cg05838104,0.004710217,,0.590954443,,,
cg08368094,-0.013379265,,0.092407131,,,
cg10799327,0.005256884,,0.303436492,,,
cg09246924,-0.002512487,,0.49383,,,
cg25263135,-0.003256791,,0.237868258,,,
cg06013872,-0.013335976,,0.114464944,,,
cg11038054,0.0078747,,0.147507369,,,
cg26778029,0.002063791,,0.478396862,,,
cg25562664,0.004204727,,0.156821959,,,
cg18143792,0.015108588,,0.009323707,,,
cg01929314,-0.013416953,,0.005816109,,,
cg27394038,0.007062567,,0.17986773,,,
cg07267600,0.013486325,,0.005855331,,,
cg09577966,-0.017374795,,0.025968748,,,
cg06109238,-0.008187042,,0.216187504,,,
cg19650755,0.008134344,,0.074032856,,,
cg16253551,0.002596716,,0.278968538,,,
cg00621583,-0.009207894,,0.220044188,,,
cg04281069,-0.000997352,,0.634461747,,,
cg26386044,0.005146289,,0.584499955,,,
cg07535316,0.017514225,,0.000935761,,,
cg08529744,0.007330966,,0.066728022,,,
cg21622152,0.000158737,,0.915071568,,,
cg02858510,-0.000825339,,0.826558721,,,
cg11941231,-0.008905464,,0.063121463,,,
cg23207985,0.00304185,,0.389003039,,,
cg12639574,-0.008838441,,0.243770484,,,
cg10470524,0.003161243,,0.0976876,,,
cg07816095,-0.002777848,,0.344519071,,,
cg23598089,0.013634739,,0.009061559,,,
cg14814323,-0.002353272,,0.540660819,,,
cg21233377,-0.006740367,,0.075424766,,,
cg05146536,0.004839605,,0.399103311,,,
cg24180759,0.003596123,,0.391305418,,,
cg20488123,0.005857898,,0.271653677,,,
cg04200323,0.003539496,,0.491564211,,,
cg11700800,0.005508687,,0.052901371,,,
cg21378920,-0.015255563,,0.054357933,,,
cg04124916,-0.001320531,,0.815715653,,,
cg23320499,0.016389057,,0.000551324,,,
cg01704534,0.008353146,,0.089290983,,,
cg01904296,0.00362295,,0.33244317,,,
cg22175247,0.002023337,,0.460962063,,,
cg21845400,-0.017086541,,0.058920188,,,
cg10964627,0.009668498,,0.037697252,,,
cg13057055,0.001086088,,0.639302476,,,
cg14032070,-0.013578177,,0.190697467,,,
cg14333176,0.003616806,,0.190290068,,,
cg02771362,0.00761676,,0.037950823,,,
cg25095900,-0.001549492,,0.695379914,,,
cg09616795,0.001347164,,0.473053166,,,
cg16734795,0.008292332,,0.034227529,,,
cg10944833,0.002912452,,0.414340597,,,
cg03732014,0.010695142,,0.024903588,,,
cg27630180,-0.010920808,,0.018162614,,,
cg08423149,0.011576939,,6.44E-05,,,
cg07624918,0.009729254,,0.080847056,,,
cg09131339,-0.001010115,,0.80339368,,,
cg06752267,-0.009130941,,0.0875119,,,
cg12845923,0.006973934,,0.116631391,,,
cg04813697,0.005517889,,0.407173732,,,
cg03999653,0.003834867,,0.014744656,,,
cg19787891,0.015784081,,0.014848784,,,
cg07715909,0.008638487,,0.002690423,,,
cg25495311,-0.009160571,,0.20254625,,,
cg01708236,0.008321142,,0.163650395,,,
cg21376109,-0.008355208,,0.122873168,,,
cg18781099,0.00116284,,0.438261868,,,
cg23895846,-0.003579209,,0.325985212,,,
cg06579354,0.017858876,,0.000879741,,,
cg18780243,-0.015831129,,0.159355115,,,
cg23902550,-0.005250873,,0.141260858,,,
cg24739457,-0.006782777,,0.300432694,,,
cg09495491,-0.021850501,,0.035631901,,,
cg04467350,0.003114239,,0.179950863,,,
cg23107301,0.004917649,,0.409762072,,,
cg04615850,-0.005327797,,0.267790033,,,
cg06726374,0.004082224,,0.096377134,,,
cg01413314,0.000194576,,0.834355523,,,
cg16961536,-0.005468133,,0.194843521,,,
cg00239657,0.022373813,,0.000723866,,,
cg13310541,0.00050358,,0.817182201,,,
cg00420347,-0.006596175,,0.095945494,,,
cg20206377,0.007489362,,0.062407629,,,
cg04552799,6.55E-05,,0.982812847,,,
cg02116889,-0.000842121,,0.65722907,,,
cg16639691,0.011516339,,0.049044396,,,
cg15937191,-0.002979225,,0.721999209,,,
cg10372476,-0.008572241,,0.176948684,,,
cg14870461,0.006007501,,0.142708311,,,
cg00359868,0.004973861,,0.105472148,,,
cg27428414,0.007578347,,0.173416064,,,
cg24469412,-0.014595793,,0.080793589,,,
cg02047359,-4.54E-05,,0.982647526,,,
cg07516712,-0.007506476,,0.186999283,,,
cg19411699,0.000684053,,0.874439509,,,
cg03435979,-0.009767495,,0.236371556,,,
cg02979010,-0.02601082,,0.013966492,,,
cg08934286,-0.003739813,,0.396695048,,,
cg26624118,0.001287149,,0.571188192,,,
cg06129084,0.004314708,,0.196599482,,,
cg21368063,0.003405025,,0.516401827,,,
cg00224929,-0.006625847,,0.110896354,,,
cg23051559,0.005670581,,0.297317229,,,
cg03598112,0.008773403,,0.22694789,,,
cg10079318,0.001815095,,0.501570904,,,
cg18970250,-0.006753381,,0.125532979,,,
cg15597855,-0.004668586,,0.193761992,,,
cg27521109,0.007753907,,0.092820763,,,
cg14714629,0.002060832,,0.669189444,,,
cg09324359,-0.004282847,,0.128338424,,,
cg18354203,0.000772328,,0.920881841,,,
cg10592563,-0.01510321,,0.017601132,,,
cg20861250,-0.001742441,,0.839441499,,,
cg00008800,-0.023060014,,0.013474301,,,
cg14549249,0.010008116,,0.008971894,,,
cg09661809,0.002256007,,0.500503296,,,
cg14860494,0.002900683,,0.336363879,,,
cg10628098,0.00449472,,0.040253628,,,
cg04408488,0.002080678,,0.481557147,,,
cg17813874,0.013177582,,0.005013151,,,
cg17640485,0.003767981,,0.546507751,,,
cg22062554,0.003033625,,0.273574392,,,
cg04335562,0.017954145,,0.00018259,,,
cg20394376,-0.004271528,,0.466790542,,,
cg05180258,-0.019932082,,0.046304698,,,
cg13691744,0.00065846,,0.85714278,,,
cg27313007,-0.018012298,,0.005258345,,,
cg12919297,-0.001703969,,0.702012037,,,
cg25008156,0.003932235,,0.349056999,,,
cg07943849,-0.019422221,,0.129979752,,,
cg03198066,0.009715657,,0.002458924,,,
cg07617163,0.001281553,,0.667273475,,,
cg07430085,-0.003552825,,0.228271117,,,
cg25276126,-0.007017106,,0.156545955,,,
cg25733915,0.000800297,,0.716901137,,,
cg14305943,-0.017146983,,0.074302846,,,
cg05529036,NA,,NA,,,
cg10122434,0.007478769,,0.175842056,,,
cg19616339,0.004738265,,0.401775265,,,
cg05334655,0.008377228,,0.031750804,,,
cg01876531,0.018661277,,0.006204967,,,
cg23321951,-0.001960208,,0.60333939,,,
cg24724503,0.002117824,,0.340206847,,,
cg08699575,-0.014671475,,0.146303066,,,
cg22182975,-0.002626629,,0.471298175,,,
cg06044463,0.001781785,,0.347046934,,,
cg08497894,-0.010437161,,0.345790518,,,
cg00904966,-0.019734349,,0.000362195,,,
cg09246347,0.002505711,,0.153868472,,,
cg04260891,-0.003380456,,0.204302207,,,
cg00024404,0.001987009,,0.579485028,,,
cg26385283,-0.001958852,,0.641848643,,,
cg03905247,-0.004650263,,0.174731854,,,
cg16322014,-0.004857397,,0.204914199,,,
cg00218893,0.003736328,,0.280818041,,,
cg23475018,0.012249176,,0.022366616,,,
cg05009047,-0.00263864,,0.612789976,,,
cg11658909,0.001967337,,0.64747447,,,
cg07144666,-0.006433623,,0.246303599,,,
cg07938459,0.007605366,,0.070513358,,,
cg09892459,-0.017644108,,0.042809956,,,
cg01067604,0.003786915,,0.352835069,,,
cg03960220,-0.002674958,,0.662333362,,,
cg27365426,0.009939844,,0.021603529,,,
cg27065742,-0.009065492,,0.292723205,,,
cg08686259,-0.00837763,,0.171462924,,,
cg05641843,0.009485835,,0.046022956,,,
cg01569860,-0.007614682,,0.219900193,,,
cg20155875,0.002857568,,0.595179544,,,
cg13681800,-0.004856307,,0.396749578,,,
cg22020752,0.003976173,,0.226299913,,,
cg19191624,0.003751228,,0.187415775,,,
cg23749856,0.003790836,,0.183672708,,,
cg17515456,0.003352704,,0.362005514,,,
cg07018260,-0.015342637,,0.106083768,,,
cg23582644,0.000379902,,0.945094252,,,
cg04844323,0.00268838,,0.528375248,,,
cg06434353,-0.012578959,,0.153553423,,,
cg22974212,-0.00622866,,0.098445521,,,
cg23432673,-0.004980183,,0.20591341,,,
cg12347444,-0.002031572,,0.435953546,,,
cg21460686,-0.002144642,,0.282733242,,,
cg06952291,-0.002205474,,0.139103116,,,
cg09364245,-0.004335894,,0.322655447,,,
cg12270129,0.004381221,,0.140263017,,,
cg15893895,-0.003295123,,0.524235853,,,
cg26619570,-0.012126028,,0.082459414,,,
cg12082352,-0.003918728,,0.110805897,,,
cg10557578,0.000280177,,0.924145505,,,
cg17187439,0.000159895,,0.983523657,,,
cg13971574,0.001726375,,0.428549512,,,
cg03451959,-0.020678022,,0.060163544,,,
cg07664027,-0.002043582,,0.576449494,,,
cg00321996,-0.025498422,,0.004995135,,,
cg17028218,-0.008075564,,0.064359952,,,
cg04906603,-0.013840722,,0.117852525,,,
cg20585916,-0.015263202,,0.105680611,,,
cg26276470,-0.000827995,,0.877287716,,,
cg11550064,0.0041308,,0.389451666,,,
cg05076730,0.013544556,,0.008049887,,,
cg26800525,0.004112169,,0.62874418,,,
cg16030538,0.004846499,,0.195367212,,,
cg01744217,-0.000672091,,0.850092582,,,
cg16758800,-0.000951156,,0.796360705,,,
cg26695157,-0.016070372,,0.168086312,,,
cg02108135,0.005853635,,0.121970668,,,
