cpg,beta,se,p,i2,p_het,details
cg06181064,1.48732,0.07747,4.96E-33,,,
cg15693937,2.43233,0.12669,4.96E-33,,,
cg03703839,-2.04528,0.10653,4.97E-33,,,
cg25272143,-2.15777,0.11239,4.98E-33,,,
cg21581504,-1.88652,0.09827,4.99E-33,,,
cg04640684,1.96562,0.10239,4.99E-33,,,
cg11645306,2.44448,0.12734,5.01E-33,,,
cg19416570,-1.88953,0.09843,5.02E-33,,,
cg23730408,-2.018,0.10513,5.03E-33,,,
cg17291136,-1.64625,0.08576,5.04E-33,,,
cg07813275,-1.77146,0.09229,5.05E-33,,,
cg17435560,-1.55511,0.08102,5.05E-33,,,
cg08710911,2.19404,0.1143,5.05E-33,,,
cg08121984,1.27773,0.06657,5.06E-33,,,
cg13609065,2.15168,0.1121,5.06E-33,,,
cg01570972,-1.8803,0.09797,5.07E-33,,,
cg04987499,-2.66823,0.13903,5.10E-33,,,
cg16708938,-1.4576,0.07595,5.10E-33,,,
cg14138884,1.59766,0.08325,5.12E-33,,,
cg06906555,-1.80462,0.09404,5.14E-33,,,
cg18212720,1.55151,0.08085,5.16E-33,,,
cg25367084,1.89388,0.0987,5.16E-33,,,
cg05130115,-1.53364,0.07992,5.17E-33,,,
cg27364162,-1.29909,0.0677,5.17E-33,,,
cg02299950,1.92615,0.10038,5.18E-33,,,
cg11657018,-1.52856,0.07966,5.19E-33,,,
cg04309214,1.85379,0.09662,5.20E-33,,,
cg19977179,-1.59841,0.08331,5.21E-33,,,
cg13369952,2.10956,0.10996,5.22E-33,,,
cg20980108,2.07511,0.10816,5.24E-33,,,
cg21182715,-2.39775,0.12498,5.24E-33,,,
cg10999000,2.40635,0.12543,5.24E-33,,,
cg17121747,-2.9633,0.15447,5.25E-33,,,
cg13383058,-1.81498,0.09461,5.26E-33,,,
cg21915678,-2.03948,0.10632,5.28E-33,,,
cg08198187,1.73718,0.09057,5.30E-33,,,
cg19144949,1.9231,0.10026,5.32E-33,,,
cg04460816,-1.54234,0.08042,5.34E-33,,,
cg09492693,2.50623,0.13067,5.34E-33,,,
cg14995803,1.81479,0.09462,5.34E-33,,,
cg22510074,1.52106,0.07931,5.35E-33,,,
cg03334072,2.70762,0.14118,5.36E-33,,,
cg26219540,-2.0768,0.10829,5.37E-33,,,
cg18192155,2.53647,0.13226,5.37E-33,,,
cg06545490,1.80837,0.0943,5.38E-33,,,
cg13261825,-2.27947,0.11886,5.39E-33,,,
cg03123044,2.14023,0.1116,5.39E-33,,,
cg21444421,-1.46788,0.07655,5.41E-33,,,
cg18074611,2.09177,0.10908,5.41E-33,,,
cg18183774,2.47864,0.12926,5.42E-33,,,
cg12876356,1.28756,0.06715,5.45E-33,,,
cg12258344,1.63115,0.08507,5.45E-33,,,
cg06528626,-1.77599,0.09263,5.47E-33,,,
cg25015733,2.42829,0.12666,5.51E-33,,,
cg10093739,1.47504,0.07694,5.52E-33,,,
cg17552029,-2.41661,0.12606,5.52E-33,,,
cg23630380,-2.05303,0.10709,5.52E-33,,,
cg22592475,1.53135,0.07988,5.53E-33,,,
cg03505148,1.34989,0.07042,5.55E-33,,,
cg27641344,1.85176,0.0966,5.55E-33,,,
cg00317879,-2.31247,0.12064,5.57E-33,,,
cg00249503,-1.96051,0.1023,5.63E-33,,,
cg10442157,-2.1501,0.11219,5.64E-33,,,
cg02087954,-3.40198,0.17751,5.64E-33,,,
cg21473814,2.32716,0.12144,5.69E-33,,,
cg13189271,2.43123,0.12689,5.74E-33,,,
cg23321220,1.57738,0.08233,5.75E-33,,,
cg13575542,1.53504,0.08012,5.77E-33,,,
cg16038738,-1.91725,0.10007,5.77E-33,,,
cg20029153,2.27776,0.11889,5.78E-33,,,
cg18942579,1.98125,0.10343,5.82E-33,,,
cg03051777,-1.73478,0.09056,5.84E-33,,,
cg00939442,2.19223,0.11445,5.84E-33,,,
cg10198479,-2.08602,0.10891,5.89E-33,,,
cg03906843,2.03758,0.10639,5.91E-33,,,
cg11118413,-1.77347,0.0926,5.91E-33,,,
cg23271558,2.30774,0.12051,5.95E-33,,,
cg18285377,-1.79216,0.09359,5.96E-33,,,
cg04886981,1.69604,0.08858,5.99E-33,,,
cg13390284,1.78615,0.09328,6.00E-33,,,
cg02351381,-1.67315,0.08738,6.02E-33,,,
cg09996597,1.27823,0.06676,6.02E-33,,,
cg27444437,1.96822,0.1028,6.03E-33,,,
cg11267410,-1.55517,0.08123,6.05E-33,,,
cg01434649,-1.86876,0.09761,6.05E-33,,,
cg15193228,-1.57276,0.08215,6.06E-33,,,
cg13134297,-1.60569,0.08387,6.07E-33,,,
cg08858130,-1.84758,0.09651,6.08E-33,,,
cg04643397,2.33136,0.12178,6.09E-33,,,
cg13934625,-1.79654,0.09385,6.10E-33,,,
cg03089475,-2.38846,0.12477,6.10E-33,,,
cg18301703,1.42264,0.07432,6.14E-33,,,
cg04256834,-1.40403,0.07335,6.14E-33,,,
cg01942797,2.01479,0.10526,6.15E-33,,,
cg15125868,-2.04052,0.1066,6.15E-33,,,
cg04683210,1.80587,0.09435,6.18E-33,,,
cg10115348,-1.45417,0.07598,6.20E-33,,,
cg13640769,1.54857,0.08091,6.21E-33,,,
cg24318076,-1.29207,0.06751,6.22E-33,,,
cg01610979,-1.86065,0.09722,6.23E-33,,,
cg14504259,-1.60819,0.08403,6.23E-33,,,
cg18554976,1.90783,0.0997,6.26E-33,,,
cg20658466,-1.82109,0.09517,6.28E-33,,,
cg12108912,2.71443,0.14185,6.28E-33,,,
cg01278873,-2.99452,0.1565,6.31E-33,,,
cg18361815,-1.39834,0.07308,6.31E-33,,,
cg02138124,1.92941,0.10085,6.35E-33,,,
cg18874332,1.98356,0.10369,6.40E-33,,,
cg24796261,1.77988,0.09304,6.41E-33,,,
cg14908994,1.59771,0.08352,6.44E-33,,,
cg17875935,1.74803,0.09139,6.48E-33,,,
cg26842802,-1.93688,0.10127,6.50E-33,,,
cg12225526,-1.95758,0.10235,6.50E-33,,,
cg16930811,-1.69549,0.08865,6.51E-33,,,
cg08307469,-2.87194,0.15016,6.51E-33,,,
cg11397957,2.35069,0.12291,6.52E-33,,,
cg13048147,2.46005,0.12863,6.52E-33,,,
cg27584546,2.10321,0.10997,6.53E-33,,,
cg14961476,2.02779,0.10604,6.56E-33,,,
cg19296509,2.22903,0.11656,6.56E-33,,,
cg26953954,1.95719,0.10235,6.57E-33,,,
cg22547480,1.74449,0.09123,6.58E-33,,,
cg21620979,2.17908,0.11395,6.59E-33,,,
cg01470535,2.01803,0.10554,6.62E-33,,,
cg24185628,-1.52636,0.07983,6.63E-33,,,
cg12068257,-1.70956,0.08941,6.64E-33,,,
cg06601993,2.72871,0.14271,6.65E-33,,,
cg23210268,1.81832,0.0951,6.65E-33,,,
cg07809027,2.14941,0.11242,6.65E-33,,,
cg05780294,1.75108,0.09159,6.67E-33,,,
cg15281331,1.8341,0.09593,6.68E-33,,,
cg04297995,1.84893,0.09671,6.69E-33,,,
cg02709052,2.07162,0.10836,6.70E-33,,,
cg07280097,-2.20141,0.11515,6.71E-33,,,
cg00084184,1.76954,0.09256,6.71E-33,,,
cg13484467,1.59966,0.08368,6.72E-33,,,
cg02829688,-1.65909,0.08679,6.73E-33,,,
cg21209859,-2.30267,0.12046,6.75E-33,,,
cg21311067,-1.90392,0.0996,6.76E-33,,,
cg04196345,-1.82355,0.0954,6.77E-33,,,
cg27598107,2.62983,0.13759,6.80E-33,,,
cg12150784,-2.08461,0.10906,6.81E-33,,,
cg22468075,-2.87947,0.15065,6.81E-33,,,
cg08156120,2.05873,0.10771,6.82E-33,,,
cg21785145,-1.87941,0.09834,6.86E-33,,,
cg26036018,2.13573,0.11176,6.89E-33,,,
cg14021880,-1.53528,0.08034,6.90E-33,,,
cg08143875,-1.56055,0.08167,6.94E-33,,,
cg10030791,2.45131,0.12829,6.95E-33,,,
cg26433640,2.03167,0.10633,6.96E-33,,,
cg21201830,-2.03724,0.10662,6.98E-33,,,
cg16084014,-1.95867,0.10251,6.99E-33,,,
cg00964400,-1.3433,0.07031,7.02E-33,,,
cg06331300,-1.88623,0.09873,7.03E-33,,,
cg21037008,-1.89739,0.09932,7.04E-33,,,
cg07546334,2.21198,0.11578,7.04E-33,,,
cg00842231,1.37902,0.07219,7.06E-33,,,
cg10430205,2.63002,0.13767,7.06E-33,,,
cg14836248,1.73095,0.09061,7.07E-33,,,
cg02836046,-1.72317,0.0902,7.07E-33,,,
cg15954235,2.55017,0.1335,7.09E-33,,,
cg25769043,1.86586,0.09768,7.13E-33,,,
cg23792485,1.95899,0.10256,7.15E-33,,,
cg22908616,-1.50036,0.07855,7.16E-33,,,
cg20569588,1.61372,0.08449,7.17E-33,,,
cg03671276,1.55855,0.0816,7.17E-33,,,
cg23429047,1.34075,0.07021,7.23E-33,,,
cg08137888,-1.6834,0.08815,7.23E-33,,,
cg19810954,-1.55828,0.0816,7.24E-33,,,
cg24304617,1.92153,0.10062,7.25E-33,,,
cg18369516,-2.43467,0.12749,7.25E-33,,,
cg10741478,2.39243,0.12529,7.27E-33,,,
cg05590196,-3.15738,0.16535,7.28E-33,,,
cg11220060,-2.35243,0.12319,7.28E-33,,,
cg10658666,-1.62796,0.08526,7.29E-33,,,
cg24724689,-1.77253,0.09283,7.29E-33,,,
cg09750084,-1.655,0.08667,7.30E-33,,,
cg10107783,1.95627,0.10245,7.30E-33,,,
cg15994467,-1.96015,0.10266,7.32E-33,,,
cg09752011,2.23115,0.11685,7.33E-33,,,
cg17291166,1.9366,0.10143,7.34E-33,,,
cg16863795,-1.88124,0.09854,7.38E-33,,,
cg17627898,-1.9472,0.10199,7.39E-33,,,
cg03221914,-1.89248,0.09913,7.41E-33,,,
cg21931938,-1.73748,0.09101,7.41E-33,,,
cg09853238,-1.80601,0.0946,7.41E-33,,,
cg06673684,-1.7631,0.09236,7.42E-33,,,
cg10251217,1.95983,0.10266,7.42E-33,,,
cg21510189,-1.30418,0.06832,7.43E-33,,,
cg23336266,-2.30554,0.12078,7.44E-33,,,
cg03927133,-2.09212,0.1096,7.47E-33,,,
cg01265068,1.92459,0.10083,7.48E-33,,,
cg26530045,1.87545,0.09825,7.48E-33,,,
cg06301529,2.16716,0.11354,7.49E-33,,,
cg13882988,2.02884,0.10629,7.49E-33,,,
cg06384763,-2.6183,0.13717,7.50E-33,,,
cg11470337,2.3933,0.12539,7.50E-33,,,
cg04109768,-2.12921,0.11155,7.51E-33,,,
cg09011458,-1.77867,0.0932,7.60E-33,,,
cg07475178,3.14182,0.16464,7.61E-33,,,
cg11558856,-1.69103,0.08862,7.62E-33,,,
cg23258881,-2.60872,0.1367,7.62E-33,,,
cg14806288,2.02354,0.10604,7.65E-33,,,
cg02978297,1.53773,0.08059,7.67E-33,,,
cg10013716,-1.85246,0.09709,7.69E-33,,,
cg13266096,-1.87438,0.09824,7.69E-33,,,
cg26280326,-2.1824,0.11438,7.70E-33,,,
cg16410115,-1.6839,0.08826,7.71E-33,,,
cg17072519,-1.8556,0.09726,7.73E-33,,,
cg09546929,1.93841,0.1016,7.73E-33,,,
cg00407820,2.04021,0.10694,7.76E-33,,,
cg27318507,2.18513,0.11454,7.77E-33,,,
cg11237406,-1.98601,0.10411,7.80E-33,,,
cg27638284,-1.92286,0.1008,7.81E-33,,,
cg21942532,2.1274,0.11153,7.85E-33,,,
cg14823389,2.51736,0.13198,7.89E-33,,,
cg00782811,-1.92647,0.10101,7.94E-33,,,
cg16472369,-2.13298,0.11184,7.94E-33,,,
cg04091816,1.52869,0.08016,7.99E-33,,,
cg21607248,-2.25933,0.11848,8.01E-33,,,
cg06183295,1.79747,0.09426,8.04E-33,,,
cg26509318,-2.43311,0.1276,8.04E-33,,,
cg04242464,1.69973,0.08914,8.06E-33,,,
cg25021359,1.8096,0.0949,8.07E-33,,,
cg17569842,2.24222,0.1176,8.09E-33,,,
cg20274462,1.88831,0.09904,8.10E-33,,,
cg13681655,1.48937,0.07812,8.12E-33,,,
cg11685391,-1.78956,0.09386,8.13E-33,,,
cg15464481,2.14563,0.11255,8.16E-33,,,
cg02041869,1.95126,0.10236,8.20E-33,,,
cg25574765,-2.51748,0.13206,8.21E-33,,,
cg05346611,1.57439,0.08259,8.22E-33,,,
cg25351606,-3.3992,0.17832,8.23E-33,,,
cg02786073,1.82746,0.09587,8.26E-33,,,
cg06184825,-1.7834,0.09356,8.27E-33,,,
cg17163168,-3.18747,0.16723,8.27E-33,,,
cg24838839,2.18751,0.11477,8.29E-33,,,
cg15149655,-3.24627,0.17032,8.29E-33,,,
cg25986240,-1.6998,0.08918,8.29E-33,,,
cg07475000,-1.75415,0.09203,8.30E-33,,,
cg21899374,1.70991,0.08971,8.30E-33,,,
cg05916684,1.46314,0.07677,8.31E-33,,,
cg23260484,1.83168,0.0961,8.32E-33,,,
cg20973735,-1.68801,0.08857,8.34E-33,,,
cg24643158,1.88465,0.0989,8.39E-33,,,
cg13023677,-1.80743,0.09485,8.42E-33,,,
cg15900052,1.6831,0.08832,8.42E-33,,,
cg04742135,1.4363,0.07538,8.45E-33,,,
cg01271812,-2.04141,0.10713,8.46E-33,,,
cg23259289,2.3088,0.12117,8.47E-33,,,
cg27428520,1.9357,0.10159,8.48E-33,,,
cg22978515,1.55585,0.08165,8.48E-33,,,
cg17774851,-1.84924,0.09706,8.52E-33,,,
cg10672416,2.31273,0.12139,8.53E-33,,,
cg12517576,-1.80636,0.09481,8.53E-33,,,
cg19797376,-1.66559,0.08743,8.56E-33,,,
cg26303165,-2.11169,0.11084,8.56E-33,,,
cg24382276,2.12413,0.1115,8.58E-33,,,
cg21407117,1.90542,0.10002,8.58E-33,,,
cg15399533,-1.70544,0.08952,8.58E-33,,,
cg02436098,1.92528,0.10107,8.62E-33,,,
cg12908107,2.11159,0.11085,8.64E-33,,,
cg24249791,1.63312,0.08573,8.64E-33,,,
cg11649679,2.10942,0.11074,8.68E-33,,,
cg15531512,1.83991,0.0966,8.70E-33,,,
cg27206867,-1.96977,0.10342,8.72E-33,,,
cg04431002,-2.01992,0.10605,8.73E-33,,,
cg03518138,1.78615,0.09378,8.73E-33,,,
cg22940022,2.02317,0.10623,8.74E-33,,,
cg00937392,-1.27365,0.06687,8.75E-33,,,
cg00966405,2.34358,0.12305,8.76E-33,,,
cg19255465,-1.84626,0.09694,8.78E-33,,,
cg23497683,-2.38779,0.12539,8.82E-33,,,
cg13332571,1.99004,0.1045,8.83E-33,,,
cg05658549,1.24152,0.0652,8.83E-33,,,
cg20912172,-2.11936,0.1113,8.84E-33,,,
cg26343001,-1.81918,0.09553,8.85E-33,,,
cg21027517,-2.00241,0.10516,8.88E-33,,,
cg22416596,-1.2671,0.06654,8.88E-33,,,
cg12804791,-2.39318,0.12568,8.89E-33,,,
cg17052212,2.05864,0.10812,8.90E-33,,,
cg03351418,2.05107,0.10772,8.90E-33,,,
cg15929276,-1.75282,0.09206,8.92E-33,,,
cg10110884,1.97934,0.10396,8.92E-33,,,
cg27544384,2.13883,0.11233,8.93E-33,,,
cg26921612,1.89444,0.09951,9.01E-33,,,
cg13087076,-2.33512,0.12266,9.03E-33,,,
cg18287222,2.85369,0.14991,9.05E-33,,,
cg22695729,1.72467,0.0906,9.06E-33,,,
cg24352369,-1.53498,0.08064,9.09E-33,,,
cg27258399,-2.75888,0.14494,9.10E-33,,,
cg15611809,-2.36786,0.12439,9.10E-33,,,
cg17886399,-1.58737,0.08339,9.11E-33,,,
cg10677144,2.50829,0.13178,9.12E-33,,,
cg23663476,-1.76989,0.09299,9.13E-33,,,
cg24092914,2.63176,0.13827,9.14E-33,,,
cg23485307,-1.83391,0.09635,9.15E-33,,,
cg03760839,-1.68076,0.08831,9.16E-33,,,
cg27371539,2.0594,0.10821,9.20E-33,,,
cg08032525,2.10788,0.11075,9.19E-33,,,
cg11739633,-1.70346,0.08951,9.24E-33,,,
cg19155007,-3.49121,0.18345,9.25E-33,,,
cg18377446,2.10632,0.11068,9.25E-33,,,
cg00471696,1.75649,0.0923,9.27E-33,,,
cg04714939,2.06979,0.10877,9.28E-33,,,
cg06840491,-1.65337,0.08689,9.34E-33,,,
cg03000846,-1.6113,0.08468,9.37E-33,,,
cg20639396,1.32456,0.06961,9.37E-33,,,
cg12253200,1.99086,0.10463,9.38E-33,,,
cg23817981,-1.49965,0.07882,9.38E-33,,,
cg04233193,-2.37168,0.12465,9.39E-33,,,
cg18026235,-2.00278,0.10526,9.40E-33,,,
cg05592911,-3.08086,0.16193,9.40E-33,,,
cg06607384,-1.74252,0.09159,9.41E-33,,,
cg16744996,-2.13746,0.11235,9.43E-33,,,
cg07678594,1.47597,0.07758,9.43E-33,,,
cg18873386,-1.6789,0.08825,9.45E-33,,,
cg22697365,2.17796,0.11448,9.47E-33,,,
cg22524980,-1.79525,0.09437,9.48E-33,,,
cg04177945,-2.3537,0.12372,9.48E-33,,,
cg14288876,2.24439,0.11798,9.51E-33,,,
cg21572722,-2.49716,0.13127,9.51E-33,,,
cg26404725,-2.15672,0.11338,9.53E-33,,,
cg13170005,-2.17155,0.11416,9.53E-33,,,
cg00066854,1.78795,0.09399,9.55E-33,,,
