"cpg","beta","se","p","i2","p_het","details"
"cg10794086",0.950865783,0.0781,4.15e-34,"","",""
"cg10512376",-0.852855288,0.0702,5.62e-34,"","",""
"cg18451156",0.74842515,0.0616,5.94e-34,"","",""
"cg08738403",-0.879221578,0.0725,6.94e-34,"","",""
"cg05371578",0.768799661,0.0634,7.25e-34,"","",""
"cg08892370",0.922451192,0.0762,9.93e-34,"","",""
"cg01691182",-0.835306249,0.069,1e-33,"","",""
"cg24931632",0.794148265,0.0656,1.02e-33,"","",""
"cg26530942",-0.860175663,0.0711,1.14e-33,"","",""
"cg19811148",-1.002706731,0.0829,1.21e-33,"","",""
"cg00417323",-0.829755447,0.0687,1.42e-33,"","",""
"cg04918831",1.131151533,0.0938,1.74e-33,"","",""
"cg01543603",0.907648607,0.0753,1.84e-33,"","",""
"cg10827488",0.882935658,0.0733,2.06e-33,"","",""
"cg20591472",0.869980797,0.0722,2.14e-33,"","",""
"cg03359362",-0.940811724,0.0782,2.29e-33,"","",""
"cg04006143",-1.071303643,0.0892,3.11e-33,"","",""
"cg22768222",-0.848063315,0.0707,3.58e-33,"","",""
"cg18034299",-0.733032591,0.0612,4.3e-33,"","",""
"cg18150280",-1.057448078,0.0884,5.39e-33,"","",""
"cg12711760",-0.928627707,0.0776,5.5e-33,"","",""
"cg23149300",-0.767015315,0.0641,5.53e-33,"","",""
"cg25345178",0.85843042,0.0718,5.88e-33,"","",""
"cg04427498",0.829395686,0.0694,6.09e-33,"","",""
"cg17725019",1.029550252,0.0861,6.24e-33,"","",""
"cg14425733",-1.203428893,0.1009,8.71e-33,"","",""
"cg07094298",-0.872202057,0.0732,9.07e-33,"","",""
"cg22805381",-0.86692303,0.0727,9.54e-33,"","",""
"cg27589809",-0.714223504,0.06,1.17e-32,"","",""
"cg25351606",0.808482167,0.068,1.33e-32,"","",""
"cg11142333",-0.716006278,0.0602,1.4e-32,"","",""
"cg13300273",0.915654574,0.077,1.42e-32,"","",""
"cg02840794",-0.651532053,0.0548,1.43e-32,"","",""
"cg01106881",-1.181492652,0.0995,1.68e-32,"","",""
"cg02383785",0.890731376,0.0751,1.74e-32,"","",""
"cg17241310",0.8040411,0.0678,1.93e-32,"","",""
"cg01904393",-0.748760556,0.0632,2.16e-32,"","",""
"cg01770755",0.714461535,0.0603,2.16e-32,"","",""
"cg05995267",-0.636848796,0.0538,2.2e-32,"","",""
"cg18826637",-1.279573568,0.108,2.23e-32,"","",""
"cg11563680",0.718620496,0.0607,2.23e-32,"","",""
"cg26811385",-0.943182478,0.0796,2.31e-32,"","",""
"cg22794214",1.082914566,0.0915,2.4e-32,"","",""
"cg07945335",-0.70010339,0.0591,2.52e-32,"","",""
"cg03593550",0.666986221,0.0564,2.61e-32,"","",""
"cg27050153",0.70762589,0.0598,2.67e-32,"","",""
"cg04467618",0.758770332,0.0642,2.81e-32,"","",""
"cg00108098",-0.841255786,0.0711,2.9e-32,"","",""
"cg01557798",0.745026385,0.0631,3.66e-32,"","",""
"cg08998192",-0.851860205,0.0722,4.04e-32,"","",""
"cg26122963",-0.710788717,0.0603,4.85e-32,"","",""
"cg20437098",1.061617837,0.0902,5.45e-32,"","",""
"cg21325715",-0.722861818,0.0615,6.34e-32,"","",""
"cg12598211",0.819066389,0.0697,7.13e-32,"","",""
"cg11931953",0.900969913,0.0767,7.44e-32,"","",""
"cg05942128",0.752642475,0.0641,7.91e-32,"","",""
"cg23341182",-0.869062485,0.0741,8.97e-32,"","",""
"cg05689413",-0.784714866,0.0669,9.42e-32,"","",""
"cg03699074",-0.859941678,0.0734,9.82e-32,"","",""
"cg07102001",0.885450425,0.0755,9.82e-32,"","",""
"cg06723863",1.293553343,0.1104,9.89e-32,"","",""
"cg08484479",0.953196043,0.0815,1.38e-31,"","",""
"cg24466241",0.66903688,0.0573,1.51e-31,"","",""
"cg04598121",0.747500751,0.064,1.6e-31,"","",""
"cg07398791",-0.790447771,0.0678,1.89e-31,"","",""
"cg20690125",0.871213564,0.0747,1.91e-31,"","",""
"cg12033216",-0.69099618,0.0592,1.93e-31,"","",""
"cg27409771",-0.793093403,0.068,2.16e-31,"","",""
"cg05207048",-0.742265707,0.0637,2.36e-31,"","",""
"cg18660898",-0.879333759,0.0756,2.68e-31,"","",""
"cg01460436",0.867714868,0.0746,2.85e-31,"","",""
"cg03630790",1.002745028,0.0863,3.55e-31,"","",""
"cg05347965",0.702016246,0.0605,3.78e-31,"","",""
"cg07314829",0.818076039,0.0706,4.61e-31,"","",""
"cg19505546",1.140489664,0.0984,4.66e-31,"","",""
"cg03215181",1.108166372,0.0957,5.04e-31,"","",""
"cg00439658",0.809726486,0.0699,5.13e-31,"","",""
"cg08128734",-1.017765859,0.0879,5.31e-31,"","",""
"cg20608786",1.03781322,0.0896,5.34e-31,"","",""
"cg07855319",-0.837928965,0.0724,5.53e-31,"","",""
"cg19789753",-0.843121361,0.0728,5.55e-31,"","",""
"cg16536329",0.720103221,0.0622,5.74e-31,"","",""
"cg15084543",1.107982726,0.0958,6.09e-31,"","",""
"cg08322234",0.870656557,0.0753,6.41e-31,"","",""
"cg14016177",0.86644286,0.075,6.74e-31,"","",""
"cg17827670",-0.847707615,0.0733,6.76e-31,"","",""
"cg12165685",-0.794177315,0.0687,6.79e-31,"","",""
"cg09139128",-1.019662891,0.0883,7.03e-31,"","",""
"cg23251200",-0.895870228,0.0776,7.56e-31,"","",""
"cg00495443",0.988251609,0.0857,8.51e-31,"","",""
"cg01719405",-1.098746553,0.0953,9.21e-31,"","",""
"cg04621997",-0.897525706,0.0781,1.36e-30,"","",""
"cg11846112",0.771095049,0.0671,1.59e-30,"","",""
"cg17515024",-0.739870026,0.0645,1.91e-30,"","",""
"cg10256249",0.828304428,0.0722,1.96e-30,"","",""
"cg20456243",-0.817587947,0.0713,2.1e-30,"","",""
"cg18322569",0.969821535,0.0847,2.41e-30,"","",""
"cg19573580",1.27245645,0.1113,2.86e-30,"","",""
"cg07092212",-0.658455427,0.0576,2.89e-30,"","",""
"cg26248284",0.887194766,0.0776,2.93e-30,"","",""
"cg07211259",-1.086337139,0.0951,3.24e-30,"","",""
"cg18720486",1.173447501,0.1027,3.26e-30,"","",""
"cg10806645",-0.662728679,0.0581,3.46e-30,"","",""
"cg03350900",0.786282395,0.0689,3.78e-30,"","",""
"cg17221226",-0.921518511,0.0808,3.84e-30,"","",""
"cg22304262",-0.895635022,0.0785,3.96e-30,"","",""
"cg17885226",0.899177839,0.0789,4.56e-30,"","",""
"cg06782035",0.913955958,0.0802,4.63e-30,"","",""
"cg23003085",-0.778292383,0.0684,5e-30,"","",""
"cg00791074",-0.751662901,0.066,5.05e-30,"","",""
"cg02610723",-0.863628048,0.0759,5.13e-30,"","",""
"cg16519923",-0.870558351,0.0765,5.36e-30,"","",""
"cg08537367",0.953390704,0.0839,6.62e-30,"","",""
"cg01693026",0.821972148,0.0724,7.49e-30,"","",""
"cg02930721",1.044534897,0.0921,7.72e-30,"","",""
"cg06271561",-0.853403058,0.0753,8.8e-30,"","",""
"cg00495775",0.699693743,0.0618,1.03e-29,"","",""
"cg10189695",0.722467282,0.0638,1.04e-29,"","",""
"cg04348305",1.366543125,0.1209,1.24e-29,"","",""
"cg25691553",-0.93371122,0.0826,1.26e-29,"","",""
"cg07060551",0.691621117,0.0612,1.26e-29,"","",""
"cg04632997",-0.742063668,0.0657,1.3e-29,"","",""
"cg16201146",-0.809348955,0.0717,1.58e-29,"","",""
"cg00259097",0.886587171,0.0786,1.6e-29,"","",""
"cg16881676",-0.815194209,0.0723,1.7e-29,"","",""
"cg26815395",-0.609505429,0.0541,2.04e-29,"","",""
"cg22396959",-0.814674055,0.0724,2.14e-29,"","",""
"cg21911021",0.904304612,0.0804,2.2e-29,"","",""
"cg06570224",0.64740244,0.0575,2.25e-29,"","",""
"cg14473924",0.759419772,0.0675,2.28e-29,"","",""
"cg27178772",0.872600363,0.0776,2.29e-29,"","",""
"cg19556572",1.17212983,0.1042,2.4e-29,"","",""
"cg11084334",0.946702362,0.0842,2.41e-29,"","",""
"cg05121480",0.860608159,0.0766,2.54e-29,"","",""
"cg06268694",0.673897691,0.06,2.82e-29,"","",""
"cg01400750",1.193232584,0.1063,2.91e-29,"","",""
"cg06602847",0.639075161,0.0569,2.92e-29,"","",""
"cg16541931",0.796973666,0.071,3.12e-29,"","",""
"cg13974632",0.646508207,0.0576,3.17e-29,"","",""
"cg23077820",0.910538027,0.0812,3.31e-29,"","",""
"cg06482428",0.776665052,0.0693,3.49e-29,"","",""
"cg19211800",0.784683284,0.07,3.79e-29,"","",""
"cg16061498",0.746639255,0.0667,4.1e-29,"","",""
"cg22584802",-0.786870244,0.0703,4.18e-29,"","",""
"cg24130561",1.055816669,0.0943,4.2e-29,"","",""
"cg13607323",-0.671689878,0.06,4.25e-29,"","",""
"cg18529010",-0.751845263,0.0672,4.36e-29,"","",""
"cg00619263",-0.869759321,0.0777,4.46e-29,"","",""
"cg09586583",0.614131118,0.0549,4.98e-29,"","",""
"cg12265950",-0.895688314,0.0801,5.06e-29,"","",""
"cg11439695",-0.772889351,0.0691,5.14e-29,"","",""
"cg14171514",-0.966716691,0.0865,5.18e-29,"","",""
"cg00072675",-0.795938931,0.0712,5.35e-29,"","",""
"cg27106513",0.776994287,0.0695,5.37e-29,"","",""
"cg05209584",0.969467627,0.0868,5.81e-29,"","",""
"cg19414741",0.660415744,0.0591,5.89e-29,"","",""
"cg24143221",-0.878068478,0.0786,6.08e-29,"","",""
"cg17971578",-0.763324216,0.0684,6.49e-29,"","",""
"cg00524374",-0.91326158,0.0819,6.84e-29,"","",""
"cg02703563",-0.785218999,0.0704,7.19e-29,"","",""
"cg20711030",-0.730125873,0.0655,7.26e-29,"","",""
"cg11576424",-0.93717638,0.0841,7.36e-29,"","",""
"cg18100079",-0.619601901,0.0556,7.84e-29,"","",""
"cg12899747",-1.087957194,0.0976,7.85e-29,"","",""
"cg22143698",1.124566675,0.1009,7.93e-29,"","",""
"cg11840035",1.017047643,0.0914,8.67e-29,"","",""
"cg15198193",1.122489632,0.1008,8.79e-29,"","",""
"cg11412248",-0.884295245,0.0796,1.07e-28,"","",""
"cg10836392",0.565888953,0.0509,1.09e-28,"","",""
"cg26554592",0.797942161,0.0718,1.14e-28,"","",""
"cg13944685",-0.713155154,0.0642,1.15e-28,"","",""
"cg22454769",0.867390162,0.0781,1.24e-28,"","",""
"cg23601905",1.184507014,0.1067,1.25e-28,"","",""
"cg19811994",-0.996498135,0.0898,1.3e-28,"","",""
"cg26695387",-0.904265758,0.0815,1.33e-28,"","",""
"cg19607021",-0.830265531,0.0748,1.35e-28,"","",""
"cg06370069",-0.863015945,0.0778,1.38e-28,"","",""
"cg06874016",-0.715101728,0.0645,1.45e-28,"","",""
"cg26885220",0.9567425,0.0863,1.45e-28,"","",""
"cg17202781",-0.912237195,0.0823,1.47e-28,"","",""
"cg15171154",1.299452665,0.1172,1.47e-28,"","",""
"cg26921969",0.745956026,0.0674,1.67e-28,"","",""
"cg22331294",-0.734938124,0.0664,1.78e-28,"","",""
"cg17809945",-1.004532922,0.0908,1.82e-28,"","",""
"cg22363368",-0.899697342,0.0813,1.83e-28,"","",""
"cg01406381",-1.228872317,0.1111,1.86e-28,"","",""
"cg06164440",-0.811312454,0.0733,1.92e-28,"","",""
"cg04885881",-0.823236653,0.0744,1.95e-28,"","",""
"cg10501210",-1.069142397,0.0967,2.01e-28,"","",""
"cg14791639",-1.148920236,0.1039,2.07e-28,"","",""
"cg18490846",-0.771482943,0.0698,2.07e-28,"","",""
"cg25147376",0.833974838,0.0755,2.14e-28,"","",""
"cg07217653",-0.895123824,0.081,2.24e-28,"","",""
"cg14414100",-0.954034346,0.0864,2.52e-28,"","",""
"cg06149302",0.924917787,0.0838,2.58e-28,"","",""
"cg26080567",0.881635928,0.0799,2.71e-28,"","",""
"cg02662277",0.645811859,0.0586,2.75e-28,"","",""
"cg26791242",-0.81942491,0.0743,2.86e-28,"","",""
"cg09287629",0.745205826,0.0676,3.07e-28,"","",""
"cg02509825",0.770136412,0.0699,3.09e-28,"","",""
"cg00490406",-1.099392747,0.0998,3.16e-28,"","",""
"cg09791504",-0.775471153,0.0704,3.39e-28,"","",""
"cg11039729",0.938441311,0.0852,3.48e-28,"","",""
"cg20677901",0.752749271,0.0684,3.7e-28,"","",""
"cg01422881",0.780004387,0.0709,3.74e-28,"","",""
"cg03473532",-0.936059109,0.0851,3.76e-28,"","",""
"cg01491071",-0.80727271,0.0734,3.82e-28,"","",""
"cg09684338",1.101577819,0.1002,3.99e-28,"","",""
"cg01930746",-0.993033158,0.0903,4.02e-28,"","",""
"cg03800922",-0.741729821,0.0675,4.62e-28,"","",""
"cg14671809",-0.708462773,0.0645,4.64e-28,"","",""
"cg21623566",0.724231408,0.066,5.06e-28,"","",""
"cg14939082",0.856777368,0.0781,5.23e-28,"","",""
"cg09774917",0.681352198,0.0621,5.38e-28,"","",""
"cg00020991",-0.807192891,0.0736,5.43e-28,"","",""
"cg17306747",0.635299822,0.0579,5.61e-28,"","",""
"cg16150752",1.065391919,0.0972,5.63e-28,"","",""
"cg10424974",-0.803861215,0.0733,5.75e-28,"","",""
"cg10540573",-0.720757937,0.0658,6.5e-28,"","",""
"cg15703690",0.901750511,0.0823,6.58e-28,"","",""
"cg17954152",0.825488263,0.0755,7.59e-28,"","",""
"cg13855589",1.099952889,0.1006,7.66e-28,"","",""
"cg18030453",0.755015381,0.069,7.66e-28,"","",""
"cg12382398",0.860017656,0.0786,7.71e-28,"","",""
"cg02912371",-0.888553072,0.0813,7.79e-28,"","",""
"cg03528519",0.74176101,0.0678,7.8e-28,"","",""
"cg08142096",-1.058431233,0.0968,7.97e-28,"","",""
"cg17444738",0.727511327,0.0666,8.24e-28,"","",""
"cg26954174",-1.073832841,0.0983,8.44e-28,"","",""
"cg13120986",-0.625223739,0.0572,8.62e-28,"","",""
"cg01824618",-0.837878762,0.0767,8.82e-28,"","",""
"cg18506744",-0.780803156,0.0715,8.98e-28,"","",""
"cg18028470",-0.902245127,0.0826,9.27e-28,"","",""
"cg21322248",-0.719929559,0.0659,9.58e-28,"","",""
"cg12392473",0.905760141,0.083,9.88e-28,"","",""
"cg06793562",1.059735108,0.0972,1.17e-27,"","",""
"cg22982767",-0.740866102,0.068,1.2e-27,"","",""
"cg19670290",-0.785925685,0.0722,1.3e-27,"","",""
"cg13633270",0.776848089,0.0714,1.32e-27,"","",""
"cg03090969",-0.806159499,0.0741,1.44e-27,"","",""
"cg01928206",-0.995978858,0.0916,1.46e-27,"","",""
"cg03161190",0.996972054,0.0917,1.51e-27,"","",""
"cg00819078",0.969181097,0.0892,1.68e-27,"","",""
"cg00390775",0.711677575,0.0655,1.74e-27,"","",""
"cg09515953",0.627953391,0.0578,1.74e-27,"","",""
"cg02746381",0.743496577,0.0685,1.8e-27,"","",""
"cg26304237",1.014189336,0.0934,1.83e-27,"","",""
"cg04550712",-1.010784538,0.0931,1.87e-27,"","",""
"cg00851028",0.902041931,0.0831,1.87e-27,"","",""
"cg00163199",-0.791085872,0.0729,1.88e-27,"","",""
"cg14989226",-0.902853035,0.0832,1.98e-27,"","",""
"cg21990700",-0.853992808,0.0787,2.04e-27,"","",""
"cg05305327",0.9235325,0.0852,2.12e-27,"","",""
"cg00575674",-0.95677687,0.0882,2.14e-27,"","",""
"cg26307359",0.959437701,0.0885,2.14e-27,"","",""
"cg25607249",-1.108252946,0.1022,2.17e-27,"","",""
"cg26635214",-0.56980661,0.0526,2.19e-27,"","",""
"cg14204586",-0.785824252,0.0725,2.24e-27,"","",""
"cg15731815",0.961516567,0.0887,2.26e-27,"","",""
"cg03224418",-0.755963736,0.0698,2.43e-27,"","",""
"cg03171770",0.741790967,0.0685,2.46e-27,"","",""
"cg02287710",0.676317908,0.0625,2.59e-27,"","",""
"cg23037403",0.733933132,0.0678,2.8e-27,"","",""
"cg03254916",-0.79441307,0.0735,2.96e-27,"","",""
"cg15576918",-0.75864445,0.0702,3.22e-27,"","",""
"cg07874386",-1.001679691,0.0927,3.24e-27,"","",""
"cg11323198",0.784201412,0.0726,3.38e-27,"","",""
"cg20019985",0.609167775,0.0564,3.59e-27,"","",""
"cg13954457",0.78638627,0.0729,3.84e-27,"","",""
"cg23090824",1.146163678,0.1063,4.03e-27,"","",""
"cg25124276",0.728676494,0.0676,4.24e-27,"","",""
"cg07267600",-0.731618092,0.0679,4.33e-27,"","",""
"cg18576057",-0.651909298,0.0605,4.36e-27,"","",""
"cg16604658",-0.814101345,0.0755,4.43e-27,"","",""
"cg22016779",-0.85243856,0.0791,4.51e-27,"","",""
"cg26252281",1.223411933,0.1136,4.82e-27,"","",""
"cg00640314",-1.078645207,0.1002,4.87e-27,"","",""
"cg09120938",0.897488487,0.0834,5.06e-27,"","",""
"cg26395507",-0.990019114,0.092,5.49e-27,"","",""
"cg21484910",-1.011785956,0.0941,5.62e-27,"","",""
"cg04581938",-0.669750805,0.0623,5.76e-27,"","",""
"cg11993160",-0.870447682,0.081,5.84e-27,"","",""
"cg17066943",-0.594206656,0.0553,5.85e-27,"","",""
"cg21585138",-0.848142812,0.0789,5.93e-27,"","",""
"cg11845387",-0.700083124,0.0651,6.01e-27,"","",""
"cg04657325",-0.802245052,0.0746,6.05e-27,"","",""
"cg10807894",-0.853884795,0.0794,6.07e-27,"","",""
"cg03337035",-0.691788362,0.0644,6.3e-27,"","",""
"cg06707978",0.697219397,0.0649,6.33e-27,"","",""
"cg10828337",0.774434412,0.0721,6.34e-27,"","",""
"cg10944063",-0.888582528,0.0827,6.6e-27,"","",""
"cg08642716",-0.786851457,0.0733,6.86e-27,"","",""
"cg03190219",0.816255471,0.0761,7.74e-27,"","",""
"cg14709239",-0.695997787,0.0649,7.76e-27,"","",""
"cg12923994",0.930031403,0.0867,7.92e-27,"","",""
"cg27571769",0.865687482,0.0808,8.49e-27,"","",""
"cg26166595",-0.743058174,0.0694,8.79e-27,"","",""
"cg11114141",-0.918677111,0.0858,8.88e-27,"","",""
"cg07552707",0.669960992,0.0625,8.94e-27,"","",""
"cg12221970",1.126823748,0.1052,9.02e-27,"","",""
"cg12271759",-0.980807369,0.0916,9.19e-27,"","",""
"cg05417035",-0.83149829,0.0777,9.88e-27,"","",""
"cg12597389",0.681617307,0.0637,1e-26,"","",""
"cg12590902",0.717857178,0.0671,1.02e-26,"","",""
"cg21912203",0.939005337,0.0878,1.08e-26,"","",""
"cg18215449",-0.689177572,0.0645,1.21e-26,"","",""
"cg02365086",-0.893239219,0.0837,1.29e-26,"","",""
"cg12046677",-0.871838622,0.0817,1.31e-26,"","",""
"cg02442436",0.798069585,0.0748,1.33e-26,"","",""
"cg12638731",0.850934243,0.0797,1.35e-26,"","",""
"cg24900983",0.869331765,0.0815,1.39e-26,"","",""
"cg25050723",0.687752021,0.0645,1.44e-26,"","",""
"cg04373948",-1.073370018,0.1006,1.47e-26,"","",""
"cg14945287",1.110308016,0.1042,1.59e-26,"","",""
"cg19391527",-0.813915593,0.0764,1.71e-26,"","",""
"cg22571135",-1.02760956,0.0965,1.73e-26,"","",""
"cg21545859",-0.805688586,0.0757,1.74e-26,"","",""
"cg10241697",0.791143439,0.0743,1.81e-26,"","",""
"cg26856578",-0.864007127,0.0812,1.82e-26,"","",""
"cg08237521",-0.790809675,0.0743,1.9e-26,"","",""
"cg19792599",0.879302734,0.0827,1.98e-26,"","",""
"cg05983315",0.999518008,0.094,2e-26,"","",""
"cg27312916",0.823813454,0.0775,2.09e-26,"","",""
"cg13790426",-0.774159742,0.0728,2.18e-26,"","",""
"cg03901431",-0.724873116,0.0682,2.23e-26,"","",""
"cg22851420",0.732999358,0.069,2.42e-26,"","",""
"cg14416248",0.774576212,0.0729,2.45e-26,"","",""
"cg20816447",-0.866710254,0.0817,2.58e-26,"","",""
"cg12743248",-0.881399949,0.083,2.59e-26,"","",""
"cg06501716",-0.861241406,0.0812,2.6e-26,"","",""
"cg14211837",-0.8074796,0.0761,2.64e-26,"","",""
"cg22608160",-0.929188572,0.0876,2.67e-26,"","",""
"cg16345559",-0.983932961,0.0928,2.8e-26,"","",""
"cg01503065",0.757873127,0.0715,2.88e-26,"","",""
"cg01877778",1.06075145,0.1001,3.15e-26,"","",""
"cg06498267",0.761798207,0.0719,3.15e-26,"","",""
"cg02519286",-0.589605583,0.0557,3.18e-26,"","",""
"cg22557662",0.849493849,0.0803,3.61e-26,"","",""
"cg13669432",-0.749894974,0.0709,3.72e-26,"","",""
"cg06856891",-0.763712942,0.0722,3.79e-26,"","",""
"cg11851382",-1.053087092,0.0996,3.91e-26,"","",""
"cg16385335",-0.687708185,0.065,4.01e-26,"","",""
"cg13912027",1.058040513,0.1001,4.05e-26,"","",""
"cg01973483",0.764474584,0.0724,4.34e-26,"","",""
"cg21700772",-0.857884176,0.0812,4.4e-26,"","",""
"cg10151085",0.921716027,0.0873,4.54e-26,"","",""
"cg21733013",-0.98166119,0.0931,5.15e-26,"","",""
"cg05502701",0.812864064,0.0771,5.16e-26,"","",""
"cg21049958",-0.821439303,0.0779,5.24e-26,"","",""
"cg16778405",0.716432305,0.0679,5.33e-26,"","",""
"cg04239078",-1.069185919,0.1014,5.61e-26,"","",""
"cg06738786",-0.795722404,0.0756,6.18e-26,"","",""
"cg09138671",-0.698158015,0.0663,6.22e-26,"","",""
"cg01876531",-0.914935291,0.0869,6.33e-26,"","",""
"cg08826152",1.070535619,0.1017,6.4e-26,"","",""
"cg23372795",-0.72417185,0.0688,6.64e-26,"","",""
"cg18952796",1.121431306,0.1066,6.89e-26,"","",""
"cg05318454",-0.719777881,0.0685,7.83e-26,"","",""
"cg18587063",-0.969619148,0.0923,7.88e-26,"","",""
