cpg,beta,se,p,i2,p_het,details
cg04414095,0.00378,0.000896,2.47E-05,,,
cg04447708,0.00466,0.001111,2.72E-05,,,
cg04511411,0.00567,0.001358,2.99E-05,,,
cg04787916,0.00702,0.001754,6.28E-05,,,
cg05223158,0.00453,0.001182,0.000127333,,,
cg05245726,0.00403,0.001007,6.29E-05,,,
cg05247767,0.00299,0.000766,9.48E-05,,,
cg05624376,0.01008,0.002547,7.56E-05,,,
cg05696950,-0.00188,0.000478,8.46E-05,,,
cg05778739,0.00292,0.000713,4.23E-05,,,
cg06122697,0.00759,0.001599,2.07E-06,,,
cg06542928,0.00657,0.001764,0.000195866,,,
cg06596991,-0.00333,0.00088,0.000154466,,,
cg06747919,0.00338,0.000904,0.000184654,,,
cg07144318,0.00452,0.001014,8.35E-06,,,
cg07321354,-0.00799,0.002039,8.91E-05,,,
cg07490699,0.00507,0.00111,4.91E-06,,,
cg08023416,-0.01099,0.002824,9.97E-05,,,
cg08210297,0.00349,0.00088,7.25E-05,,,
cg08485186,0.00433,0.001168,0.000209468,,,
cg08981537,0.00318,0.000774,3.96E-05,,,
cg09042437,0.00392,0.000973,5.56E-05,,,
cg09044294,0.00793,0.001781,8.50E-06,,,
cg09591830,0.00521,0.001298,6.01E-05,,,
cg09991426,0.00411,0.00111,0.000212321,,,
cg10015830,0.00285,0.000663,1.72E-05,,,
cg10033761,-0.0074,0.001516,1.05E-06,,,
cg10039988,0.00448,0.001193,0.000173772,,,
cg10063845,0.00694,0.001553,7.86E-06,,,
cg10071113,0.00257,0.000635,5.15E-05,,,
cg10187703,0.00351,0.000925,0.000146843,,,
cg10258063,0.00513,0.001286,6.64E-05,,,
cg10324116,0.00322,0.000809,6.83E-05,,,
cg10339067,0.0055,0.001257,1.22E-05,,,
cg10616515,0.0039,0.001042,0.000180924,,,
cg10954469,-0.00988,0.002588,0.000134514,,,
cg11046593,0.01578,0.002763,1.12E-08,,,
cg11248896,-0.00532,0.001427,0.000192488,,,
cg11416620,0.00309,0.000822,0.000169514,,,
cg11924452,0.00356,0.00094,0.00015189,,,
cg11985116,0.00564,0.001369,3.81E-05,,,
cg12007362,0.00453,0.000884,3.01E-07,,,
cg12045030,0.00605,0.001592,0.000144848,,,
cg12341429,0.00659,0.001705,0.000110571,,,
cg12343591,0.00628,0.001685,0.00019388,,,
cg12520549,-0.00454,0.001225,0.000210759,,,
cg12565502,0.00291,0.000785,0.000210124,,,
cg12834730,0.00597,0.001498,6.71E-05,,,
cg12922032,0.00873,0.002146,4.75E-05,,,
cg13000039,0.00486,0.001286,0.000157941,,,
cg13048285,0.01642,0.003426,1.64E-06,,,
cg13055278,-0.00779,0.001957,6.86E-05,,,
cg13182541,0.00389,0.000784,7.09E-07,,,
cg13261971,-0.00342,0.000895,0.000133879,,,
cg13392885,0.00561,0.001505,0.000193829,,,
cg13585492,0.00283,0.000753,0.000170547,,,
cg13611499,-0.00344,0.000875,8.47E-05,,,
cg13651908,0.00662,0.00152,1.33E-05,,,
cg13787029,0.00875,0.002054,2.05E-05,,,
cg13835894,0.00607,0.001549,8.92E-05,,,
cg13859511,0.00335,0.000854,8.79E-05,,,
cg14113353,0.00609,0.001641,0.000205941,,,
cg14236022,0.00495,0.001182,2.83E-05,,,
cg14411804,0.00469,0.001164,5.60E-05,,,
cg14478422,0.00944,0.002305,4.20E-05,,,
cg14813485,0.0053,0.001294,4.19E-05,,,
cg14957430,0.00969,0.001813,9.08E-08,,,
cg14984257,-0.01169,0.002826,3.53E-05,,,
cg15474859,-0.01011,0.00248,4.57E-05,,,
cg16233311,-0.00587,0.001364,1.67E-05,,,
cg16964117,0.00259,0.000642,5.42E-05,,,
cg17037231,-0.00459,0.001123,4.35E-05,,,
cg17125688,-0.00426,0.001099,0.000105358,,,
cg17130789,0.00522,0.001286,4.90E-05,,,
cg17349654,-0.00813,0.002057,7.71E-05,,,
cg17516156,0.00544,0.001452,0.000178949,,,
cg17731409,0.00258,0.000629,4.14E-05,,,
cg17787988,0.00342,0.000784,1.30E-05,,,
cg20496134,0.00638,0.001685,0.000153538,,,
cg20570797,0.00259,0.000682,0.000146431,,,
cg20801783,0.00324,0.000841,0.000115975,,,
cg20990620,0.00672,0.00175,0.000122788,,,
cg21195176,0.00356,0.000841,2.28E-05,,,
cg21210220,0.00613,0.001569,9.34E-05,,,
cg21372107,0.00322,0.000863,0.000190186,,,
cg21585671,0.0037,0.000901,4.02E-05,,,
cg21646084,0.00399,0.001028,0.000103894,,,
cg21663667,0.0037,0.000962,0.000120214,,,
cg21905068,0.0084,0.001946,1.59E-05,,,
cg21911868,0.00318,0.000793,6.03E-05,,,
cg22013055,0.00641,0.001723,0.000199013,,,
cg22101174,0.00416,0.001103,0.000162624,,,
cg22196977,0.00946,0.00247,0.000127814,,,
cg22385702,0.00754,0.001859,5.00E-05,,,
cg22924840,0.00583,0.001473,7.56E-05,,,
cg22939866,0.00386,0.000966,6.50E-05,,,
cg23050873,0.00353,0.000852,3.40E-05,,,
cg23076987,0.00408,0.001086,0.000172673,,,
cg23337031,0.00324,0.000692,2.81E-06,,,
cg23427406,0.00478,0.001275,0.00017703,,,
cg23497644,-0.01358,0.00364,0.000191111,,,
cg23551605,0.00695,0.001724,5.52E-05,,,
cg23851515,0.00803,0.002047,8.78E-05,,,
cg23924222,0.00272,0.000634,1.76E-05,,,
cg24090192,-0.00869,0.002303,0.000160687,,,
cg24157652,-0.00196,0.000525,0.000189241,,,
cg24304789,0.0022,0.000588,0.00018208,,,
cg24409539,-0.0071,0.001778,6.52E-05,,,
cg24588278,0.01304,0.002994,1.33E-05,,,
cg24691835,0.00291,0.000689,2.40E-05,,,
cg24958325,0.00518,0.001228,2.45E-05,,,
cg25300318,0.00975,0.002496,9.39E-05,,,
cg25705866,0.00642,0.001406,4.95E-06,,,
cg25819429,0.00222,0.000543,4.39E-05,,,
cg25841802,0.00219,0.000577,0.000148202,,,
cg25939861,0.00791,0.001698,3.18E-06,,,
cg25991761,-0.01036,0.002591,6.37E-05,,,
cg26236235,0.00629,0.0014,7.00E-06,,,
cg26429381,0.00705,0.001876,0.00017155,,,
cg26492480,0.00481,0.001292,0.000197094,,,
cg26512226,0.0048,0.001264,0.000145735,,,
cg26744308,0.00531,0.001174,6.09E-06,,,
cg26752663,0.0067,0.001746,0.000124236,,,
cg26784162,0.00313,0.000842,0.000202367,,,
cg26870961,0.00345,0.000893,0.000111677,,,
cg27051778,0.00222,0.000523,2.18E-05,,,
cg27159979,0.00757,0.001902,6.92E-05,,,
cg27468270,0.0034,0.000894,0.000143431,,,
cg27580905,0.00265,0.000681,9.92E-05,,,
cg27614215,0.00326,0.000808,5.43E-05,,,
cg27618483,0.01109,0.002812,8.03E-05,,,
cg00477017,0.004,0.00106,0.000161014,,,
cg00987743,0.00507,0.001337,0.000148828,,,
cg01012330,-0.00771,0.001919,5.90E-05,,,
cg01374266,0.00468,0.001205,0.000102313,,,
cg01458495,0.00626,0.001654,0.000153669,,,
cg01833222,0.00636,0.001527,3.11E-05,,,
cg02047221,0.00444,0.001182,0.000171639,,,
cg02217386,0.00556,0.001421,9.14E-05,,,
cg02727530,0.00349,0.000903,0.000110961,,,
cg03107436,0.00605,0.00145,3.02E-05,,,
cg03296801,0.00385,0.000866,8.79E-06,,,
cg03655706,0.00383,0.000995,0.000118216,,,
cg04078416,0.00161,0.00041,8.59E-05,,,
cg04423572,0.01284,0.00222,7.26E-09,,,
cg04484520,0.00498,0.001165,1.92E-05,,,
cg05361415,0.00219,0.000582,0.000167775,,,
cg05549685,0.00529,0.001222,1.51E-05,,,
cg05553879,0.00243,0.000631,0.000117324,,,
cg05670596,-0.00597,0.001562,0.000132054,,,
cg06086785,0.00427,0.001081,7.77E-05,,,
cg06270249,-0.0086,0.002168,7.28E-05,,,
cg06288251,-0.00469,0.001256,0.000187393,,,
cg06479057,0.00282,0.000737,0.000130887,,,
cg07562926,0.0053,0.001384,0.000128583,,,
cg07598930,0.0073,0.001943,0.00017206,,,
cg07963181,-0.00707,0.001851,0.000133792,,,
cg07997066,0.00396,0.001037,0.000134661,,,
cg08263589,-0.00442,0.001134,9.67E-05,,,
cg09089421,0.00323,0.000738,1.20E-05,,,
cg09246203,0.00623,0.001655,0.000166405,,,
cg09361614,0.0025,0.000669,0.000186905,,,
cg09452751,-0.00285,0.000758,0.000171626,,,
cg09538633,0.00435,0.001085,6.09E-05,,,
cg09821685,0.00369,0.000917,5.71E-05,,,
cg10144104,0.00375,0.000987,0.000144765,,,
cg10602180,0.00313,0.000841,0.000198214,,,
cg12024811,0.00748,0.001696,1.03E-05,,,
cg12179658,0.00588,0.001508,9.64E-05,,,
cg12190305,0.00282,0.000743,0.000147218,,,
cg12226735,0.00771,0.001913,5.58E-05,,,
cg12632315,0.00422,0.001098,0.000121855,,,
cg13284864,0.00515,0.001383,0.000196195,,,
cg13334788,0.0036,0.000936,0.000120148,,,
cg13537146,0.00518,0.001379,0.000172584,,,
cg13741103,-0.00855,0.002215,0.000113663,,,
cg13748287,0.00659,0.001773,0.000201523,,,
cg14041561,0.00412,0.001087,0.000150576,,,
cg14141843,0.00487,0.001188,4.14E-05,,,
cg14163776,-0.00829,0.001651,5.16E-07,,,
cg14497255,-0.00776,0.002011,0.00011405,,,
cg14579314,0.00282,0.000707,6.57E-05,,,
cg14688451,0.00785,0.002035,0.000114284,,,
cg14778576,0.00232,0.000607,0.000131281,,,
cg15100992,0.00245,0.00064,0.000129824,,,
cg15605530,0.00378,0.000815,3.55E-06,,,
cg15622805,0.00657,0.001595,3.79E-05,,,
cg15932961,0.00347,0.000936,0.000208782,,,
cg15975443,0.00615,0.001551,7.30E-05,,,
cg16154073,0.00735,0.001777,3.52E-05,,,
cg16171849,0.00518,0.001268,4.43E-05,,,
cg16560256,0.00445,0.001182,0.00016612,,,
cg16795280,0.00719,0.001646,1.26E-05,,,
cg17452316,0.0034,0.000887,0.000127411,,,
cg17886536,0.00652,0.00154,2.30E-05,,,
cg17998076,0.00357,0.000905,8.03E-05,,,
cg18482576,0.00532,0.001436,0.000211951,,,
cg18531720,-0.01454,0.002947,8.07E-07,,,
cg18858064,0.00902,0.002346,0.000120415,,,
cg18995097,0.00401,0.001033,0.000103889,,,
cg19148404,0.00221,0.000553,6.45E-05,,,
cg19879491,0.00599,0.001518,7.99E-05,,,
cg19918027,0.00564,0.001203,2.77E-06,,,
cg20685600,0.0042,0.000939,7.66E-06,,,
cg20766467,-0.00294,0.000789,0.000195754,,,
cg20957164,0.00529,0.001227,1.62E-05,,,
cg21068907,0.00609,0.001598,0.000137741,,,
cg21111523,0.00419,0.000986,2.14E-05,,,
cg21368729,0.00345,0.000901,0.000127928,,,
cg21770060,0.00809,0.001943,3.14E-05,,,
cg22229016,0.00602,0.001407,1.87E-05,,,
cg22533419,0.00348,0.000902,0.000115013,,,
cg23052855,0.01206,0.003001,5.85E-05,,,
cg23479065,0.00661,0.001579,2.83E-05,,,
cg23670794,0.00754,0.001555,1.24E-06,,,
cg24303306,0.00413,0.001039,7.01E-05,,,
cg24315257,-0.01547,0.003735,3.45E-05,,,
cg24377070,0.00336,0.00089,0.00015857,,,
cg24643062,-0.0084,0.002154,9.65E-05,,,
cg24679124,0.00627,0.001683,0.000194308,,,
cg25008571,0.00518,0.00133,9.81E-05,,,
cg25188828,0.00373,0.001007,0.000211782,,,
cg25453841,0.00598,0.00158,0.000154279,,,
cg26386826,0.00697,0.001709,4.53E-05,,,
cg26869578,-0.00465,0.001114,2.98E-05,,,
cg27230510,0.00394,0.000985,6.36E-05,,,
cg27235955,0.00672,0.001498,7.22E-06,,,
cg27565382,0.00452,0.001183,0.000132745,,,
cg00070460,0.00481,0.001233,9.62E-05,,,
cg01471384,-0.00237,0.000615,0.000117431,,,
cg01590753,-0.00557,0.0015,0.000204544,,,
cg01826897,0.00285,0.000747,0.000137227,,,
cg01968759,-0.00474,0.001275,0.00020036,,,
cg02500960,0.0052,0.001359,0.00012942,,,
cg02521102,-0.00588,0.001274,3.93E-06,,,
cg03064914,0.00615,0.00153,5.82E-05,,,
cg03093825,0.0057,0.001494,0.000135442,,,
cg03500398,0.00466,0.001007,3.69E-06,,,
cg04495313,0.00527,0.001289,4.36E-05,,,
cg04828587,-0.00756,0.002024,0.000187079,,,
cg04945735,-0.00485,0.001293,0.000175768,,,
cg05854261,0.00415,0.001049,7.63E-05,,,
cg06057952,-0.0017,0.00045,0.000158662,,,
cg06908241,0.00593,0.001373,1.56E-05,,,
cg07657463,0.00281,0.000714,8.24E-05,,,
cg08276984,0.00388,0.000873,8.91E-06,,,
cg09374173,0.00743,0.001602,3.53E-06,,,
cg10164264,0.00501,0.001277,8.77E-05,,,
cg10509254,-0.00657,0.001674,8.70E-05,,,
cg10923036,0.00652,0.001757,0.000205897,,,
cg14296331,0.00384,0.000982,9.20E-05,,,
cg14919643,0.00393,0.001061,0.000211888,,,
cg14990681,-0.01175,0.003121,0.000166728,,,
cg16147221,-0.00294,0.000791,0.000201248,,,
cg17368632,-0.00654,0.001657,7.89E-05,,,
cg17586368,-0.0096,0.002474,0.000104346,,,
cg17874485,0.00945,0.002255,2.77E-05,,,
cg17903782,0.00775,0.00192,5.42E-05,,,
cg18197092,0.00519,0.00134,0.000107092,,,
cg18274320,0.00362,0.000906,6.42E-05,,,
cg19633353,0.00339,0.000855,7.31E-05,,,
cg21329975,-0.00551,0.001374,6.06E-05,,,
cg21746884,0.00294,0.00078,0.000164873,,,
cg21790314,0.00536,0.001389,0.000113992,,,
cg22949170,0.00167,0.000442,0.000159968,,,
cg23464319,0.00235,0.000574,4.26E-05,,,
cg23620889,0.00298,0.000772,0.000112212,,,
cg24284882,0.00809,0.001596,4.03E-07,,,
cg24782087,0.0021,0.00048,1.19E-05,,,
cg24920271,0.00253,0.000641,7.82E-05,,,
cg25107528,0.00626,0.001371,4.99E-06,,,
cg25117091,0.00675,0.001705,7.54E-05,,,
cg25206536,0.00273,0.000736,0.000208444,,,
cg25570522,0.00974,0.001865,1.77E-07,,,
cg26656258,-0.00823,0.001945,2.32E-05,,,
cg26958924,0.00367,0.000866,2.27E-05,,,
cg27509213,0.00637,0.00152,2.79E-05,,,
cg00557236,0.00485,0.001064,5.16E-06,,,
cg01050965,0.00588,0.001261,3.11E-06,,,
cg01410292,0.00378,0.000842,7.12E-06,,,
cg01791000,0.00529,0.00136,0.000100067,,,
cg01860693,0.00255,0.000582,1.18E-05,,,
cg02304580,0.00512,0.00124,3.63E-05,,,
cg04175399,0.00333,0.000806,3.61E-05,,,
cg05247112,0.00559,0.001231,5.56E-06,,,
cg05569742,-0.00408,0.00109,0.000181957,,,
cg05687498,0.0053,0.001337,7.33E-05,,,
cg05990988,0.00623,0.001611,0.0001096,,,
cg06758827,0.00578,0.001525,0.000151261,,,
cg06795635,0.00345,0.000808,1.95E-05,,,
cg06812019,0.00517,0.001062,1.12E-06,,,
cg06973176,0.00489,0.001125,1.39E-05,,,
cg06999346,0.00489,0.001298,0.000164384,,,
cg07084163,-0.00875,0.002117,3.57E-05,,,
cg07262320,0.00297,0.000792,0.000177308,,,
cg07289335,0.00348,0.000933,0.000191904,,,
cg07644368,-0.01217,0.002712,7.21E-06,,,
cg08027433,0.00491,0.001151,1.99E-05,,,
cg08293408,0.00442,0.001125,8.53E-05,,,
cg08411833,0.00363,0.000937,0.000107525,,,
cg08666956,-0.01343,0.00323,3.21E-05,,,
cg09496599,0.00245,0.000634,0.000112532,,,
cg09714615,0.00323,0.000755,1.90E-05,,,
cg10984165,0.00571,0.001445,7.80E-05,,,
cg11274816,0.00493,0.001219,5.28E-05,,,
cg11359771,0.0054,0.001339,5.51E-05,,,
cg12389685,0.00354,0.00091,9.97E-05,,,
cg12507879,0.00299,0.000803,0.000196491,,,
cg12984014,0.00204,0.000524,9.79E-05,,,
cg13676583,0.00644,0.001642,8.75E-05,,,
cg14779106,-0.00593,0.001565,0.000151066,,,
cg15112442,0.00461,0.001237,0.000194238,,,
cg15473084,-0.00464,0.001229,0.000159315,,,
cg15633893,0.01587,0.003576,9.07E-06,,,
cg15927295,0.00243,0.000652,0.000192717,,,
cg15996282,0.00248,0.000595,3.05E-05,,,
cg16002929,0.00659,0.001647,6.33E-05,,,
cg16426715,0.00708,0.00153,3.70E-06,,,
cg16570314,0.00533,0.001401,0.000142052,,,
cg16572224,0.00986,0.002614,0.000161501,,,
cg16600634,-0.00365,0.000936,9.65E-05,,,
cg16604066,0.00265,0.000669,7.52E-05,,,
cg16666329,-0.00588,0.001504,9.29E-05,,,
cg17229371,0.00518,0.001391,0.000196068,,,
cg17680767,0.01014,0.002462,3.81E-05,,,
cg17752270,-0.00184,0.000484,0.000145158,,,
cg17924225,0.00724,0.00164,1.01E-05,,,
cg18116174,0.00253,0.000669,0.000155092,,,
cg20653695,0.00614,0.001333,4.08E-06,,,
cg20655458,0.00542,0.001386,9.18E-05,,,
cg21050416,0.00648,0.001644,8.09E-05,,,
cg21583694,0.00318,0.000823,0.000110591,,,
cg22020813,0.00454,0.001192,0.000139766,,,
cg22043118,0.00874,0.002132,4.13E-05,,,
cg22203607,0.00716,0.001816,8.04E-05,,,
cg22685009,0.00433,0.001033,2.76E-05,,,
cg23994191,-0.00866,0.002199,8.20E-05,,,
cg24780284,0.00637,0.001573,5.15E-05,,,
cg24795093,0.00428,0.001149,0.000196381,,,
