"cpg","beta","se","p","i2","p_het","details"
"ch.2.1546374F",0.02477,0.0039,1.69e-10,"","",""
"cg04147372",0.01302,0.002,1.69e-10,"","",""
"cg12464869",0.01424,0.0022,1.69e-10,"","",""
"cg07207957",0.01506,0.0024,1.69e-10,"","",""
"cg14316898",0.01252,0.002,1.69e-10,"","",""
"cg01350767",0.00478,7e-04,1.69e-10,"","",""
"cg04337628",0.00519,8e-04,1.7e-10,"","",""
"cg07556773",0.01415,0.0022,1.7e-10,"","",""
"cg11834844",0.01556,0.0024,1.7e-10,"","",""
"cg09275910",0.01287,0.002,1.7e-10,"","",""
"ch.11.1980478F",0.00947,0.0015,1.7e-10,"","",""
"cg02205409",0.01141,0.0018,1.7e-10,"","",""
"cg04187935",0.02528,0.004,1.7e-10,"","",""
"cg02266452",0.02075,0.0032,1.7e-10,"","",""
"cg09319125",-0.01236,0.0019,1.7e-10,"","",""
"cg27496179",-0.01576,0.0025,1.7e-10,"","",""
"cg03077073",0.0105,0.0016,1.7e-10,"","",""
"cg03193589",0.01564,0.0024,1.7e-10,"","",""
"cg15248135",0.00535,8e-04,1.7e-10,"","",""
"cg09137135",-0.02258,0.0035,1.7e-10,"","",""
"cg16428240",0.00855,0.0013,1.7e-10,"","",""
"cg04800168",0.01136,0.0018,1.7e-10,"","",""
"cg24881113",0.00793,0.0012,1.7e-10,"","",""
"cg17595735",-0.03163,0.005,1.7e-10,"","",""
"cg12582181",-0.01193,0.0019,1.7e-10,"","",""
"cg07607354",0.01318,0.0021,1.7e-10,"","",""
"ch.3.22673962R",0.00831,0.0013,1.71e-10,"","",""
"cg12152384",-0.01912,0.003,1.71e-10,"","",""
"cg21208029",0.02553,0.004,1.71e-10,"","",""
"cg24326232",0.00789,0.0012,1.71e-10,"","",""
"cg05048806",-0.02019,0.0032,1.71e-10,"","",""
"cg26517849",0.00893,0.0014,1.71e-10,"","",""
"cg16956232",0.01101,0.0017,1.71e-10,"","",""
"cg24678148",-0.0196,0.0031,1.71e-10,"","",""
"cg06126721",0.02636,0.0041,1.71e-10,"","",""
"cg00861010",-0.01034,0.0016,1.71e-10,"","",""
"cg13296563",0.00938,0.0015,1.71e-10,"","",""
"cg04133380",0.00938,0.0015,1.71e-10,"","",""
"cg01031146",0.00682,0.0011,1.71e-10,"","",""
"cg19801025",0.02641,0.0041,1.71e-10,"","",""
"cg09471221",0.00736,0.0012,1.71e-10,"","",""
"cg16236875",0.00901,0.0014,1.71e-10,"","",""
"cg02106712",-0.0392,0.0061,1.71e-10,"","",""
"ch.6.2510917R",0.00789,0.0012,1.71e-10,"","",""
"cg18019515",0.00438,7e-04,1.71e-10,"","",""
"cg10310119",-0.01384,0.0022,1.71e-10,"","",""
"cg25315855",0.00622,0.001,1.72e-10,"","",""
"cg26446070",0.00765,0.0012,1.72e-10,"","",""
"cg17428593",-0.01224,0.0019,1.72e-10,"","",""
"cg17894803",-0.01815,0.0028,1.72e-10,"","",""
"cg25446960",0.00572,9e-04,1.72e-10,"","",""
"cg24117592",0.01631,0.0026,1.72e-10,"","",""
"cg15510118",-0.03304,0.0052,1.72e-10,"","",""
"cg26313188",-0.03064,0.0048,1.72e-10,"","",""
"cg00800365",-0.01239,0.0019,1.72e-10,"","",""
"cg21755166",0.00951,0.0015,1.72e-10,"","",""
"cg07726187",0.00925,0.0014,1.72e-10,"","",""
"cg25140370",0.00869,0.0014,1.73e-10,"","",""
"cg04354474",0.01618,0.0025,1.73e-10,"","",""
"cg25883405",0.03289,0.0052,1.73e-10,"","",""
"ch.6.57755616R",0.00689,0.0011,1.73e-10,"","",""
"ch.6.168367002R",0.00928,0.0015,1.73e-10,"","",""
"cg15258416",0.01049,0.0016,1.73e-10,"","",""
"cg18505213",0.00471,7e-04,1.73e-10,"","",""
"cg20215622",0.02059,0.0032,1.73e-10,"","",""
"cg22148191",0.00653,0.001,1.73e-10,"","",""
"cg14180561",-0.01139,0.0018,1.73e-10,"","",""
"cg12924408",0.01947,0.0031,1.73e-10,"","",""
"cg03447530",0.02318,0.0036,1.73e-10,"","",""
"cg10641258",0.02255,0.0035,1.73e-10,"","",""
"cg09494293",-0.02577,0.004,1.73e-10,"","",""
"ch.2.38819824R",0.02232,0.0035,1.73e-10,"","",""
"cg04579263",0.0176,0.0028,1.73e-10,"","",""
"cg05237001",0.00703,0.0011,1.73e-10,"","",""
"cg06587969",0.00875,0.0014,1.73e-10,"","",""
"cg10601761",-0.0049,8e-04,1.73e-10,"","",""
"cg21748836",-0.00998,0.0016,1.73e-10,"","",""
"cg06254440",0.00968,0.0015,1.73e-10,"","",""
"cg16770546",-0.01488,0.0023,1.74e-10,"","",""
"ch.10.290763R",0.02678,0.0042,1.74e-10,"","",""
"cg08761490",-0.02408,0.0038,1.74e-10,"","",""
"cg02041547",0.01378,0.0022,1.74e-10,"","",""
"cg13088038",-0.01835,0.0029,1.74e-10,"","",""
"cg16624787",0.00793,0.0012,1.74e-10,"","",""
"cg17733746",0.00697,0.0011,1.74e-10,"","",""
"cg12828262",0.01139,0.0018,1.74e-10,"","",""
"cg05739190",0.00467,7e-04,1.74e-10,"","",""
"cg16701852",0.01553,0.0024,1.74e-10,"","",""
"cg12645607",0.0122,0.0019,1.74e-10,"","",""
"cg03022921",0.02852,0.0045,1.74e-10,"","",""
"cg19950823",0.00783,0.0012,1.74e-10,"","",""
"ch.1.182359526R",0.02049,0.0032,1.74e-10,"","",""
"cg00889031",0.00807,0.0013,1.74e-10,"","",""
"cg27608028",0.00636,0.001,1.74e-10,"","",""
"cg08415281",0.00851,0.0013,1.74e-10,"","",""
"cg00866484",0.00664,0.001,1.74e-10,"","",""
"cg16580728",-0.0344,0.0054,1.74e-10,"","",""
"cg04134240",0.00546,9e-04,1.74e-10,"","",""
"cg02071798",0.01671,0.0026,1.75e-10,"","",""
"cg13522882",0.01572,0.0025,1.75e-10,"","",""
"cg06795203",0.00446,7e-04,1.75e-10,"","",""
"cg21990604",-0.03261,0.0051,1.75e-10,"","",""
"cg27610961",0.00892,0.0014,1.75e-10,"","",""
"cg21686944",-0.01397,0.0022,1.75e-10,"","",""
"ch.6.144195587R",0.00732,0.0011,1.75e-10,"","",""
"cg24722112",0.0063,0.001,1.75e-10,"","",""
"cg01446950",0.00902,0.0014,1.75e-10,"","",""
"cg05899549",-0.01089,0.0017,1.75e-10,"","",""
"cg02059796",-0.01302,0.002,1.75e-10,"","",""
"cg13501359",0.00692,0.0011,1.75e-10,"","",""
"cg04994481",-0.01931,0.003,1.75e-10,"","",""
"cg12871000",0.00839,0.0013,1.75e-10,"","",""
"cg06194421",0.01781,0.0028,1.75e-10,"","",""
"cg22645350",-0.01286,0.002,1.75e-10,"","",""
"cg06579338",-0.02442,0.0038,1.75e-10,"","",""
"cg27054162",0.02016,0.0032,1.75e-10,"","",""
"cg10141839",0.01836,0.0029,1.75e-10,"","",""
"cg20389472",0.02329,0.0037,1.75e-10,"","",""
"cg08855504",-0.03328,0.0052,1.75e-10,"","",""
"cg04576991",0.01216,0.0019,1.76e-10,"","",""
"cg15911948",-0.01545,0.0024,1.76e-10,"","",""
"cg05971912",0.00369,6e-04,1.76e-10,"","",""
"cg18143701",0.03417,0.0054,1.76e-10,"","",""
"cg03523550",0.00661,0.001,1.76e-10,"","",""
"cg10017888",0.00839,0.0013,1.76e-10,"","",""
"cg26225025",0.01204,0.0019,1.76e-10,"","",""
"cg08479717",-0.0113,0.0018,1.76e-10,"","",""
"cg07914959",0.00477,7e-04,1.76e-10,"","",""
"cg08461853",0.00773,0.0012,1.76e-10,"","",""
"cg02038273",0.01882,0.0029,1.76e-10,"","",""
"ch.12.121680993R",0.01593,0.0025,1.76e-10,"","",""
"cg24467337",0.02728,0.0043,1.76e-10,"","",""
"cg11082811",-0.01352,0.0021,1.76e-10,"","",""
"cg24466229",-0.01961,0.0031,1.76e-10,"","",""
"cg01482375",0.00766,0.0012,1.76e-10,"","",""
"cg09720785",0.01311,0.0021,1.77e-10,"","",""
"cg23592730",0.00857,0.0013,1.77e-10,"","",""
"cg02817354",0.00773,0.0012,1.77e-10,"","",""
"cg14250846",-0.01636,0.0026,1.77e-10,"","",""
"cg19258034",0.01148,0.0018,1.77e-10,"","",""
"cg01190692",0.01145,0.0018,1.77e-10,"","",""
"cg24853644",0.00424,7e-04,1.77e-10,"","",""
"cg01670875",0.00582,9e-04,1.77e-10,"","",""
"cg07614623",-0.0174,0.0027,1.77e-10,"","",""
"cg06151725",-0.00523,8e-04,1.77e-10,"","",""
"cg27187586",0.01441,0.0023,1.77e-10,"","",""
"cg09601518",0.0103,0.0016,1.77e-10,"","",""
"cg26298979",0.00694,0.0011,1.77e-10,"","",""
"cg12350325",0.00453,7e-04,1.77e-10,"","",""
"cg03844154",0.01075,0.0017,1.77e-10,"","",""
"cg11481793",0.01396,0.0022,1.77e-10,"","",""
"cg02343648",0.00784,0.0012,1.78e-10,"","",""
"cg02837122",0.00847,0.0013,1.78e-10,"","",""
"cg11779118",-0.02698,0.0042,1.78e-10,"","",""
"cg16819573",0.01921,0.003,1.78e-10,"","",""
"cg21700070",0.0054,8e-04,1.78e-10,"","",""
"cg03214277",0.00726,0.0011,1.78e-10,"","",""
"cg04996158",0.00484,8e-04,1.78e-10,"","",""
"cg18874060",0.00887,0.0014,1.78e-10,"","",""
"cg25350635",0.0222,0.0035,1.78e-10,"","",""
"cg25869295",-0.0154,0.0024,1.78e-10,"","",""
"cg00454856",-0.00401,6e-04,1.78e-10,"","",""
"cg01860201",0.00977,0.0015,1.78e-10,"","",""
"cg21539371",0.00584,9e-04,1.78e-10,"","",""
"cg07608032",0.02329,0.0037,1.78e-10,"","",""
"cg24304268",0.00676,0.0011,1.78e-10,"","",""
"cg04722215",0.01473,0.0023,1.78e-10,"","",""
"cg03066664",-0.0219,0.0034,1.78e-10,"","",""
"cg01110797",0.01159,0.0018,1.78e-10,"","",""
"cg05899064",-0.01406,0.0022,1.78e-10,"","",""
"cg05873732",0.00784,0.0012,1.78e-10,"","",""
"cg09580822",0.02899,0.0045,1.78e-10,"","",""
"cg22610784",0.00552,9e-04,1.78e-10,"","",""
"cg09681089",0.01729,0.0027,1.79e-10,"","",""
"cg06341370",0.01188,0.0019,1.79e-10,"","",""
"cg08339076",-0.01358,0.0021,1.79e-10,"","",""
"cg26783464",0.00701,0.0011,1.79e-10,"","",""
"cg24556660",-0.03361,0.0053,1.79e-10,"","",""
"cg20760507",0.00661,0.001,1.79e-10,"","",""
"cg07586193",0.01405,0.0022,1.79e-10,"","",""
"cg07913137",-0.01423,0.0022,1.79e-10,"","",""
"cg06767762",0.01105,0.0017,1.79e-10,"","",""
"cg09030830",0.01239,0.0019,1.79e-10,"","",""
"cg08194212",0.04121,0.0065,1.79e-10,"","",""
"cg00515559",0.02992,0.0047,1.79e-10,"","",""
"cg01883943",0.02311,0.0036,1.79e-10,"","",""
"cg10570941",0.02662,0.0042,1.79e-10,"","",""
"cg13481335",0.01648,0.0026,1.79e-10,"","",""
"cg15445554",0.03313,0.0052,1.79e-10,"","",""
"cg20568147",-0.0367,0.0058,1.79e-10,"","",""
"cg23258897",0.00809,0.0013,1.79e-10,"","",""
"cg15264681",0.01616,0.0025,1.79e-10,"","",""
"ch.5.754313F",0.02054,0.0032,1.79e-10,"","",""
"cg05578030",0.00571,9e-04,1.8e-10,"","",""
"cg13496915",-0.01311,0.0021,1.8e-10,"","",""
"cg27567587",0.01151,0.0018,1.8e-10,"","",""
"cg07237926",0.01847,0.0029,1.8e-10,"","",""
"cg11635155",-0.01925,0.003,1.8e-10,"","",""
"cg14305943",-0.04041,0.0063,1.8e-10,"","",""
"cg12868545",-0.01006,0.0016,1.8e-10,"","",""
"cg03917803",0.01524,0.0024,1.8e-10,"","",""
"cg18531559",0.02386,0.0037,1.8e-10,"","",""
"cg14313398",0.04884,0.0077,1.8e-10,"","",""
"cg00090800",0.00642,0.001,1.8e-10,"","",""
"cg25408707",-0.04608,0.0072,1.8e-10,"","",""
"cg10950395",0.00711,0.0011,1.8e-10,"","",""
"cg09364211",0.00836,0.0013,1.8e-10,"","",""
"cg15416250",-0.03082,0.0048,1.8e-10,"","",""
"cg21331335",-0.01007,0.0016,1.8e-10,"","",""
"ch.16.406779R",0.01458,0.0023,1.8e-10,"","",""
"cg21597649",0.00784,0.0012,1.81e-10,"","",""
"cg17431860",0.004,6e-04,1.81e-10,"","",""
"cg27406678",0.00986,0.0015,1.81e-10,"","",""
"cg01954305",-0.02197,0.0034,1.81e-10,"","",""
"cg11316146",0.01236,0.0019,1.81e-10,"","",""
"cg27165281",0.00619,0.001,1.81e-10,"","",""
"cg06009475",0.0086,0.0013,1.81e-10,"","",""
"cg25020969",-0.0318,0.005,1.81e-10,"","",""
"cg20700278",0.00391,6e-04,1.81e-10,"","",""
"cg05340597",0.00709,0.0011,1.81e-10,"","",""
"ch.10.1676711F",0.02956,0.0046,1.81e-10,"","",""
"cg12803724",0.00922,0.0014,1.81e-10,"","",""
"cg08667174",0.00836,0.0013,1.81e-10,"","",""
"cg06367647",0.01385,0.0022,1.81e-10,"","",""
"cg04442520",0.00923,0.0014,1.82e-10,"","",""
"cg05458052",0.02169,0.0034,1.82e-10,"","",""
"cg14026927",0.00651,0.001,1.82e-10,"","",""
"cg26380756",0.00364,6e-04,1.82e-10,"","",""
"cg09480162",0.00741,0.0012,1.82e-10,"","",""
"cg17369088",0.03488,0.0055,1.82e-10,"","",""
"cg27271732",-0.02674,0.0042,1.82e-10,"","",""
"cg09254142",0.00927,0.0015,1.82e-10,"","",""
"cg08537300",-0.0102,0.0016,1.82e-10,"","",""
"cg01070694",0.00914,0.0014,1.82e-10,"","",""
"cg13385744",-0.01011,0.0016,1.82e-10,"","",""
"cg03054303",0.00518,8e-04,1.82e-10,"","",""
"cg11928684",0.01206,0.0019,1.82e-10,"","",""
"cg16626318",-0.01627,0.0026,1.82e-10,"","",""
"cg25371503",0.01257,0.002,1.82e-10,"","",""
"cg15980833",-0.02556,0.004,1.82e-10,"","",""
"cg21626523",0.0165,0.0026,1.82e-10,"","",""
"cg10101749",0.0064,0.001,1.82e-10,"","",""
"cg01994779",0.01993,0.0031,1.82e-10,"","",""
"cg06098976",-0.01706,0.0027,1.82e-10,"","",""
"cg26148471",-0.02904,0.0046,1.82e-10,"","",""
"cg21902119",0.00769,0.0012,1.82e-10,"","",""
"cg18054327",-0.01037,0.0016,1.83e-10,"","",""
"cg19284767",-0.01106,0.0017,1.83e-10,"","",""
"cg20390242",0.03042,0.0048,1.83e-10,"","",""
"cg01330670",0.00547,9e-04,1.83e-10,"","",""
"cg02626924",-0.0167,0.0026,1.83e-10,"","",""
"cg08050352",0.02095,0.0033,1.83e-10,"","",""
"cg05554936",0.0044,7e-04,1.83e-10,"","",""
"cg10430994",-0.03403,0.0053,1.83e-10,"","",""
"cg04680919",-0.01985,0.0031,1.83e-10,"","",""
"cg00697125",0.00878,0.0014,1.83e-10,"","",""
"cg16216674",0.0078,0.0012,1.83e-10,"","",""
"cg02814719",0.00971,0.0015,1.83e-10,"","",""
"cg01008495",-0.01156,0.0018,1.83e-10,"","",""
"cg01817709",-0.02226,0.0035,1.83e-10,"","",""
"cg04820387",0.01406,0.0022,1.84e-10,"","",""
"cg13576739",0.00821,0.0013,1.84e-10,"","",""
"cg15424593",0.02395,0.0038,1.84e-10,"","",""
"cg00074851",-0.00858,0.0013,1.84e-10,"","",""
"cg16032428",0.00815,0.0013,1.84e-10,"","",""
"cg19837790",0.00547,9e-04,1.84e-10,"","",""
"cg22473973",0.00935,0.0015,1.84e-10,"","",""
"cg18650716",0.00994,0.0016,1.84e-10,"","",""
"cg20378931",-0.0202,0.0032,1.84e-10,"","",""
"cg19376851",0.01147,0.0018,1.84e-10,"","",""
"ch.2.122964391R",0.02156,0.0034,1.84e-10,"","",""
"cg25728166",0.01001,0.0016,1.84e-10,"","",""
"cg02035060",0.01334,0.0021,1.84e-10,"","",""
"cg11082691",0.03171,0.005,1.84e-10,"","",""
"cg06501070",-0.02538,0.004,1.84e-10,"","",""
"cg20459407",0.00583,9e-04,1.84e-10,"","",""
"cg22659109",-0.01649,0.0026,1.84e-10,"","",""
"cg21027148",0.00696,0.0011,1.84e-10,"","",""
"cg22593785",0.0088,0.0014,1.84e-10,"","",""
"cg22531081",0.01004,0.0016,1.84e-10,"","",""
"cg11361110",0.01459,0.0023,1.84e-10,"","",""
"ch.1.58573617F",0.00714,0.0011,1.84e-10,"","",""
"cg05445914",0.01408,0.0022,1.85e-10,"","",""
"cg22472411",0.00629,0.001,1.85e-10,"","",""
"cg07895227",0.01585,0.0025,1.85e-10,"","",""
"cg02044051",0.00896,0.0014,1.85e-10,"","",""
"cg05817996",-0.02123,0.0033,1.85e-10,"","",""
"cg17888096",0.00567,9e-04,1.85e-10,"","",""
"cg26315984",0.01701,0.0027,1.85e-10,"","",""
"cg02289200",0.01011,0.0016,1.85e-10,"","",""
"cg15454857",0.01645,0.0026,1.85e-10,"","",""
"cg01827818",-0.02232,0.0035,1.85e-10,"","",""
"cg26919347",-0.01501,0.0024,1.85e-10,"","",""
"cg04133652",0.02822,0.0044,1.85e-10,"","",""
"cg27376287",0.00716,0.0011,1.86e-10,"","",""
"cg06676621",0.00828,0.0013,1.86e-10,"","",""
"cg00836091",0.00896,0.0014,1.86e-10,"","",""
"cg17239019",0.03127,0.0049,1.86e-10,"","",""
"cg08645257",0.0195,0.0031,1.86e-10,"","",""
"cg25290355",0.03423,0.0054,1.86e-10,"","",""
"cg22348299",0.01169,0.0018,1.86e-10,"","",""
"cg19075839",0.0053,8e-04,1.86e-10,"","",""
"cg10519903",-0.01303,0.002,1.86e-10,"","",""
"cg19447984",-0.01368,0.0021,1.86e-10,"","",""
"ch.4.129827632R",0.01671,0.0026,1.86e-10,"","",""
"cg23517300",-0.02891,0.0045,1.86e-10,"","",""
"cg15701237",0.01221,0.0019,1.86e-10,"","",""
"cg15713898",-0.01588,0.0025,1.86e-10,"","",""
"cg02205099",0.02279,0.0036,1.86e-10,"","",""
"cg14237711",0.0082,0.0013,1.86e-10,"","",""
"cg16004911",0.01532,0.0024,1.86e-10,"","",""
"cg16372625",0.00661,0.001,1.86e-10,"","",""
"ch.4.115542586R",0.02965,0.0047,1.87e-10,"","",""
"cg25661219",0.02981,0.0047,1.87e-10,"","",""
"cg02767164",0.00818,0.0013,1.87e-10,"","",""
"cg11087772",-0.01445,0.0023,1.87e-10,"","",""
"cg11602642",0.00511,8e-04,1.87e-10,"","",""
"cg25310097",-0.03016,0.0047,1.87e-10,"","",""
"cg00730887",-0.01364,0.0021,1.87e-10,"","",""
"cg10300729",0.03933,0.0062,1.87e-10,"","",""
"cg21911849",0.01302,0.002,1.87e-10,"","",""
"cg01800538",-0.01155,0.0018,1.87e-10,"","",""
"ch.14.55474310F",0.01132,0.0018,1.87e-10,"","",""
"cg17264048",0.01116,0.0018,1.87e-10,"","",""
"cg03739609",-0.01176,0.0018,1.87e-10,"","",""
"cg00097626",0.00509,8e-04,1.87e-10,"","",""
"ch.13.24413F",0.0238,0.0037,1.87e-10,"","",""
"cg05369857",0.01902,0.003,1.87e-10,"","",""
"cg22937695",0.00839,0.0013,1.87e-10,"","",""
"cg03028282",-0.01603,0.0025,1.88e-10,"","",""
"cg09367367",0.0092,0.0014,1.88e-10,"","",""
"cg12483310",-0.01916,0.003,1.88e-10,"","",""
"cg00014752",0.00813,0.0013,1.88e-10,"","",""
"cg08924430",0.01157,0.0018,1.88e-10,"","",""
"cg05068430",0.00718,0.0011,1.88e-10,"","",""
