"cpg","beta","se","p","i2","p_het","details"
"cg24638647",0.125775727,0.029894,2.58394e-05,"","","MCNP"
"cg16107628",0.319777544,0.076006,2.58478e-05,"","","MCNP"
"cg00887700",0.14262768,0.033907,2.59494e-05,"","","Sum DEHP"
"cg00977403",0.308099733,0.073259,2.60338e-05,"","","MEHHP"
"cg04855141",0.146322381,0.034793,2.60441e-05,"","","MEOHP"
"cg05578989",0.193051591,0.045926,2.62792e-05,"","","MEHHP"
"cg04600406",0.13967102,0.033233,2.63669e-05,"","","MCNP"
"cg00267713",0.135220656,0.032184,2.65105e-05,"","","MECPP"
"cg02836586",0.130457555,0.031055,2.65935e-05,"","","Sum HMW"
"cg10618979",-0.255391273,0.0608,2.66274e-05,"","","MBP"
"cg23435821",0.16993574,0.040485,2.69921e-05,"","","MCNP"
"cg05149386",0.294698469,0.070219,2.70678e-05,"","","MECPP"
"cg06408550",0.137183502,0.032706,2.73618e-05,"","","MCNP"
"cg08697116",0.298457059,0.071188,2.75878e-05,"","","Sum HMW"
"cg10915772",0.266819267,0.06366,2.77369e-05,"","","MCNP"
"cg13411038",0.287205941,0.068553,2.79488e-05,"","","MEOHP"
"cg18052443",0.158077054,0.037732,2.79592e-05,"","","MECPP"
"cg20776722",0.187311359,0.044717,2.80465e-05,"","","MCNP"
"cg13126279",-0.552444371,0.131945,2.82745e-05,"","","MCNP"
"cg01247273",0.151817047,0.036261,2.83003e-05,"","","MCNP"
"cg23521281",0.17449243,0.041686,2.84102e-05,"","","MCNP"
"cg21789870",0.149636108,0.035768,2.87031e-05,"","","MCNP"
"cg15571730",0.482636133,0.115403,2.88713e-05,"","","MEOHP"
"cg17791766",0.226102072,0.054068,2.89174e-05,"","","MCNP"
"cg27134342",0.142656143,0.034161,2.96634e-05,"","","MCNP"
"cg00508499",0.168769967,0.040415,2.96817e-05,"","","MCNP"
"cg11462099",-0.332658926,0.079665,2.97009e-05,"","","MiBP"
"cg02836586",0.10287497,0.024641,2.98047e-05,"","","MEHHP"
"cg04864199",0.205338684,0.049184,2.98118e-05,"","","MCNP"
"cg21955549",-0.149532152,0.035832,3.00388e-05,"","","MEP"
"cg01249550",0.128718198,0.030855,3.02328e-05,"","","MCNP"
"cg15278262",-0.099912183,0.023952,3.02693e-05,"","","MEP"
"ch.2.51292200F",-0.307890242,0.073814,3.03077e-05,"","","MCNP"
"cg26809926",-0.143532463,0.034418,3.04279e-05,"","","MEP"
"cg24321347",0.128362701,0.030804,3.08603e-05,"","","MCNP"
"cg08019651",0.141317795,0.033933,3.11862e-05,"","","MCNP"
"cg16585682",0.132971319,0.031969,3.19157e-05,"","","MEHHP"
"cg17248183",0.198546553,0.047739,3.19624e-05,"","","MCNP"
"cg17764203",0.151905082,0.036525,3.19771e-05,"","","MCNP"
"cg12070036",-0.633779766,0.152399,3.20101e-05,"","","MECPP"
"cg07236157",0.277454056,0.066734,3.21626e-05,"","","MCNP"
"cg12763402",0.149661282,0.036,3.2201e-05,"","","MCNP"
"cg02921779",0.153913783,0.037078,3.30883e-05,"","","MCNP"
"cg07954885",0.135664406,0.032683,3.31142e-05,"","","MEOHP"
"cg06754047",0.279915168,0.067439,3.31567e-05,"","","MCNP"
"cg06871213",0.270912806,0.065303,3.34568e-05,"","","MCNP"
"cg23112672",0.147737166,0.035616,3.35381e-05,"","","MCNP"
"cg20064928",0.273089647,0.065848,3.36421e-05,"","","MCNP"
"cg05670488",0.149150825,0.035978,3.38847e-05,"","","MCNP"
"cg11715999",0.171916328,0.041484,3.41005e-05,"","","MCNP"
"cg22547396",0.12646352,0.030516,3.41056e-05,"","","MEHHP"
"cg07006526",0.363753162,0.087779,3.41321e-05,"","","MiBP"
"cg05578989",0.218885767,0.052825,3.4189e-05,"","","Sum DEHP"
"cg00170796",0.247268457,0.059694,3.43904e-05,"","","MEHHP"
"cg16162391",0.221351128,0.053445,3.44854e-05,"","","MEOHP"
"cg00794378",0.169016157,0.040811,3.45095e-05,"","","MCNP"
"cg06901060",0.191576916,0.04627,3.46748e-05,"","","MCNP"
"cg06751221",0.117419021,0.028361,3.46979e-05,"","","MEHHP"
"cg08697116",0.268592566,0.06488,3.47582e-05,"","","Sum DEHP"
"cg19497021",-0.105844492,0.025573,3.49029e-05,"","","MiBP"
"cg10688941",0.112126623,0.027107,3.52639e-05,"","","MEHHP"
"cg00887700",0.154021702,0.037235,3.52762e-05,"","","Sum HMW"
"cg02176407",0.156025387,0.037721,3.52937e-05,"","","MCNP"
"cg23466916",0.136720599,0.033085,3.58992e-05,"","","MEHHP"
"cg13828183",0.146470353,0.035455,3.60868e-05,"","","MECPP"
"cg04118234",0.258563481,0.062597,3.61758e-05,"","","MCNP"
"cg01734338",-0.146849088,0.035556,3.62664e-05,"","","MEP"
"cg22974982",0.136145986,0.03298,3.6568e-05,"","","MCNP"
"cg21877744",0.193871125,0.046968,3.66395e-05,"","","MCNP"
"cg19838043",0.155441452,0.037661,3.66869e-05,"","","MEHP"
"cg13411038",0.286305329,0.069397,3.6978e-05,"","","MEHHP"
"cg08286799",0.136593687,0.033127,3.73408e-05,"","","MEOHP"
"cg09601882",0.161756901,0.039245,3.76039e-05,"","","MCNP"
"cg02337166",0.227977157,0.055317,3.7673e-05,"","","MCNP"
"cg16585682",0.130153627,0.0316,3.80804e-05,"","","MEOHP"
"cg13852303",0.295956902,0.071875,3.82714e-05,"","","MCNP"
"cg23924413",0.185564118,0.045076,3.84407e-05,"","","MCNP"
"cg06197769",0.293297842,0.071258,3.85513e-05,"","","MCNP"
"cg00977403",0.298278961,0.072477,3.86349e-05,"","","MEOHP"
"cg06322639",-0.140866688,0.034235,3.87651e-05,"","","MEP"
"cg18665023",0.14581774,0.035439,3.87751e-05,"","","MCNP"
"cg07281414",0.156249344,0.037981,3.8898e-05,"","","MCNP"
"cg22826936",0.135453656,0.032926,3.8911e-05,"","","MCNP"
"cg00848397",0.162360908,0.039484,3.92064e-05,"","","MCNP"
"cg23817169",0.222101279,0.054029,3.94287e-05,"","","MCNP"
"cg14163334",0.17575139,0.042756,3.94691e-05,"","","MECPP"
"cg22800025",1.051954552,0.256014,3.97423e-05,"","","MCNP"
"cg04340095",0.190188341,0.046313,4.01477e-05,"","","Sum DEHP"
"cg19847411",0.157380388,0.038336,4.03883e-05,"","","MEOHP"
"cg05641961",0.147304619,0.035905,4.08495e-05,"","","MCNP"
"cg19258784",0.200655441,0.048918,4.0982e-05,"","","Sum HMW"
"cg02764370",0.151637212,0.036968,4.09922e-05,"","","MCNP"
"cg22938275",0.090342284,0.022028,4.10854e-05,"","","MEHP"
"cg11715999",0.127843913,0.031174,4.11346e-05,"","","MEHHP"
"cg04783231",0.158274481,0.038595,4.1157e-05,"","","MEHHP"
"cg11332336",0.126138105,0.03076,4.11772e-05,"","","MEOHP"
"cg07101579",0.174639517,0.04259,4.12353e-05,"","","MCNP"
"cg09450352",-0.12387123,0.030211,4.12855e-05,"","","MEP"
"cg22365757",-0.190832384,0.046549,4.13822e-05,"","","MEP"
"cg00887700",0.14807837,0.036146,4.19203e-05,"","","MECPP"
"cg08678044",0.179530176,0.043854,4.2431e-05,"","","Sum DEHP"
"cg17313483",0.22361187,0.054624,4.24564e-05,"","","MEHHP"
"cg14132016",0.134311273,0.032812,4.25251e-05,"","","MCNP"
"cg06721300",0.139504651,0.034083,4.25752e-05,"","","MECPP"
"cg21417675",0.185718048,0.045378,4.26391e-05,"","","Sum DEHP"
"cg20641465",0.186935226,0.045694,4.29554e-05,"","","MCNP"
"cg19109608",0.494008978,0.12076,4.29856e-05,"","","MEOHP"
"cg21289919",0.157941447,0.038611,4.30232e-05,"","","MECPP"
"cg22512438",-0.339056751,0.082909,4.32269e-05,"","","MEHP"
"cg09537173",0.150036382,0.036697,4.34032e-05,"","","MCNP"
"cg01740282",0.180803709,0.044228,4.35048e-05,"","","MECPP"
"cg06423354",0.216156233,0.052881,4.35918e-05,"","","Sum HMW"
"cg19258784",0.158542755,0.038793,4.37282e-05,"","","MEHHP"
"cg06721300",0.130675725,0.03198,4.38662e-05,"","","Sum DEHP"
"cg20413202",0.169779259,0.041579,4.44036e-05,"","","MBzP"
"cg00267713",0.143701328,0.035215,4.48958e-05,"","","MCNP"
"cg04974587",0.107153808,0.026259,4.49203e-05,"","","MEHHP"
"cg00872371",0.14438717,0.03539,4.50629e-05,"","","MCNP"
"cg08321942",0.11386425,0.027915,4.52485e-05,"","","MEOHP"
"cg21417675",0.159341909,0.039072,4.5395e-05,"","","MEOHP"
"cg27287166",0.20319587,0.049827,4.54205e-05,"","","MCNP"
"cg24062381",0.179843469,0.044104,4.54885e-05,"","","MCNP"
"cg22547396",0.123085908,0.030186,4.55092e-05,"","","MEOHP"
"cg04136173",0.2884111,0.070734,4.55393e-05,"","","MEOHP"
"cg10065130",0.154517217,0.037896,4.55452e-05,"","","MCNP"
"cg06697455",0.211026197,0.051782,4.59638e-05,"","","MEOHP"
"cg02647545",0.154190005,0.037836,4.59811e-05,"","","MCNP"
"cg06322403",0.117978686,0.028951,4.60051e-05,"","","MECPP"
"cg08627212",0.134381085,0.032994,4.64375e-05,"","","MEOHP"
"cg24203709",0.177909574,0.043683,4.64594e-05,"","","MCNP"
"cg08366132",0.142195629,0.034916,4.65083e-05,"","","MCNP"
"cg26814847",0.146871945,0.036073,4.67068e-05,"","","MCNP"
"cg18064655",0.144118194,0.035397,4.67092e-05,"","","MCNP"
"cg21787620",-0.548457346,0.134713,4.67507e-05,"","","MBzP"
"cg04892126",0.185103721,0.045473,4.688e-05,"","","MEHHP"
"cg16371956",0.118927869,0.029226,4.71538e-05,"","","MCNP"
"cg21475255",0.229410628,0.056406,4.75891e-05,"","","MCNP"
"cg00102591",0.195059315,0.047985,4.80246e-05,"","","MCNP"
"cg08678044",0.155250503,0.038194,4.80743e-05,"","","MEHHP"
"cg18052443",0.158566726,0.039018,4.82484e-05,"","","Sum HMW"
"cg10257070",0.177379219,0.043652,4.83436e-05,"","","MECPP"
"cg18039963",0.133593708,0.032879,4.84153e-05,"","","MCNP"
"cg07453683",-0.200022131,0.049231,4.84525e-05,"","","MCNP"
"cg17399352",0.143564319,0.035355,4.89435e-05,"","","MCNP"
"cg08278648",0.10596819,0.026104,4.91757e-05,"","","MECPP"
"cg19611418",0.266025191,0.065542,4.93127e-05,"","","MCNP"
"cg21164303",0.171895777,0.042351,4.93275e-05,"","","MCNP"
"cg19195327",0.136899525,0.033731,4.93677e-05,"","","MCNP"
"cg01650457",0.109441645,0.026971,4.95594e-05,"","","MCNP"
"cg26715571",0.137848426,0.033974,4.96064e-05,"","","MCNP"
"cg26263773",0.153714826,0.037885,4.96106e-05,"","","MCNP"
"cg08627212",0.135378207,0.033374,4.98297e-05,"","","MEHHP"
"cg02089135",0.144397684,0.035601,4.99231e-05,"","","MCNP"
"cg19187145",0.185634967,0.04578,5.01537e-05,"","","MCNP"
"cg19073614",0.158267234,0.03904,5.03492e-05,"","","MCNP"
"cg09633568",0.163053161,0.040226,5.04684e-05,"","","MCNP"
"cg16196274",0.125266586,0.030905,5.05107e-05,"","","MEHP"
"cg13522075",-0.188657393,0.046551,5.06355e-05,"","","MEP"
"cg19109608",0.390209528,0.096304,5.08108e-05,"","","MEHP"
"cg05471154",0.161679881,0.039903,5.08131e-05,"","","MCNP"
"cg27026926",0.123267764,0.030429,5.10004e-05,"","","MEHHP"
"ch.1.4190055F",0.169240643,0.041784,5.11291e-05,"","","MEHP"
"cg25949363",0.124411747,0.03072,5.12507e-05,"","","MCNP"
"cg21108220",0.207198824,0.05118,5.15639e-05,"","","MCNP"
"cg22884020",0.152835214,0.037758,5.17156e-05,"","","MCNP"
"cg08844887",0.167517221,0.041394,5.18977e-05,"","","MiBP"
"cg14064488",0.206376113,0.050999,5.19494e-05,"","","Sum DEHP"
"cg06043159",0.176126083,0.043524,5.19536e-05,"","","MCNP"
"cg25429010",0.152024189,0.037572,5.20561e-05,"","","MCNP"
"cg12076048",0.110733556,0.027367,5.20575e-05,"","","MCNP"
"cg04454391",0.158379907,0.039148,5.21656e-05,"","","MCNP"
"cg09755102",0.144225969,0.035665,5.25768e-05,"","","MCNP"
"cg24909737",0.1058251,0.026172,5.26871e-05,"","","MECPP"
"cg27049594",-0.976162751,0.241464,5.28442e-05,"","","MEP"
"cg08023020",0.512350031,0.126754,5.29789e-05,"","","MCPP"
"cg22982528",0.123464318,0.030546,5.30282e-05,"","","MCNP"
"cg01477179",0.153117,0.037894,5.3301e-05,"","","MCNP"
"cg04802271",0.174443463,0.043189,5.36693e-05,"","","MCNP"
"cg05750276",0.142347633,0.035254,5.39552e-05,"","","MCNP"
"cg23439621",0.137275834,0.034003,5.40961e-05,"","","MCNP"
"cg01802493",0.108896396,0.026977,5.4229e-05,"","","MEHHP"
"cg10836887",0.201737855,0.049982,5.43229e-05,"","","MCNP"
"cg04670913",0.164137772,0.040673,5.44813e-05,"","","MEP"
"cg01588455",0.199208996,0.049371,5.46251e-05,"","","MECPP"
"cg08367083",0.413745717,0.102543,5.46383e-05,"","","Sum DEHP"
"cg08367083",0.360253474,0.089291,5.46997e-05,"","","MEHHP"
"cg16162391",0.172296466,0.042705,5.47019e-05,"","","MEHP"
"cg26715571",0.12591951,0.031218,5.49453e-05,"","","MECPP"
"cg26139360",0.177012989,0.043897,5.52001e-05,"","","MCNP"
"cg17523027",0.150465371,0.037315,5.52359e-05,"","","MCNP"
"cg23640903",0.08919906,0.022125,5.53891e-05,"","","MEHHP"
"cg15680557",0.140335903,0.03481,5.54385e-05,"","","MEP"
"cg16932098",0.138386456,0.034331,5.55457e-05,"","","MEHHP"
"cg04455646",0.089230833,0.022138,5.56254e-05,"","","MEHP"
"cg05554457",0.195059754,0.048396,5.56625e-05,"","","MCNP"
"cg00556112",0.128463699,0.031873,5.56695e-05,"","","MECPP"
"cg00530740",0.140389744,0.03484,5.58853e-05,"","","MEHHP"
