"cpg","beta","se","p","i2","p_het","details"
"cg25538627","","",0.00023,"","",""
"cg12955121","","",3.34e-05,"","",""
"cg06297391","","",0.000128,"","",""
"cg18241829","","",0.000127,"","",""
"cg16773294","","",0.000203,"","",""
"cg12308746","","",8.85e-05,"","",""
"cg01269597","","",8.4e-05,"","",""
"cg08889949","","",0.000209,"","",""
"cg15207422","","",3.66e-05,"","",""
"cg02247898","","",5.46e-05,"","",""
"cg11884792","","",0.000166,"","",""
"cg10435664","","",6.15e-05,"","",""
"cg03912954","","",3.07e-05,"","",""
"cg04886198","","",0.000189,"","",""
"cg07823935","","",0.000136,"","",""
"cg03359362","","",0.000117,"","",""
"cg12699433","","",5.02e-06,"","",""
"cg21331461","","",2.3e-05,"","",""
"cg01494702","","",6.51e-05,"","",""
"cg18102098","","",7.24e-05,"","",""
"cg14102832","","",0.000248,"","",""
"cg19764399","","",3.33e-05,"","",""
"cg11734183","","",2.05e-05,"","",""
"cg09366641","","",0.000256,"","",""
"cg00138804","","",0.000184,"","",""
"cg04120645","","",0.000203,"","",""
"cg21055684","","",1.25e-06,"","",""
"cg19025435","","",0.000116,"","",""
"cg21088259","","",0.000149,"","",""
"cg23788167","","",0.000132,"","",""
"cg13496270","","",2e-04,"","",""
"cg04007350","","",0.000158,"","",""
"cg10777361","","",0.000239,"","",""
"cg24790184","","",0.000257,"","",""
"cg15212369","","",0.000201,"","",""
"cg03826618","","",0.000197,"","",""
"cg26737766","","",8.56e-05,"","",""
"cg03920172","","",0.000229,"","",""
"cg05337391","","",4.75e-05,"","",""
"cg14178837","","",0.000105,"","",""
"cg26891410","","",0.000154,"","",""
"cg25617092","","",0.000179,"","",""
"cg18338181","","",0.000193,"","",""
"cg15894722","","",9.8e-05,"","",""
"cg09276368","","",0.000175,"","",""
"cg11649040","","",8.26e-05,"","",""
"cg13581475","","",3.86e-05,"","",""
"cg09306188","","",1.67e-05,"","",""
"cg14085017","","",4.2e-05,"","",""
"cg16941144","","",0.000157,"","",""
"cg11509669","","",0.000143,"","",""
"cg17751438","","",2.03e-05,"","",""
"cg16341945","","",0.00026,"","",""
"cg26015681","","",0.000105,"","",""
"cg02465761","","",8.41e-05,"","",""
"cg12032620","","",0.000201,"","",""
"cg12212706","","",2.36e-05,"","",""
"cg18834200","","",6.71e-05,"","",""
"cg18743287","","",5.54e-05,"","",""
"cg02599068","","",7.58e-05,"","",""
"cg25040466","","",8.66e-05,"","",""
"cg09201151","","",0.000222,"","",""
"cg20544562","","",2.89e-05,"","",""
"cg02123534","","",0.000144,"","",""
"cg04915173","","",0.000166,"","",""
"cg27536708","","",0.000214,"","",""
"cg26534993","","",0.000176,"","",""
"cg13807351","","",8.89e-06,"","",""
"cg08835688","","",0.000173,"","",""
"cg03600697","","",9.46e-05,"","",""
"cg24306142","","",5.22e-05,"","",""
"cg24292612","","",6.02e-05,"","",""
"cg14595269","","",9.19e-05,"","",""
"cg10486610","","",8.07e-05,"","",""
"cg03697411","","",0.000153,"","",""
"cg13483263","","",0.000108,"","",""
"cg19769760","","",0.000102,"","",""
"cg18951125","","",5.54e-05,"","",""
"cg10096454","","",9.87e-05,"","",""
"cg07813965","","",0.000109,"","",""
"cg22175779","","",0.00022,"","",""
"cg01899038","","",5.38e-05,"","",""
"cg23416197","","",0.000137,"","",""
"cg10450178","","",0.000136,"","",""
"cg23378033","","",0.000181,"","",""
"cg02059315","","",7.22e-05,"","",""
"cg22461434","","",0.000146,"","",""
"cg21518151","","",0.000166,"","",""
"cg10261325","","",0.000246,"","",""
"cg20249169","","",0.000168,"","",""
"cg05270381","","",0.000168,"","",""
"cg20627916","","",0.000184,"","",""
"cg18202003","","",0.000215,"","",""
"cg10702309","","",9.74e-05,"","",""
"cg09840840","","",0.000109,"","",""
"cg26228464","","",0.000127,"","",""
"cg10544564","","",0.000178,"","",""
"cg27254601","","",0.000196,"","",""
"cg05380570","","",0.000176,"","",""
"cg22897353","","",8.52e-05,"","",""
"cg16478236","","",0.000105,"","",""
"cg07546255","","",8.1e-05,"","",""
"cg06470943","","",0.000149,"","",""
"cg12994003","","",7.46e-05,"","",""
"cg17643757","","",9.46e-05,"","",""
"cg13485564","","",3.48e-05,"","",""
"cg17663463","","",6.86e-06,"","",""
"cg05862124","","",0.000247,"","",""
"cg13210580","","",0.00013,"","",""
"cg00976619","","",6.01e-05,"","",""
"cg18704595","","",5.11e-05,"","",""
"cg14094063","","",4.35e-05,"","",""
"cg27388345","","",1.51e-05,"","",""
"cg09231862","","",9.54e-05,"","",""
"cg25554283","","",0.000197,"","",""
"cg01414357","","",0.000143,"","",""
"cg09169014","","",1.26e-05,"","",""
"cg07988989","","",0.000107,"","",""
"cg25821794","","",4.54e-05,"","",""
"cg21878514","","",0.000174,"","",""
"cg03537567","","",1.49e-06,"","",""
"cg09225973","","",8.33e-05,"","",""
"cg09391093","","",0.00014,"","",""
"cg05063944","","",5.61e-05,"","",""
"cg27656754","","",0.000238,"","",""
"cg06546066","","",0.000266,"","",""
"cg18929814","","",0.000151,"","",""
"cg08438650","","",0.000121,"","",""
"cg08968978","","",0.000114,"","",""
"cg18884741","","",0.000203,"","",""
"cg22411068","","",0.000135,"","",""
"cg06264183","","",0.000147,"","",""
"cg01481116","","",0.000123,"","",""
"cg00641391","","",4.28e-05,"","",""
"cg00321149","","",0.000175,"","",""
"cg00221327","","",4.27e-05,"","",""
"cg06466031","","",9.75e-05,"","",""
"cg06069310","","",0.000126,"","",""
"cg00160902","","",6.34e-05,"","",""
"cg00502533","","",6.44e-05,"","",""
"cg03969515","","",0.000191,"","",""
"cg03413465","","",0.000182,"","",""
"cg07262335","","",1.57e-05,"","",""
"cg26549701","","",2.5e-05,"","",""
"cg06022507","","",0.000228,"","",""
"cg19827167","","",0.00023,"","",""
"cg14023999","","",0.000176,"","",""
"cg25127064","","",0.000155,"","",""
"cg17528967","","",7.32e-05,"","",""
"cg09105523","","",6.02e-05,"","",""
"cg04638679","","",0.000165,"","",""
"cg18892212","","",0.000104,"","",""
"cg25408271","","",0.000257,"","",""
"cg05992347","","",0.000142,"","",""
"cg27133310","","",3.11e-05,"","",""
"cg22900193","","",0.000175,"","",""
"cg13800700","","",5.29e-06,"","",""
"cg09883849","","",0.000215,"","",""
"cg17961057","","",0.000142,"","",""
"cg01894048","","",6.71e-05,"","",""
"cg08663669","","",2.44e-05,"","",""
"cg23392501","","",0.000202,"","",""
"cg07682083","","",1.3e-05,"","",""
"cg25983144","","",8.8e-06,"","",""
"cg01879507","","",0.00013,"","",""
"cg11453719","","",0.000215,"","",""
"cg15713086","","",0.000168,"","",""
"cg09444439","","",4.18e-05,"","",""
"cg22707705","","",0.000256,"","",""
"cg10153349","","",3.32e-05,"","",""
"cg14761175","","",8.35e-05,"","",""
"cg03311459","","",0.00025,"","",""
"cg16528891","","",1.68e-05,"","",""
"cg05725452","","",0.000165,"","",""
"cg06865749","","",8.5e-05,"","",""
"cg11152825","","",0.000193,"","",""
"cg06036836","","",8.08e-05,"","",""
"cg09642825","","",0.000138,"","",""
"cg11912591","","",8.58e-06,"","",""
"cg07383130","","",4e-05,"","",""
"cg02519681","","",0.000136,"","",""
"cg01236961","","",0.000155,"","",""
"cg21385909","","",4.16e-05,"","",""
"cg13460389","","",5.49e-06,"","",""
"cg11558551","","",0.000181,"","",""
"cg23485436","","",0.000101,"","",""
"cg02812809","","",0.000153,"","",""
"cg19991512","","",5.94e-05,"","",""
"cg11112892","","",4.77e-05,"","",""
"cg11208313","","",0.000209,"","",""
"cg00512602","","",0.000127,"","",""
"cg11608147","","",0.000179,"","",""
"cg06959021","","",0.000211,"","",""
"cg24016044","","",0.000101,"","",""
"cg26877631","","",9.74e-05,"","",""
"cg13463245","","",0.000245,"","",""
"cg16206504","","",2.54e-05,"","",""
"cg10113414","","",0.000233,"","",""
"cg17588266","","",0.000136,"","",""
"cg11106508","","",0.000229,"","",""
"cg11334822","","",0.00019,"","",""
"cg18108237","","",0.000246,"","",""
"cg20932440","","",9.66e-05,"","",""
"cg17505757","","",0.000197,"","",""
"cg27345286","","",0.000181,"","",""
"cg03000596","","",9.13e-05,"","",""
"cg17193961","","",0.000227,"","",""
"cg22025132","","",0.000252,"","",""
"cg27046528","","",0.000256,"","",""
"cg21548032","","",7.59e-05,"","",""
"cg03385270","","",0.000143,"","",""
"cg06706894","","",0.000224,"","",""
"cg04878851","","",0.000107,"","",""
"cg08405587","","",1e-04,"","",""
"cg06905913","","",5.13e-05,"","",""
"cg02489379","","",8.88e-05,"","",""
"cg26091304","","",0.000259,"","",""
"cg10384294","","",0.000121,"","",""
"cg06890950","","",3.29e-06,"","",""
"cg16990532","","",6.61e-05,"","",""
"cg08612100","","",0.000131,"","",""
"cg02964213","","",0.000189,"","",""
"cg21828898","","",2.4e-05,"","",""
"cg14175330","","",0.000235,"","",""
"cg00875541","","",0.000226,"","",""
"cg10386045","","",0.000219,"","",""
"cg04310460","","",0.000207,"","",""
"cg00668150","","",0.000245,"","",""
"cg21679509","","",0.000138,"","",""
"cg11461302","","",0.000113,"","",""
"cg05341260","","",7.33e-05,"","",""
"cg20003638","","",0.000139,"","",""
"cg08332866","","",1.74e-06,"","",""
"cg00151191","","",5.2e-06,"","",""
"cg03148428","","",9.18e-05,"","",""
"cg19180828","","",1.8e-05,"","",""
"cg05653753","","",0.000171,"","",""
"cg18795469","","",0.000109,"","",""
"cg19778201","","",4.35e-05,"","",""
"cg26187514","","",0.000183,"","",""
"cg08035351","","",1.1e-05,"","",""
"cg08498747","","",0.000131,"","",""
"cg25961221","","",6.24e-06,"","",""
"cg02584678","","",0.000214,"","",""
"cg02951457","","",8.22e-05,"","",""
"cg03774803","","",9.66e-05,"","",""
"cg01888129","","",0.000138,"","",""
"cg05325182","","",9.36e-05,"","",""
"cg05917225","","",0.000155,"","",""
"cg24160036","","",0.000135,"","",""
"cg26228859","","",2e-04,"","",""
"cg00142670","","",9.27e-05,"","",""
"cg19093397","","",0.00021,"","",""
"cg16908782","","",0.00014,"","",""
"cg25312594","","",0.00019,"","",""
"cg07034700","","",6.87e-05,"","",""
"cg19642168","","",0.00013,"","",""
"cg13598881","","",4.09e-05,"","",""
"cg14400389","","",0.000202,"","",""
"cg06348081","","",3.17e-05,"","",""
"cg18672986","","",3.39e-05,"","",""
"cg19867410","","",3.64e-05,"","",""
"cg05158219","","",0.000152,"","",""
"cg00219956","","",0.000194,"","",""
"cg25351353","","",0.000125,"","",""
"cg05508062","","",0.000216,"","",""
"cg22306344","","",0.000172,"","",""
"cg21751145","","",2.53e-05,"","",""
"cg20476596","","",6.91e-05,"","",""
"cg06183295","","",6.02e-05,"","",""
"cg11263497","","",0.000102,"","",""
"cg12598270","","",0.000172,"","",""
"cg00342358","","",6.28e-05,"","",""
"cg04367680","","",8.94e-05,"","",""
"cg21156836","","",7.83e-05,"","",""
"cg03019505","","",4.74e-05,"","",""
"cg26330063","","",0.000215,"","",""
"cg16153042","","",3.63e-05,"","",""
"cg06571687","","",0.000143,"","",""
"cg26371512","","",0.000227,"","",""
"cg18996590","","",0.000193,"","",""
"cg12373072","","",0.00016,"","",""
"cg04431346","","",0.000142,"","",""
"cg01592687","","",1e-04,"","",""
"cg11293821","","",0.000186,"","",""
"cg06972998","","",0.000165,"","",""
"cg03689082","","",0.000149,"","",""
"cg12105361","","",0.000176,"","",""
"cg10165071","","",0.00025,"","",""
"cg02312525","","",0.000219,"","",""
"cg27261538","","",4.57e-05,"","",""
"cg12687069","","",9.41e-05,"","",""
"cg04105453","","",0.000219,"","",""
"cg21041100","","",0.000172,"","",""
"cg01266543","","",0.00013,"","",""
"cg11241278","","",5.73e-05,"","",""
"cg03718883","","",0.000136,"","",""
"cg12065272","","",0.000121,"","",""
"cg18019280","","",6.75e-05,"","",""
"cg19192280","","",0.000252,"","",""
"cg04119529","","",2.18e-05,"","",""
"cg15403961","","",6.63e-05,"","",""
"cg11635197","","",0.000221,"","",""
"cg01089097","","",0.000171,"","",""
"cg09770068","","",0.000158,"","",""
"cg00661205","","",4.1e-06,"","",""
"cg07804973","","",8.29e-05,"","",""
"cg21317524","","",0.000162,"","",""
"cg26734350","","",7.2e-05,"","",""
"cg06361405","","",0.000144,"","",""
"cg02775353","","",3.2e-06,"","",""
"cg09407223","","",0.000261,"","",""
"cg11243029","","",0.000186,"","",""
"cg09725766","","",9.18e-05,"","",""
"cg05118960","","",2.59e-05,"","",""
"cg10243266","","",0.000136,"","",""
"cg08198480","","",0.00015,"","",""
"cg06118571","","",5.55e-05,"","",""
"cg26654766","","",0.000113,"","",""
"cg23367286","","",0.00015,"","",""
"cg04801716","","",0.000245,"","",""
"cg01361068","","",0.000256,"","",""
"cg20235510","","",1.87e-05,"","",""
"cg13341668","","",1.72e-05,"","",""
"cg13993336","","",0.000255,"","",""
"cg11660725","","",0.000264,"","",""
"cg26664871","","",8.47e-05,"","",""
"cg09349940","","",0.000207,"","",""
"cg01251548","","",1.82e-05,"","",""
"cg17883223","","",9.02e-05,"","",""
"cg18565268","","",6.32e-06,"","",""
"cg00391320","","",3.47e-05,"","",""
"cg01235795","","",8.75e-07,"","",""
"cg08322205","","",8.56e-05,"","",""
"cg15966253","","",0.000148,"","",""
"cg12889810","","",1.56e-05,"","",""
"cg26128481","","",0.000127,"","",""
"cg10609615","","",5.34e-05,"","",""
"cg25354206","","",0.000147,"","",""
"cg07634179","","",2.88e-05,"","",""
"cg26201011","","",0.000216,"","",""
"cg13432205","","",0.00017,"","",""
"cg00124009","","",0.00012,"","",""
"cg17941572","","",0.000137,"","",""
"cg14371649","","",8.21e-05,"","",""
"cg12031840","","",0.000237,"","",""
"cg00876541","","",0.000198,"","",""
"cg17886133","","",5.52e-05,"","",""
"cg22638185","","",4.01e-06,"","",""
"cg05783139","","",5.4e-05,"","",""
"cg14816471","","",0.000169,"","",""
"cg18471160","","",0.000127,"","",""
"cg13756879","","",0.000237,"","",""
"cg06976003","","",0.00022,"","",""
"cg02468154","","",0.000132,"","",""
"cg26206284","","",5.53e-05,"","",""
"cg10918171","","",0.00013,"","",""
"cg02910180","","",3.23e-05,"","",""
"cg07804735","","",2.11e-05,"","",""
"cg01227572","","",4.17e-05,"","",""
"cg18169940","","",0.000199,"","",""
"cg13861908","","",4.15e-06,"","",""
"cg08946161","","",0.000117,"","",""
"cg10828900","","",8.64e-05,"","",""
"cg08553963","","",4.6e-05,"","",""
"cg14849479","","",0.000114,"","",""
"cg15041658","","",0.000243,"","",""
"cg23456689","","",0.000154,"","",""
"cg12988424","","",0.000167,"","",""
"cg05855065","","",1.11e-05,"","",""
"cg09874195","","",6.31e-05,"","",""
"cg06955716","","",0.000266,"","",""
"cg05740071","","",0.000192,"","",""
"cg08478283","","",9.31e-05,"","",""
"cg09285213","","",8.7e-05,"","",""
"cg00614413","","",0.000239,"","",""
"cg23800435","","",1.39e-05,"","",""
"cg00621583","","",2.56e-06,"","",""
"cg08715146","","",2.59e-05,"","",""
"cg04685187","","",6.07e-05,"","",""
"cg02294570","","",0.00014,"","",""
"cg25605771","","",7.95e-05,"","",""
"cg14825384","","",5.34e-05,"","",""
"cg00607989","","",0.000177,"","",""
"cg00395929","","",0.000224,"","",""
"cg04779428","","",0.000157,"","",""
"cg21740507","","",0.000126,"","",""
"cg08925066","","",8.8e-05,"","",""
"cg18449052","","",0.000195,"","",""
"cg19687985","","",2.77e-06,"","",""
"cg10368507","","",6.23e-05,"","",""
"cg05157272","","",0.000128,"","",""
"cg03244974","","",5.66e-05,"","",""
"cg22212829","","",0.000241,"","",""
"cg17055833","","",0.000174,"","",""
"cg18876623","","",0.000153,"","",""
"cg26665419","","",0.000134,"","",""
"cg23100671","","",1.58e-05,"","",""
"cg21602955","","",0.000258,"","",""
"cg16766613","","",0.000207,"","",""
"cg24822053","","",0.000143,"","",""
"cg09242823","","",0.00012,"","",""
"cg12449510","","",0.000249,"","",""
"cg22226852","","",0.000188,"","",""
"cg26120073","","",7.64e-05,"","",""
"cg24896860","","",8.02e-05,"","",""
"cg14077232","","",0.00015,"","",""
"cg21558509","","",4.42e-05,"","",""
"cg21433538","","",2.09e-05,"","",""
"cg04286438","","",0.000211,"","",""
"cg24078554","","",5.22e-05,"","",""
"cg16035667","","",2.88e-05,"","",""
"cg03663746","","",3.35e-05,"","",""
"cg10553028","","",0.000173,"","",""
"cg07104706","","",0.00018,"","",""
"cg06107487","","",0.000184,"","",""
"cg20251161","","",0.000151,"","",""
"cg17446958","","",0.000136,"","",""
"cg27475235","","",4.33e-05,"","",""
"cg05809186","","",0.000153,"","",""
"cg07141622","","",0.000251,"","",""
"cg00977526","","",0.000136,"","",""
"cg13510050","","",0.000164,"","",""
"cg03329165","","",0.000264,"","",""
"cg07184237","","",9.74e-05,"","",""
"cg09662798","","",0.000218,"","",""
"cg02577078","","",8.59e-06,"","",""
"cg17650028","","",0.000174,"","",""
"cg25894985","","",0.000179,"","",""
"cg10027114","","",0.00026,"","",""
"cg25010622","","",0.000145,"","",""
"cg22129059","","",8.26e-05,"","",""
"cg25540078","","",6.71e-05,"","",""
"cg00993710","","",6.35e-05,"","",""
"cg25409554","","",0.000209,"","",""
"cg15789385","","",1.7e-06,"","",""
"cg00424286","","",6.26e-05,"","",""
"cg10017105","","",0.000129,"","",""
"cg11229815","","",0.000151,"","",""
"cg06814287","","",0.000108,"","",""
"cg22732549","","",9.63e-05,"","",""
"cg05901543","","",4.79e-05,"","",""
"cg26667821","","",0.000166,"","",""
"cg04774374","","",2e-04,"","",""
"cg08567382","","",0.00016,"","",""
"cg10497401","","",8.8e-05,"","",""
"cg13934722","","",0.000126,"","",""
"cg21424120","","",2.14e-05,"","",""
"cg19445642","","",0.000125,"","",""
"cg16930880","","",0.000224,"","",""
"cg19165344","","",0.000193,"","",""
"cg03230858","","",0.000121,"","",""
"cg16536918","","",2.73e-05,"","",""
"cg19703614","","",0.000165,"","",""
"cg10170637","","",0.000164,"","",""
"cg16306219","","",3.26e-05,"","",""
"cg25552017","","",0.000117,"","",""
"cg06985415","","",3.24e-05,"","",""
"cg17935214","","",0.000126,"","",""
"cg20418501","","",0.000153,"","",""
"cg02147981","","",0.000114,"","",""
"cg03812994","","",0.000153,"","",""
"cg01799818","","",4.12e-05,"","",""
"cg25007484","","",0.000171,"","",""
"cg13742532","","",0.00021,"","",""
"cg19990977","","",0.000199,"","",""
"cg16139401","","",5.52e-05,"","",""
"cg18782651","","",3.3e-05,"","",""
"cg05363350","","",1.52e-05,"","",""
"cg18997188","","",0.000153,"","",""
"cg09984469","","",0.000242,"","",""
"cg20459332","","",0.000148,"","",""
"cg02864844","","",2.39e-05,"","",""
"cg08701609","","",0.000248,"","",""
"cg19234983","","",6.76e-05,"","",""
"cg02973354","","",0.000222,"","",""
"cg22751046","","",0.000105,"","",""
"cg27016974","","",0.000124,"","",""
"cg15220697","","",6.8e-05,"","",""
"cg26873488","","",2e-04,"","",""
"cg24382178","","",0.000106,"","",""
"cg09889228","","",4.31e-06,"","",""
"cg20994248","","",0.000233,"","",""
"cg11675409","","",5.15e-05,"","",""
"cg00776427","","",3.71e-05,"","",""
"cg19725474","","",0.00011,"","",""
"cg16578549","","",0.000253,"","",""
"cg10566297","","",7.93e-06,"","",""
"cg17138359","","",2.11e-05,"","",""
"cg27408262","","",3.37e-05,"","",""
"cg03388189","","",0.000185,"","",""
"cg20185525","","",9.91e-05,"","",""
"cg14714364","","",4.48e-05,"","",""
"cg24743778","","",8.54e-05,"","",""
"cg15559737","","",0.000156,"","",""
"cg17001032","","",4.46e-06,"","",""
"cg11204311","","",5.9e-05,"","",""
"cg03575969","","",0.000134,"","",""
"cg26969933","","",0.00019,"","",""
"cg13645530","","",6.43e-05,"","",""
"cg11466832","","",2.4e-05,"","",""
"cg11839681","","",0.000234,"","",""
"cg02805028","","",1.17e-05,"","",""
"cg20856497","","",0.000262,"","",""
"cg21080562","","",7.74e-05,"","",""
"cg07091481","","",2.25e-05,"","",""
"cg10225491","","",0.000153,"","",""
"cg12740180","","",1.1e-06,"","",""
"cg15118519","","",1e-04,"","",""
"cg01485046","","",7.22e-05,"","",""
"cg10164272","","",0.000101,"","",""
"cg23205660","","",0.000172,"","",""
"cg08787083","","",0.000266,"","",""
"cg14895183","","",6.58e-05,"","",""
"cg08119847","","",0.000181,"","",""
"cg12653788","","",1.65e-05,"","",""
"cg06719532","","",0.000114,"","",""
"cg03539382","","",5.82e-05,"","",""
"cg13319501","","",1.33e-05,"","",""
"cg05673432","","",8.7e-05,"","",""
"cg01722343","","",6.98e-05,"","",""
"cg00349071","","",0.000216,"","",""
"cg25396464","","",3.98e-05,"","",""
"cg08717219","","",0.000177,"","",""
"cg02948862","","",2.2e-06,"","",""
"cg23019286","","",2.1e-05,"","",""
"cg24317585","","",0.000193,"","",""
"cg06078337","","",5.25e-05,"","",""
"cg07547788","","",1.31e-05,"","",""
"cg27342559","","",0.000109,"","",""
"cg10792225","","",0.000227,"","",""
"cg01065278","","",5.92e-05,"","",""
"cg03849780","","",9.78e-05,"","",""
"cg11322109","","",0.000225,"","",""
"cg07003739","","",2e-04,"","",""
"cg06466360","","",1.48e-05,"","",""
"cg10248552","","",0.000244,"","",""
"cg00898190","","",0.000114,"","",""
"cg03216491","","",0.000117,"","",""
"cg03595262","","",3.71e-06,"","",""
"cg07996016","","",5.45e-05,"","",""
"cg00990358","","",7.17e-05,"","",""
"cg02232284","","",8.99e-06,"","",""
"cg20181426","","",9.19e-05,"","",""
"cg21190593","","",7.36e-05,"","",""
"cg18668327","","",7.76e-05,"","",""
"cg24101009","","",5.2e-05,"","",""
