"cpg","beta","se","p","i2","p_het","details"
"cg15823502","","",0.000251,"","",""
"cg01650818","","",0.000255,"","",""
"cg27296330","","",0.000472,"","",""
"cg23038567","","",0.00033,"","",""
"cg11283860","","",4.08e-06,"","",""
"cg11410920","","",0.000125,"","",""
"cg19100169","","",0.000119,"","",""
"cg01852095","","",0.000673,"","",""
"cg16824282","","",0.000325,"","",""
"cg05541125","","",0.000409,"","",""
"cg27632402","","",0.000272,"","",""
"cg12797594","","",0.000235,"","",""
"cg18731055","","",8.98e-05,"","",""
"cg05209527","","",6.93e-05,"","",""
"cg26212180","","",0.000383,"","",""
"cg07211972","","",6.94e-07,"","",""
"cg12457451","","",0.000239,"","",""
"cg16749235","","",8.46e-05,"","",""
"cg17726575","","",0.00015,"","",""
"cg13984928","","",0.000501,"","",""
"cg10342899","","",1.97e-05,"","",""
"cg02888048","","",0.000206,"","",""
"cg16054451","","",0.000143,"","",""
"cg18998938","","",0.000315,"","",""
"cg13984746","","",2.66e-05,"","",""
"cg10511890","","",0.000186,"","",""
"cg00428601","","",0.000402,"","",""
"cg18184218","","",0.000577,"","",""
"cg14791747","","",0.000161,"","",""
"cg13021278","","",0.000682,"","",""
"cg21672889","","",0.00014,"","",""
"cg08811509","","",4e-04,"","",""
"cg11703212","","",0.000212,"","",""
"cg03658236","","",4.97e-05,"","",""
"cg13800209","","",0.000144,"","",""
"cg02025192","","",0.000354,"","",""
"cg25300805","","",0.000132,"","",""
"cg20618610","","",0.000348,"","",""
"cg09274402","","",0.000628,"","",""
"cg16624482","","",0.000679,"","",""
"cg03038835","","",0.000231,"","",""
"cg10514093","","",0.000222,"","",""
"cg25021339","","",0.000303,"","",""
"cg00154122","","",0.00049,"","",""
"cg00387170","","",0.000613,"","",""
"cg24676817","","",0.000459,"","",""
"cg13834567","","",0.000235,"","",""
"cg15133351","","",0.000535,"","",""
"cg10916998","","",0.000707,"","",""
"cg22066304","","",0.00018,"","",""
"cg09287328","","",0.000123,"","",""
"cg01763719","","",0.000371,"","",""
"cg12468273","","",0.000569,"","",""
"cg16919708","","",0.000115,"","",""
"cg18500448","","",0.000113,"","",""
"cg14063488","","",1.07e-05,"","",""
"cg07437919","","",0.000755,"","",""
"cg15311812","","",0.000141,"","",""
"cg18758482","","",0.000285,"","",""
"cg26105725","","",0.00014,"","",""
"cg03526905","","",0.000111,"","",""
"cg26167861","","",0.000339,"","",""
"cg09058860","","",0.000169,"","",""
"cg15822908","","",0.000231,"","",""
"cg00437399","","",0.000138,"","",""
"cg07254421","","",0.000154,"","",""
"cg09560399","","",9.04e-05,"","",""
"cg13341453","","",0.000575,"","",""
"cg19561297","","",0.000271,"","",""
"cg17154605","","",7.64e-05,"","",""
"cg26868250","","",0.000268,"","",""
"cg25313468","","",0.000257,"","",""
"cg13909895","","",0.000401,"","",""
"cg06310844","","",0.000462,"","",""
"cg00632861","","",0.000783,"","",""
"cg23584176","","",4.59e-05,"","",""
"cg14250274","","",9.43e-09,"","",""
"cg16500054","","",0.000298,"","",""
"cg04932878","","",5.49e-05,"","",""
"cg01713535","","",0.000475,"","",""
"cg03637179","","",0.000288,"","",""
"cg14214706","","",4.23e-05,"","",""
"cg23662138","","",0.000619,"","",""
"cg01065828","","",0.000357,"","",""
"cg06427838","","",0.000612,"","",""
"cg08057038","","",0.000422,"","",""
"cg25025545","","",0.00072,"","",""
"cg23316818","","",0.000351,"","",""
"cg01374654","","",2.01e-05,"","",""
"cg05674466","","",6.26e-05,"","",""
"cg14608422","","",7.78e-05,"","",""
"cg03057712","","",8.75e-05,"","",""
"cg14220272","","",3.21e-05,"","",""
"cg16852892","","",4.99e-05,"","",""
"cg10338338","","",0.000518,"","",""
"cg26738904","","",0.000182,"","",""
"cg17654050","","",0.000346,"","",""
"cg12156512","","",5.26e-05,"","",""
"cg24583855","","",0.000141,"","",""
"cg01003245","","",7.61e-05,"","",""
"cg02636704","","",0.000264,"","",""
"cg09792008","","",0.000192,"","",""
"cg22023531","","",0.000544,"","",""
"cg00599702","","",0.000648,"","",""
"cg07370771","","",0.000503,"","",""
"cg15348274","","",0.000443,"","",""
"cg17446216","","",0.000201,"","",""
"cg08054244","","",0.000183,"","",""
"cg13785123","","",0.000388,"","",""
"cg04215179","","",0.000785,"","",""
"cg06055551","","",0.000109,"","",""
"cg08173915","","",0.000713,"","",""
"cg04063589","","",0.000163,"","",""
"cg09763865","","",0.000105,"","",""
"cg22155039","","",0.000485,"","",""
"cg18249634","","",0.000317,"","",""
"cg23323669","","",0.000567,"","",""
"cg22829908","","",0.000287,"","",""
"cg12942139","","",0.000138,"","",""
"cg20221591","","",0.00035,"","",""
"cg23888375","","",0.000657,"","",""
"cg04493432","","",0.000352,"","",""
"cg02811712","","",0.000136,"","",""
"cg17183023","","",6.84e-05,"","",""
"cg09657354","","",0.000132,"","",""
"cg12518535","","",0.000642,"","",""
"cg19008720","","",4.05e-05,"","",""
"cg02945056","","",0.000324,"","",""
"cg15920762","","",9.5e-05,"","",""
"cg00660167","","",0.000304,"","",""
"cg17494438","","",0.00061,"","",""
"cg13883939","","",9.21e-05,"","",""
"cg04007350","","",0.000296,"","",""
"cg11855759","","",0.000331,"","",""
"cg04117372","","",0.000154,"","",""
"cg02330114","","",0.000352,"","",""
"cg06051243","","",6.04e-05,"","",""
"cg17755495","","",0.000235,"","",""
"cg00500359","","",0.000353,"","",""
"cg01229658","","",0.000672,"","",""
"cg18045093","","",0.00058,"","",""
"cg16010370","","",0.000303,"","",""
"cg17834717","","",4.93e-05,"","",""
"cg14614416","","",0.000182,"","",""
"cg10651637","","",0.000649,"","",""
"cg04167096","","",8.5e-05,"","",""
"cg24167603","","",0.000156,"","",""
"cg12378187","","",2e-04,"","",""
"cg12948059","","",0.000419,"","",""
"cg16693212","","",0.000681,"","",""
"cg21088259","","",1.65e-05,"","",""
"cg21578066","","",0.000343,"","",""
"cg27586417","","",0.000141,"","",""
"cg16837338","","",0.000151,"","",""
"cg19393587","","",6.51e-05,"","",""
"cg00630794","","",2.21e-05,"","",""
"cg20829404","","",3.52e-05,"","",""
"cg08246527","","",4.82e-05,"","",""
"cg04175872","","",0.000284,"","",""
"cg01994779","","",0.00041,"","",""
"cg12891197","","",7.05e-05,"","",""
"cg25949958","","",0.000131,"","",""
"cg18913890","","",0.000174,"","",""
"cg09306188","","",3.1e-06,"","",""
"cg05064297","","",0.000135,"","",""
"cg17304646","","",0.000114,"","",""
"cg24959158","","",0.000171,"","",""
"cg17115172","","",0.000248,"","",""
"cg13309027","","",0.000295,"","",""
"cg05321808","","",0.000304,"","",""
"cg20306180","","",0.00038,"","",""
"cg03243700","","",1.85e-05,"","",""
"cg05578357","","",0.000438,"","",""
"cg06287548","","",0.000363,"","",""
"cg08553572","","",0.000165,"","",""
"cg22424536","","",6.65e-05,"","",""
"cg16375198","","",0.000297,"","",""
"cg17025142","","",0.000475,"","",""
"cg21673010","","",0.000259,"","",""
"cg10784777","","",0.000119,"","",""
"cg09965679","","",8.45e-05,"","",""
"cg14329860","","",0.000626,"","",""
"cg23575688","","",0.000349,"","",""
"cg10841529","","",0.000141,"","",""
"cg06487301","","",0.000344,"","",""
"cg10626236","","",5.46e-05,"","",""
"cg17430393","","",0.000736,"","",""
"cg07195126","","",0.000421,"","",""
"cg23298160","","",0.000184,"","",""
"cg08122232","","",0.000588,"","",""
"cg21640038","","",6.84e-05,"","",""
"cg13746414","","",2.27e-05,"","",""
"cg00382463","","",0.000222,"","",""
"cg09700990","","",0.000355,"","",""
"cg14450605","","",4.81e-05,"","",""
"cg22004443","","",8.64e-05,"","",""
"cg19137606","","",0.000327,"","",""
"cg23376846","","",0.000253,"","",""
"cg20497635","","",0.000489,"","",""
"cg12346749","","",0.000174,"","",""
"cg24598678","","",0.000241,"","",""
"cg01692842","","",0.000794,"","",""
"cg02139871","","",3.32e-05,"","",""
"cg20149137","","",0.000199,"","",""
"cg05707844","","",0.000438,"","",""
"cg01593751","","",0.000297,"","",""
"cg15809387","","",0.000415,"","",""
"cg03339458","","",0.000793,"","",""
"cg11993086","","",9.53e-05,"","",""
"cg11426427","","",4.79e-05,"","",""
"cg02532014","","",0.000404,"","",""
"cg04897621","","",0.000557,"","",""
"cg23695133","","",6.58e-05,"","",""
"cg21762695","","",0.000732,"","",""
"cg15827003","","",2.65e-05,"","",""
"cg25724201","","",0.000176,"","",""
"cg18466340","","",8.95e-05,"","",""
"cg19191500","","",0.000281,"","",""
"cg24545466","","",0.000403,"","",""
"cg02352203","","",0.000252,"","",""
"cg11599612","","",5.13e-05,"","",""
"cg19220719","","",4.31e-05,"","",""
"cg18955698","","",0.000331,"","",""
"cg10406676","","",7.41e-05,"","",""
"cg08931102","","",0.00039,"","",""
"cg12809098","","",5.06e-05,"","",""
"cg10345337","","",9.02e-06,"","",""
"cg18447772","","",0.000416,"","",""
"cg13965144","","",0.000223,"","",""
"cg16959787","","",0.000553,"","",""
"cg12165758","","",0.00045,"","",""
"cg12720424","","",0.000357,"","",""
"cg20387429","","",0.00049,"","",""
"cg21208157","","",0.000751,"","",""
"cg13620028","","",4.81e-05,"","",""
"cg25464034","","",7.86e-05,"","",""
"cg03499639","","",0.000212,"","",""
"cg19311679","","",0.000312,"","",""
"cg07537734","","",0.000161,"","",""
"cg05024901","","",0.00031,"","",""
"cg14363494","","",0.000213,"","",""
"cg11771383","","",0.00015,"","",""
"cg22897141","","",0.000229,"","",""
"cg16952751","","",1.25e-05,"","",""
"cg06464452","","",7.36e-05,"","",""
"cg18689295","","",0.000476,"","",""
"cg14570006","","",0.000734,"","",""
"cg03821121","","",0.000411,"","",""
"cg04516203","","",0.000697,"","",""
"cg13559495","","",0.000267,"","",""
"cg07613930","","",0.000454,"","",""
"cg03539039","","",5.79e-06,"","",""
"cg11366849","","",1.4e-05,"","",""
"cg16406658","","",0.000715,"","",""
"cg07567777","","",7.17e-05,"","",""
"cg19808215","","",0.000123,"","",""
"cg10425245","","",2.64e-05,"","",""
"cg09992653","","",0.00039,"","",""
"cg12593336","","",8.54e-05,"","",""
"cg03466082","","",0.000634,"","",""
"cg03773226","","",0.000274,"","",""
"cg05031202","","",0.000281,"","",""
"cg16714616","","",7.28e-05,"","",""
"cg13618969","","",5.4e-05,"","",""
"cg05893889","","",8.5e-05,"","",""
"cg07470367","","",0.000486,"","",""
"cg10049535","","",0.000161,"","",""
"cg02674305","","",0.000252,"","",""
"cg06748078","","",0.000787,"","",""
"cg07087293","","",0.000674,"","",""
"cg06551490","","",0.000628,"","",""
"cg27152661","","",0.000117,"","",""
"cg03531512","","",4.66e-05,"","",""
"cg05724997","","",5.19e-05,"","",""
"cg01193690","","",0.000284,"","",""
"cg05385164","","",0.000197,"","",""
"cg14155397","","",6.98e-05,"","",""
"cg09065880","","",0.000107,"","",""
"cg11807153","","",4.62e-05,"","",""
"cg09413615","","",0.000356,"","",""
"cg01327474","","",8.84e-05,"","",""
"cg13846866","","",0.000411,"","",""
"cg26239930","","",0.000437,"","",""
"cg26465743","","",3e-04,"","",""
"cg26240433","","",0.000207,"","",""
"cg01578341","","",0.000396,"","",""
"cg27519330","","",0.000165,"","",""
"cg19449738","","",0.000494,"","",""
"cg02837110","","",0.000188,"","",""
"cg19238422","","",0.000372,"","",""
"cg22502448","","",6.76e-06,"","",""
"cg19037388","","",6.59e-05,"","",""
"cg08134829","","",0.000309,"","",""
"cg13783244","","",0.000347,"","",""
"cg19456996","","",0.000423,"","",""
"cg24790184","","",6.01e-05,"","",""
"cg01352705","","",0.00069,"","",""
"cg04399751","","",0.000428,"","",""
"cg12799086","","",0.000499,"","",""
"cg22129639","","",0.00061,"","",""
"cg03436178","","",0.000289,"","",""
"cg00705730","","",6.31e-06,"","",""
"cg20415809","","",1.57e-05,"","",""
"cg21205276","","",0.000272,"","",""
"cg23031969","","",0.000533,"","",""
"cg27031506","","",0.000331,"","",""
"cg17446956","","",6.67e-05,"","",""
"cg22805491","","",0.000271,"","",""
"cg12627695","","",0.000302,"","",""
"cg08062469","","",0.00031,"","",""
"cg25211348","","",0.000149,"","",""
"cg04186169","","",0.00015,"","",""
"cg01512265","","",5.35e-05,"","",""
"cg17673897","","",0.000429,"","",""
"cg15623359","","",0.000735,"","",""
"cg22061479","","",0.000554,"","",""
"cg18872778","","",0.000173,"","",""
"cg00558376","","",0.000222,"","",""
"cg23939166","","",8.98e-05,"","",""
"cg27633010","","",0.000307,"","",""
"cg13588715","","",5.96e-06,"","",""
"cg14473743","","",0.000752,"","",""
"cg09738156","","",0.00025,"","",""
"cg14348397","","",7.36e-05,"","",""
"cg23526147","","",0.00079,"","",""
"cg08978835","","",0.000231,"","",""
"cg04924139","","",6e-05,"","",""
"cg16565063","","",0.000554,"","",""
"cg26334023","","",0.000172,"","",""
"cg16387254","","",0.000325,"","",""
"cg22794704","","",0.000303,"","",""
"cg04552555","","",3.06e-05,"","",""
"cg05525499","","",8.03e-05,"","",""
"cg21908110","","",0.000138,"","",""
"cg08321272","","",7.41e-05,"","",""
"cg24472375","","",3.63e-05,"","",""
"cg24117104","","",0.000696,"","",""
"cg15083233","","",6.93e-05,"","",""
"cg26378403","","",0.000676,"","",""
"cg27256515","","",0.000207,"","",""
"cg08918224","","",0.000251,"","",""
"cg23189951","","",6.37e-05,"","",""
"cg26001467","","",0.00012,"","",""
"cg18537085","","",3.87e-05,"","",""
"cg16242804","","",0.000456,"","",""
"cg02770054","","",2.54e-05,"","",""
"cg08467103","","",6e-05,"","",""
"cg04854226","","",0.00026,"","",""
"cg18921771","","",0.00047,"","",""
"cg11750183","","",0.000179,"","",""
"cg15824864","","",0.000141,"","",""
"cg02711652","","",0.000191,"","",""
"cg22409420","","",0.00025,"","",""
"cg09664812","","",0.000216,"","",""
"cg21752825","","",7.55e-05,"","",""
"cg06693487","","",0.000326,"","",""
"cg07955088","","",0.000527,"","",""
"cg25565479","","",0.000257,"","",""
"cg20378002","","",0.000539,"","",""
"cg08317263","","",1.84e-05,"","",""
"cg17508018","","",0.000123,"","",""
"cg24165760","","",0.000112,"","",""
"cg15646041","","",0.000397,"","",""
"cg21742923","","",3.06e-05,"","",""
"cg26216002","","",0.000584,"","",""
"cg15823698","","",0.000511,"","",""
"cg14950044","","",8.59e-05,"","",""
"cg24307440","","",5.16e-05,"","",""
"cg16484943","","",0.000482,"","",""
"cg11317690","","",0.000695,"","",""
"cg10822447","","",0.000148,"","",""
"cg25538627","","",3.72e-05,"","",""
"cg02030008","","",0.000494,"","",""
"cg26057840","","",0.000762,"","",""
"cg23097696","","",0.000154,"","",""
"cg00453679","","",0.000163,"","",""
"cg19047180","","",8.38e-05,"","",""
"cg06213635","","",0.000144,"","",""
"cg12226046","","",0.000389,"","",""
"cg18048953","","",0.000635,"","",""
"cg09000583","","",0.000168,"","",""
"cg09419297","","",0.000464,"","",""
"cg04184623","","",0.000279,"","",""
"cg10061361","","",0.000393,"","",""
"cg04808283","","",0.000377,"","",""
"cg03581262","","",0.000276,"","",""
"cg08041481","","",0.000397,"","",""
"cg04245630","","",0.000327,"","",""
"cg06578434","","",0.000394,"","",""
"cg10241671","","",0.000735,"","",""
"cg06977036","","",0.000196,"","",""
"cg24180402","","",0.000371,"","",""
"cg09739036","","",4.25e-05,"","",""
"cg26525127","","",0.000186,"","",""
"cg19152508","","",0.00024,"","",""
"cg26535072","","",0.000195,"","",""
"cg22452122","","",4.73e-05,"","",""
"cg02342791","","",0.000526,"","",""
"cg04310824","","",0.000276,"","",""
"cg22604316","","",0.000164,"","",""
"cg19921170","","",0.000109,"","",""
"cg26088104","","",0.000354,"","",""
"cg00714078","","",0.000316,"","",""
"cg24875854","","",0.000344,"","",""
"cg06111454","","",0.000115,"","",""
"cg09290614","","",0.000341,"","",""
"cg21052608","","",0.000751,"","",""
"cg13964393","","",1e-04,"","",""
"cg25949447","","",0.000616,"","",""
"cg11749010","","",0.000668,"","",""
"cg25667171","","",0.000203,"","",""
"cg07155664","","",2.67e-05,"","",""
"cg09257332","","",0.000498,"","",""
"cg05832051","","",0.000295,"","",""
"cg14503796","","",0.000716,"","",""
"cg02656441","","",0.000186,"","",""
"cg26551299","","",0.000639,"","",""
"cg02892388","","",2.51e-05,"","",""
"cg16773294","","",4.03e-05,"","",""
"cg20367223","","",0.000158,"","",""
"cg03401506","","",0.000592,"","",""
"cg18888595","","",0.000322,"","",""
"cg14508093","","",0.000752,"","",""
"cg15132611","","",0.000231,"","",""
"cg01269597","","",8.1e-05,"","",""
"cg10256349","","",0.000261,"","",""
"cg17772543","","",0.00031,"","",""
"cg13606015","","",0.000429,"","",""
"cg26104781","","",0.000533,"","",""
"cg14660573","","",9.1e-05,"","",""
"cg16216537","","",0.000161,"","",""
"cg08196561","","",0.00017,"","",""
"cg24292612","","",0.000196,"","",""
"cg12308746","","",1.44e-05,"","",""
"cg09815927","","",0.000576,"","",""
"cg08889949","","",0.000224,"","",""
"cg07823935","","",0.000122,"","",""
"cg07428804","","",0.000174,"","",""
"cg00534022","","",6.33e-05,"","",""
"cg02247898","","",3.34e-05,"","",""
"cg26951958","","",0.000329,"","",""
"cg04090604","","",0.000178,"","",""
"cg09447007","","",0.000421,"","",""
"cg08984405","","",0.000284,"","",""
"cg11884792","","",0.000121,"","",""
"cg13263114","","",0.00051,"","",""
"cg02855078","","",0.000389,"","",""
"cg12116137","","",1.29e-05,"","",""
"cg00068160","","",0.000223,"","",""
"cg18456459","","",5.11e-05,"","",""
"cg00740088","","",0.00022,"","",""
"cg02465761","","",4.66e-05,"","",""
"cg06697439","","",0.000269,"","",""
"cg19332102","","",0.000621,"","",""
"cg01141445","","",0.00026,"","",""
"cg08711175","","",0.000715,"","",""
"cg15207422","","",2.07e-05,"","",""
"cg23541273","","",0.000391,"","",""
"cg25097514","","",0.000329,"","",""
"cg13353311","","",0.000183,"","",""
"cg12955121","","",5.96e-05,"","",""
"cg12912869","","",0.000228,"","",""
"cg12538369","","",0.000149,"","",""
"cg10435664","","",0.000281,"","",""
"cg10967735","","",0.000206,"","",""
"cg03697411","","",5.62e-05,"","",""
"cg10675058","","",0.00032,"","",""
"cg02722214","","",5.21e-05,"","",""
"cg18241829","","",4.88e-05,"","",""
"cg23654174","","",0.000483,"","",""
"cg04886198","","",0.000298,"","",""
"cg03920172","","",4.62e-05,"","",""
"cg09779635","","",0.000272,"","",""
"cg01281426","","",0.000198,"","",""
"cg23037321","","",0.000627,"","",""
"cg12381575","","",5.09e-05,"","",""
"cg16677885","","",0.000132,"","",""
"cg19764399","","",2.42e-05,"","",""
"cg24186506","","",0.000215,"","",""
"cg01494702","","",5.46e-05,"","",""
"cg00688900","","",0.000302,"","",""
"cg21331461","","",5.08e-05,"","",""
"cg05382772","","",0.00064,"","",""
"cg10272977","","",0.000426,"","",""
"cg11718315","","",0.000561,"","",""
"cg08022717","","",2.44e-05,"","",""
"cg01699425","","",0.000236,"","",""
"cg11734183","","",1.13e-05,"","",""
"cg26089007","","",0.000228,"","",""
"cg24367316","","",0.000392,"","",""
"cg19356022","","",1.04e-05,"","",""
"cg18117780","","",0.00038,"","",""
"cg02554391","","",0.000659,"","",""
"cg03876032","","",0.000131,"","",""
"cg23788167","","",6.26e-05,"","",""
"cg10102256","","",0.000542,"","",""
"cg03912954","","",5.14e-05,"","",""
"cg06812225","","",9.08e-06,"","",""
"cg09366641","","",7.28e-05,"","",""
"cg04120645","","",0.000209,"","",""
"cg14186336","","",0.000488,"","",""
"cg17787710","","",7e-04,"","",""
"cg12056353","","",0.000249,"","",""
"cg18193219","","",0.000684,"","",""
"cg05028467","","",0.00018,"","",""
"cg12847429","","",0.00059,"","",""
"cg21467692","","",2.21e-05,"","",""
"cg22601762","","",0.000275,"","",""
"cg22756211","","",0.000617,"","",""
"cg15111708","","",0.000169,"","",""
"cg24211400","","",8.01e-05,"","",""
"cg17378273","","",4.54e-05,"","",""
"cg18428563","","",0.000683,"","",""
"cg05745632","","",0.000371,"","",""
"cg19103838","","",0.000651,"","",""
"cg25819026","","",0.000722,"","",""
"cg19025435","","",0.00012,"","",""
"cg27284288","","",0.000593,"","",""
"cg13369981","","",0.000408,"","",""
"cg07552700","","",0.000744,"","",""
"cg22945975","","",0.000693,"","",""
"cg03359362","","",0.000124,"","",""
"cg00597055","","",0.000232,"","",""
"cg23637167","","",0.000586,"","",""
"cg26737766","","",3e-05,"","",""
"cg06873806","","",0.000477,"","",""
"cg13941441","","",0.000784,"","",""
"cg21853021","","",0.000729,"","",""
"cg09229181","","",0.000585,"","",""
"cg03165700","","",0.000154,"","",""
"cg06722917","","",0.000494,"","",""
"cg10777361","","",0.000218,"","",""
"cg10757852","","",8.89e-05,"","",""
"cg23819679","","",0.000716,"","",""
"cg20281962","","",0.00028,"","",""
"cg21603823","","",0.000136,"","",""
"cg06999776","","",0.000211,"","",""
"cg07899956","","",0.000236,"","",""
"cg05339414","","",7.1e-05,"","",""
"cg25596486","","",0.000119,"","",""
"cg06774087","","",0.000358,"","",""
"cg26398467","","",0.000413,"","",""
"cg15872458","","",0.000524,"","",""
"cg06464744","","",0.000102,"","",""
"cg06664668","","",0.000577,"","",""
"cg10651618","","",0.000505,"","",""
"cg18928683","","",0.000422,"","",""
"cg08306333","","",0.000711,"","",""
"cg13703070","","",0.000729,"","",""
"cg05337391","","",8.38e-05,"","",""
"cg01899038","","",0.000127,"","",""
"cg06963844","","",0.000143,"","",""
"cg21878514","","",2.8e-05,"","",""
"cg14019672","","",3.97e-05,"","",""
"cg18331263","","",0.000246,"","",""
"cg07144026","","",0.000426,"","",""
"cg09597195","","",0.000467,"","",""
"cg12699433","","",0.000208,"","",""
"cg02772733","","",0.000438,"","",""
"cg04915173","","",0.000421,"","",""
"cg14178837","","",0.000295,"","",""
"cg01557215","","",0.000239,"","",""
"cg01601016","","",0.00015,"","",""
"cg20547575","","",0.000274,"","",""
"cg18338181","","",7.36e-05,"","",""
"cg10560393","","",3.79e-05,"","",""
"cg08347423","","",0.000423,"","",""
"cg24590655","","",0.000702,"","",""
"cg07479707","","",8.95e-05,"","",""
"cg08818829","","",0.000377,"","",""
"cg18884741","","",3.29e-05,"","",""
"cg16941144","","",0.00026,"","",""
"cg16341945","","",9.71e-05,"","",""
"cg16294566","","",0.000163,"","",""
"cg07956897","","",8.34e-05,"","",""
"cg07116631","","",0.000143,"","",""
"cg21973370","","",0.000624,"","",""
"cg22957474","","",0.000155,"","",""
"cg06655810","","",0.000141,"","",""
"cg20772904","","",0.000122,"","",""
"cg11597277","","",0.000435,"","",""
"cg18782774","","",0.000196,"","",""
"cg02720442","","",0.000345,"","",""
"cg12572049","","",0.000312,"","",""
"cg02526522","","",0.000273,"","",""
"cg04678950","","",0.00011,"","",""
"cg00338893","","",0.00024,"","",""
"cg21488156","","",0.000134,"","",""
"cg12401058","","",0.000249,"","",""
"cg14239588","","",0.000695,"","",""
"cg24916116","","",0.00033,"","",""
"cg17235505","","",0.000349,"","",""
"cg18046087","","",9.91e-05,"","",""
"cg04260368","","",0.000345,"","",""
"cg21055684","","",1e-04,"","",""
"cg18249244","","",0.000421,"","",""
"cg04504578","","",0.000414,"","",""
"cg25617092","","",0.000332,"","",""
"cg11649040","","",0.000329,"","",""
"cg14102832","","",0.000609,"","",""
"cg25616607","","",0.000289,"","",""
"cg11509669","","",0.000116,"","",""
