"cpg","beta","se","p","i2","p_het","details"
"cg09022230",-0.749758433,0.0936,1.12e-15,"","",""
"cg16556677",-0.741796091,0.0931,1.58e-15,"","",""
"cg25949550",-0.738591715,0.0927,1.6e-15,"","",""
"cg15614653",-0.719586567,0.0932,1.17e-14,"","",""
"cg04517079",-0.722310842,0.0937,1.31e-14,"","",""
"cg14624207",-0.691087647,0.0897,1.32e-14,"","",""
"cg03547355",-0.722164228,0.0939,1.43e-14,"","",""
"cg16611234",-0.728298157,0.0947,1.47e-14,"","",""
"cg07251887",-0.697582565,0.0912,2.02e-14,"","",""
"cg06935361",0.716805457,0.0938,2.11e-14,"","",""
"cg21446172",-0.671544681,0.0884,2.99e-14,"","",""
"cg13525276",0.705291044,0.093,3.34e-14,"","",""
"cg02743070",-0.716496648,0.0947,3.89e-14,"","",""
"cg17551891",-0.691217772,0.0915,4.25e-14,"","",""
"cg11902777",-0.706734504,0.0937,4.52e-14,"","",""
"cg02968508",-0.699797567,0.0928,4.69e-14,"","",""
"cg24389054",-0.68995317,0.0921,6.73e-14,"","",""
"cg11557553",0.686150224,0.0917,7.13e-14,"","",""
"cg01481251",-0.679861191,0.091,7.98e-14,"","",""
"cg12803068",0.698591429,0.0936,8.56e-14,"","",""
"cg07123182",-0.682409021,0.0919,1.14e-13,"","",""
"cg02657160",-0.698454708,0.0942,1.2e-13,"","",""
"cg01763916",-0.682767569,0.0922,1.33e-13,"","",""
"cg05668853",-0.679643083,0.0921,1.57e-13,"","",""
"cg24670552",-0.691331003,0.0938,1.74e-13,"","",""
"cg19566658",-0.687490114,0.0935,1.93e-13,"","",""
"cg22132788",0.686447471,0.0935,2.1e-13,"","",""
"cg16398761",-0.690190713,0.0942,2.29e-13,"","",""
"cg14333542",-0.666329299,0.091,2.37e-13,"","",""
"cg00116430",-0.662439519,0.0905,2.47e-13,"","",""
"cg01692968",-0.655344351,0.0895,2.5e-13,"","",""
"cg15187398",-0.689503504,0.0949,3.62e-13,"","",""
"cg15474579",-0.634584629,0.0874,3.93e-13,"","",""
"cg01616956",0.681597233,0.0942,4.76e-13,"","",""
"cg19713851",-0.67437322,0.0935,5.39e-13,"","",""
"cg25305703",-0.648053427,0.0899,5.65e-13,"","",""
"cg18625627",0.665762078,0.0931,8.57e-13,"","",""
"cg00310412",-0.660826451,0.0929,1.12e-12,"","",""
"cg12513616",-0.671392572,0.0946,1.24e-12,"","",""
"cg23110422",-0.659400861,0.0932,1.49e-12,"","",""
"cg02902412",0.65133406,0.0921,1.5e-12,"","",""
"cg01208318",-0.657993076,0.0931,1.56e-12,"","",""
"cg24430034",0.665215759,0.0948,2.32e-12,"","",""
"cg06321596",-0.631407313,0.0908,3.53e-12,"","",""
"cg11207515",0.645666181,0.0932,4.25e-12,"","",""
"cg03485667",-0.640767078,0.0925,4.34e-12,"","",""
"cg06925984",-0.642427813,0.093,4.86e-12,"","",""
"cg00636737",-0.582969276,0.0844,4.87e-12,"","",""
"cg17287155",-0.592402282,0.0858,5.01e-12,"","",""
"cg22644321",-0.65251987,0.0947,5.55e-12,"","",""
"cg11554391",-0.631298257,0.0916,5.64e-12,"","",""
"cg23351584",-0.643952422,0.0942,8.08e-12,"","",""
"cg07802362",0.643349631,0.0946,1.03e-11,"","",""
"cg05339037",-0.610534094,0.0899,1.13e-11,"","",""
"cg23594345",-0.637151327,0.0939,1.14e-11,"","",""
"cg25308086",-0.628117759,0.0925,1.14e-11,"","",""
"cg07180646",-0.632849828,0.0934,1.21e-11,"","",""
"cg06595162",-0.599761739,0.0887,1.34e-11,"","",""
"cg19825437",-0.613128529,0.0909,1.54e-11,"","",""
"cg11133963",0.63677675,0.0944,1.54e-11,"","",""
"cg25801622",0.638220196,0.0947,1.59e-11,"","",""
"cg01294327",-0.614929173,0.0913,1.6e-11,"","",""
"cg27403406",-0.619244999,0.0921,1.81e-11,"","",""
"cg13425938",-0.619181313,0.0922,1.83e-11,"","",""
"cg09658497",-0.633576978,0.0943,1.87e-11,"","",""
"cg23233742",-0.608357273,0.0907,1.97e-11,"","",""
"cg20886049",-0.601613849,0.0898,2.1e-11,"","",""
"cg17585528",-0.61057949,0.0912,2.18e-11,"","",""
"cg02341571",0.633358491,0.0948,2.33e-11,"","",""
"cg26718213",0.62820092,0.0942,2.52e-11,"","",""
"cg01127300",-0.615950235,0.0923,2.55e-11,"","",""
"cg17580614",-0.614771871,0.0923,2.68e-11,"","",""
"cg05329352",-0.608918699,0.092,3.67e-11,"","",""
"cg14622879",-0.592166432,0.0895,3.68e-11,"","",""
"cg11619216",-0.588373842,0.0891,3.97e-11,"","",""
"cg01882991",-0.60415032,0.0916,4.23e-11,"","",""
"cg04911679",0.623973659,0.0947,4.34e-11,"","",""
"cg26573274",0.624191124,0.0947,4.44e-11,"","",""
"cg12504098",0.622826154,0.0945,4.44e-11,"","",""
"cg13916835",-0.614346362,0.0933,4.65e-11,"","",""
"cg15542713",0.600443133,0.0915,5.24e-11,"","",""
"cg18642234",-0.617113097,0.0941,5.43e-11,"","",""
"cg25029657",0.614257109,0.0937,5.44e-11,"","",""
"cg23842572",0.608949267,0.0929,5.67e-11,"","",""
"cg10825315",0.608177214,0.0928,5.73e-11,"","",""
"cg25004427",0.615289449,0.094,5.86e-11,"","",""
"cg01513913",-0.616199574,0.0941,5.9e-11,"","",""
"cg24838345",-0.608518345,0.093,5.98e-11,"","",""
"cg13073699",-0.600445032,0.0918,6.2e-11,"","",""
"cg00835193",-0.608565299,0.0932,6.57e-11,"","",""
"cg10190813",-0.604365488,0.0928,7.42e-11,"","",""
"cg15636859",0.614159295,0.0943,7.47e-11,"","",""
"cg11556164",-0.607528127,0.0936,8.38e-11,"","",""
"cg26707709",0.602321761,0.093,9.17e-11,"","",""
"cg08266095",-0.607833664,0.0938,9.22e-11,"","",""
"cg18982073",-0.609736507,0.0941,9.23e-11,"","",""
"cg08035323",0.561569358,0.0868,9.6e-11,"","",""
"cg07705835",-0.563150938,0.0871,9.88e-11,"","",""
"cg03234777",-0.593809725,0.0918,9.97e-11,"","",""
"cg17054691",-0.603141504,0.0933,1.02e-10,"","",""
"cg01594949",-0.581496883,0.09,1.02e-10,"","",""
"cg18758585",-0.580172033,0.0899,1.08e-10,"","",""
"cg15022400",-0.589042367,0.0913,1.1e-10,"","",""
"cg10179300",-0.608624179,0.0943,1.1e-10,"","",""
"cg25292882",-0.555308531,0.0861,1.11e-10,"","",""
"cg16209444",-0.593765672,0.0922,1.22e-10,"","",""
"cg04885881",-0.58137204,0.0903,1.23e-10,"","",""
"cg08293075",-0.594559076,0.0924,1.24e-10,"","",""
"cg17459387",-0.572267159,0.089,1.26e-10,"","",""
"cg24483576",-0.590380295,0.092,1.39e-10,"","",""
"cg25383568",0.605903229,0.0945,1.41e-10,"","",""
"cg08201311",-0.605209429,0.0944,1.47e-10,"","",""
"cg27303735",-0.591588934,0.0924,1.5e-10,"","",""
"cg13074055",-0.593830512,0.0928,1.53e-10,"","",""
"cg21913886",-0.593433977,0.0928,1.62e-10,"","",""
"cg23424933",-0.596765184,0.0934,1.63e-10,"","",""
"cg10255761",-0.591133913,0.0925,1.66e-10,"","",""
"cg00554421",-0.58851429,0.0921,1.68e-10,"","",""
"cg03646605",-0.566372432,0.0887,1.7e-10,"","",""
"cg08822075",-0.586586017,0.092,1.79e-10,"","",""
"cg07471614",-0.602986229,0.0945,1.8e-10,"","",""
"cg24441922",0.584375297,0.0916,1.81e-10,"","",""
"cg13594903",-0.558859518,0.0877,1.84e-10,"","",""
"cg06223834",-0.56721457,0.0891,1.9e-10,"","",""
"cg00024404",-0.584586479,0.0919,1.99e-10,"","",""
"cg15794034",-0.59390531,0.0935,2.12e-10,"","",""
"cg22897715",-0.598188803,0.0942,2.14e-10,"","",""
"cg12531611",0.597616125,0.0942,2.22e-10,"","",""
"cg02532700",-0.591889619,0.0933,2.24e-10,"","",""
"cg21869609",-0.582571303,0.0918,2.24e-10,"","",""
"cg18676273",-0.591148164,0.0933,2.41e-10,"","",""
"cg13709639",-0.564329306,0.0892,2.54e-10,"","",""
"cg15221579",0.599823163,0.0949,2.63e-10,"","",""
"cg17139085",-0.578922178,0.0919,2.95e-10,"","",""
"cg22950598",-0.584178546,0.093,3.37e-10,"","",""
"cg12111137",0.595829826,0.095,3.52e-10,"","",""
"cg03190891",0.581587075,0.0928,3.62e-10,"","",""
"cg04064701",0.594709708,0.0949,3.64e-10,"","",""
"cg07798593",-0.595370584,0.0951,3.85e-10,"","",""
"cg14011327",-0.57377386,0.0918,4.05e-10,"","",""
"cg03188382",-0.562681291,0.09,4.1e-10,"","",""
"cg01744331",-0.584439053,0.0936,4.25e-10,"","",""
"cg19137417",-0.567079256,0.0908,4.32e-10,"","",""
"cg16205058",-0.577153936,0.0925,4.39e-10,"","",""
"cg13917614",0.566225715,0.0908,4.45e-10,"","",""
"cg26996569",0.573125124,0.0919,4.53e-10,"","",""
"cg24931658",-0.584653468,0.0939,4.78e-10,"","",""
"cg17865555",-0.583711625,0.0939,5.05e-10,"","",""
"cg22917487",0.579389745,0.0932,5.06e-10,"","",""
"cg14209784",-0.558841006,0.0902,5.71e-10,"","",""
"cg13832201",-0.577348371,0.0931,5.71e-10,"","",""
"cg03358636",-0.525850966,0.0849,5.81e-10,"","",""
"cg22635676",0.581492598,0.0939,5.98e-10,"","",""
"cg12749559",-0.578853359,0.0935,6.08e-10,"","",""
"cg24231380",0.587959548,0.0951,6.21e-10,"","",""
"cg08097614",-0.537383155,0.087,6.45e-10,"","",""
"cg14420519",-0.587118977,0.095,6.48e-10,"","",""
"cg12873476",-0.529693846,0.0859,7.11e-10,"","",""
"cg08458637",0.564642949,0.0922,9.16e-10,"","",""
"cg26337070",-0.53606709,0.0876,9.36e-10,"","",""
"cg15518113",0.581616446,0.0951,9.47e-10,"","",""
"cg19717773",-0.573749327,0.0938,9.67e-10,"","",""
"cg05478824",-0.56867705,0.093,9.83e-10,"","",""
"cg01207684",-0.531887665,0.0871,1.02e-09,"","",""
"cg18672716",0.580539442,0.0951,1.05e-09,"","",""
"cg00526336",-0.559904742,0.0919,1.09e-09,"","",""
"cg21140898",-0.559084667,0.0917,1.1e-09,"","",""
"cg26332488",0.574301129,0.0946,1.25e-09,"","",""
"cg03059896",0.567600452,0.0935,1.28e-09,"","",""
"cg15258980",-0.574835619,0.0947,1.3e-09,"","",""
"cg08326410",0.570802177,0.0941,1.3e-09,"","",""
"cg06672250",-0.557629559,0.0919,1.32e-09,"","",""
"cg15815084",-0.56122568,0.0926,1.33e-09,"","",""
"cg26348226",-0.568687935,0.0939,1.37e-09,"","",""
"cg15935121",0.571441568,0.0943,1.39e-09,"","",""
"cg19873536",-0.555582013,0.0919,1.5e-09,"","",""
"cg04392554",0.56424993,0.0934,1.54e-09,"","",""
"cg12729894",-0.569799693,0.0944,1.58e-09,"","",""
"cg18247172",0.572352965,0.0949,1.62e-09,"","",""
"cg23090529",-0.571205854,0.0947,1.64e-09,"","",""
"cg24049493",0.557314225,0.0925,1.72e-09,"","",""
"cg17372101",0.500888426,0.0832,1.74e-09,"","",""
"cg13081213",-0.554591579,0.0922,1.78e-09,"","",""
"cg15693572",0.559255595,0.093,1.78e-09,"","",""
"cg18446336",-0.568111712,0.0945,1.84e-09,"","",""
"cg19795793",-0.564609948,0.094,1.88e-09,"","",""
"cg11028075",0.550431637,0.0917,1.96e-09,"","",""
"cg21517792",-0.540711814,0.0902,2.03e-09,"","",""
"cg23831876",-0.555331857,0.0928,2.18e-09,"","",""
"cg06269419",-0.565215311,0.0945,2.2e-09,"","",""
"cg08396193",-0.551616298,0.0923,2.25e-09,"","",""
"cg06588802",0.564920619,0.0946,2.31e-09,"","",""
"cg27122888",-0.556010189,0.0931,2.32e-09,"","",""
"cg19576422",-0.550867168,0.0922,2.32e-09,"","",""
"cg00285343",-0.546560105,0.0915,2.32e-09,"","",""
"cg27324619",-0.560594756,0.0939,2.33e-09,"","",""
"cg03573445",-0.542831943,0.0909,2.36e-09,"","",""
"cg11231349",-0.535693158,0.0898,2.45e-09,"","",""
"cg10107671",0.566204458,0.0951,2.6e-09,"","",""
"cg22488278",0.56211168,0.0947,2.95e-09,"","",""
"cg03539717",-0.537278298,0.0908,3.3e-09,"","",""
"cg18900812",-0.553476801,0.0936,3.34e-09,"","",""
"cg14184886",-0.556183836,0.094,3.34e-09,"","",""
"cg15554421",-0.555944753,0.094,3.39e-09,"","",""
"cg19309676",-0.546790188,0.0925,3.4e-09,"","",""
"cg18800235",0.536941663,0.091,3.57e-09,"","",""
"cg01832549",-0.560046308,0.0949,3.6e-09,"","",""
"cg21333217",0.547840107,0.0929,3.63e-09,"","",""
"cg12492496",-0.526735604,0.0893,3.67e-09,"","",""
"cg03242028",-0.54542919,0.0925,3.76e-09,"","",""
"cg20322193",-0.534027136,0.0906,3.83e-09,"","",""
"cg26427498",-0.519780551,0.0884,4.13e-09,"","",""
"cg23531049",0.549296635,0.0935,4.17e-09,"","",""
"cg05570258",0.531377663,0.0904,4.18e-09,"","",""
"cg09805709",-0.544320826,0.0926,4.22e-09,"","",""
"cg07949141",0.55542587,0.0945,4.22e-09,"","",""
"cg03340878",-0.532729543,0.0907,4.24e-09,"","",""
"cg20059928",-0.558982837,0.0952,4.32e-09,"","",""
"cg11673687",-0.551272287,0.0939,4.35e-09,"","",""
"cg11927233",-0.522091045,0.089,4.45e-09,"","",""
"cg09978353",-0.54705368,0.0934,4.63e-09,"","",""
"cg11697038",-0.539768052,0.0921,4.69e-09,"","",""
"cg19034132",-0.537325869,0.0919,4.93e-09,"","",""
"cg08928675",-0.550875156,0.0942,4.95e-09,"","",""
"cg16404170",0.55058384,0.0941,4.96e-09,"","",""
"cg01554474",-0.522640511,0.0894,5.04e-09,"","",""
"cg14901243",-0.535213635,0.0916,5.05e-09,"","",""
"cg03604011",0.548169789,0.0938,5.18e-09,"","",""
"cg02998240",-0.548620422,0.094,5.38e-09,"","",""
"cg13876650",-0.532485404,0.0913,5.57e-09,"","",""
"cg17131553",-0.512422787,0.0879,5.6e-09,"","",""
"cg07682434",0.554449167,0.0951,5.61e-09,"","",""
"cg21519787",-0.54707183,0.0939,5.65e-09,"","",""
"cg01268763",-0.501178348,0.086,5.67e-09,"","",""
"cg21091547",-0.535557564,0.092,5.84e-09,"","",""
"cg05404236",-0.540793021,0.093,5.96e-09,"","",""
"cg02708705",-0.517927065,0.0891,6.11e-09,"","",""
"cg20759281",-0.542932236,0.0934,6.23e-09,"","",""
"cg01973695",-0.544811293,0.0939,6.58e-09,"","",""
"cg10861599",-0.537271059,0.0926,6.63e-09,"","",""
"cg17823346",-0.544547542,0.0939,6.65e-09,"","",""
"cg24075175",-0.533844382,0.0921,6.83e-09,"","",""
"cg04486013",-0.538367001,0.0929,6.84e-09,"","",""
"cg06706159",0.54542831,0.0942,7.13e-09,"","",""
"cg14301562",0.541041082,0.0936,7.5e-09,"","",""
"cg22770911",-0.547547419,0.0948,7.53e-09,"","",""
"cg10313149",-0.545763492,0.0945,7.78e-09,"","",""
"cg15125438",-0.509852342,0.0883,7.79e-09,"","",""
"cg17924476",0.540307592,0.0937,8.14e-09,"","",""
"cg04660147",-0.531761109,0.0922,8.17e-09,"","",""
"cg12127149",-0.546727571,0.0949,8.43e-09,"","",""
"cg27118035",0.538722454,0.0935,8.44e-09,"","",""
"cg20059012",-0.529396828,0.092,8.59e-09,"","",""
"cg13751113",-0.536243192,0.0932,8.7e-09,"","",""
"cg27629753",-0.543395229,0.0945,8.92e-09,"","",""
"cg16116321",-0.522263368,0.0909,9e-09,"","",""
"cg26796095",-0.537902556,0.0936,9.02e-09,"","",""
"cg23856954",-0.544605365,0.0948,9.15e-09,"","",""
"cg13038618",-0.524946143,0.0914,9.23e-09,"","",""
"cg25296938",-0.5454777,0.095,9.29e-09,"","",""
"cg12811871",0.543788279,0.0947,9.3e-09,"","",""
"cg16290996",-0.524554738,0.0913,9.32e-09,"","",""
"cg08170227",-0.534002742,0.093,9.45e-09,"","",""
"cg07026010",0.545628146,0.0951,9.55e-09,"","",""
"cg20460771",0.542386684,0.0946,9.76e-09,"","",""
"cg01076874",-0.545399206,0.0951,9.88e-09,"","",""
"cg13119578",-0.489864912,0.0857,1.07e-08,"","",""
"cg15691199",-0.533239662,0.0933,1.08e-08,"","",""
"cg12331425",-0.531167451,0.093,1.1e-08,"","",""
"cg26764244",-0.538839961,0.0943,1.11e-08,"","",""
"cg04468081",-0.504785478,0.0884,1.13e-08,"","",""
"cg10691866",-0.519386462,0.091,1.14e-08,"","",""
"cg00666749",-0.528386214,0.0926,1.16e-08,"","",""
"cg23186333",-0.51761602,0.0908,1.18e-08,"","",""
"cg03061612",0.530826725,0.0931,1.19e-08,"","",""
"cg11961495",-0.528545284,0.0928,1.22e-08,"","",""
"cg27460040",-0.528064492,0.0927,1.22e-08,"","",""
"cg12436568",-0.529278082,0.0929,1.22e-08,"","",""
"cg23140706",-0.52517758,0.0922,1.23e-08,"","",""
"cg02385153",0.521390365,0.0915,1.23e-08,"","",""
"cg05677062",-0.532737249,0.0935,1.23e-08,"","",""
"cg11827514",-0.520054338,0.0915,1.3e-08,"","",""
"cg22937882",0.538198704,0.0947,1.33e-08,"","",""
"cg21053741",-0.523892753,0.0922,1.34e-08,"","",""
"cg21714061",-0.523118533,0.0921,1.36e-08,"","",""
"cg07873128",0.53439494,0.0941,1.36e-08,"","",""
"cg06202778",0.537182236,0.0947,1.39e-08,"","",""
"cg18824330",-0.540003911,0.0952,1.39e-08,"","",""
"cg10062919",-0.5216956,0.092,1.4e-08,"","",""
"cg17417856",-0.525950252,0.0927,1.4e-08,"","",""
"cg21058391",-0.50907224,0.0898,1.43e-08,"","",""
"cg07119168",0.534513082,0.0943,1.46e-08,"","",""
"cg08559712",0.516079661,0.0912,1.5e-08,"","",""
"cg27513667",0.53721859,0.0949,1.5e-08,"","",""
"cg03274391",0.52527976,0.0929,1.54e-08,"","",""
"cg26132737",-0.527288228,0.0932,1.54e-08,"","",""
"cg15690475",0.535319719,0.0946,1.54e-08,"","",""
"cg00805874",0.532883338,0.0942,1.55e-08,"","",""
"cg25839482",-0.496714422,0.0878,1.56e-08,"","",""
"cg04158018",-0.525346595,0.093,1.6e-08,"","",""
"cg02555727",0.532862789,0.0943,1.6e-08,"","",""
"cg11007850",-0.512739015,0.0908,1.62e-08,"","",""
"cg11071448",-0.516832902,0.0915,1.64e-08,"","",""
"cg00695799",-0.511498004,0.0907,1.69e-08,"","",""
"cg11940177",-0.513964437,0.0911,1.7e-08,"","",""
"cg14899065",-0.531079292,0.0942,1.7e-08,"","",""
"cg02407068",0.529050803,0.0938,1.71e-08,"","",""
"cg16382047",-0.535435042,0.095,1.74e-08,"","",""
"cg16219322",-0.535375821,0.095,1.76e-08,"","",""
"cg25512107",-0.535404751,0.095,1.76e-08,"","",""
"cg19103429",-0.529867725,0.0941,1.77e-08,"","",""
"cg20146909",-0.525952422,0.0934,1.77e-08,"","",""
"cg25141766",-0.531521314,0.0944,1.78e-08,"","",""
"cg03538296",0.510137991,0.0906,1.79e-08,"","",""
"cg07218081",-0.493242883,0.0876,1.79e-08,"","",""
"cg12478185",-0.535093192,0.095,1.8e-08,"","",""
"cg04999421",-0.5003243,0.0889,1.84e-08,"","",""
"cg16145216",0.510126002,0.0907,1.84e-08,"","",""
"cg20888499",0.533077521,0.0948,1.9e-08,"","",""
"cg09197783",-0.527813014,0.0939,1.91e-08,"","",""
"cg27287951",0.530604728,0.0944,1.92e-08,"","",""
"cg23665802",-0.5072792,0.0903,1.94e-08,"","",""
"cg01465596",0.529862092,0.0943,1.94e-08,"","",""
"cg10917602",-0.495265544,0.0882,1.95e-08,"","",""
"cg17642041",0.51354072,0.0915,1.96e-08,"","",""
"cg05637113",0.534349281,0.0952,1.99e-08,"","",""
"cg05611648",-0.505687265,0.0901,2e-08,"","",""
"cg13392258",-0.525668233,0.0937,2.04e-08,"","",""
"cg25470384",0.524757774,0.0936,2.06e-08,"","",""
"cg26904049",-0.496913034,0.0887,2.08e-08,"","",""
"cg03803818",0.520530983,0.0929,2.1e-08,"","",""
"cg00066351",0.527510385,0.0942,2.11e-08,"","",""
"cg13279811",-0.530720689,0.0948,2.2e-08,"","",""
"cg00045114",0.516594154,0.0924,2.24e-08,"","",""
"cg23084416",-0.508830998,0.091,2.26e-08,"","",""
"cg10790709",0.521316795,0.0933,2.28e-08,"","",""
"cg09465703",-0.490583952,0.0878,2.29e-08,"","",""
"cg24698211",-0.517202539,0.0925,2.29e-08,"","",""
"cg02384859",0.530306935,0.0949,2.32e-08,"","",""
"cg27615067",-0.529182529,0.0948,2.34e-08,"","",""
"cg05525649",-0.513145683,0.092,2.41e-08,"","",""
"cg03144619",-0.526901437,0.0945,2.5e-08,"","",""
"cg12102235",-0.516470355,0.0927,2.5e-08,"","",""
"cg18182566",-0.496350116,0.0891,2.55e-08,"","",""
"cg13085976",-0.5288985,0.095,2.55e-08,"","",""
"cg17065712",-0.526200386,0.0945,2.56e-08,"","",""
"cg02030958",0.529942009,0.0952,2.57e-08,"","",""
"cg24315421",-0.526015467,0.0945,2.6e-08,"","",""
"cg00326958",-0.481666634,0.0865,2.61e-08,"","",""
"cg13307782",-0.527317771,0.0947,2.61e-08,"","",""
"cg22650271",-0.525620665,0.0945,2.63e-08,"","",""
"cg17230002",-0.507299328,0.0912,2.63e-08,"","",""
"cg26103512",-0.508797991,0.0915,2.65e-08,"","",""
"cg01312762",-0.519415964,0.0934,2.66e-08,"","",""
"cg01904243",-0.522410049,0.094,2.76e-08,"","",""
"cg02695349",0.513729402,0.0925,2.77e-08,"","",""
"cg14219124",-0.523238448,0.0942,2.78e-08,"","",""
"cg11100450",0.529414507,0.0954,2.82e-08,"","",""
"cg00711496",-0.51553232,0.0929,2.85e-08,"","",""
"cg03048488",0.521538404,0.094,2.9e-08,"","",""
"cg20631044",-0.51158199,0.0923,2.95e-08,"","",""
"cg18437209",-0.522968453,0.0943,2.95e-08,"","",""
"cg20842915",-0.527625974,0.0952,2.96e-08,"","",""
"cg01979157",-0.522257473,0.0942,2.99e-08,"","",""
"cg11715092",-0.497469699,0.0898,3.03e-08,"","",""
"cg01112784",0.52286163,0.0944,3.06e-08,"","",""
"cg02480298",0.526991148,0.0952,3.11e-08,"","",""
"cg03124636",-0.518304874,0.0936,3.12e-08,"","",""
"cg04747996",0.517975551,0.0937,3.22e-08,"","",""
"cg23013137",0.520130161,0.0941,3.28e-08,"","",""
"cg07839627",-0.512604096,0.0928,3.36e-08,"","",""
"cg01487468",-0.511624756,0.0927,3.37e-08,"","",""
"cg23902550",-0.504223027,0.0913,3.38e-08,"","",""
"cg17781710",-0.519132801,0.0941,3.41e-08,"","",""
"cg01293143",-0.490304471,0.089,3.55e-08,"","",""
"cg03480935",-0.519012965,0.0942,3.56e-08,"","",""
"cg11978441",0.518413424,0.0941,3.57e-08,"","",""
"cg22176018",0.521808796,0.0947,3.57e-08,"","",""
"cg14741228",-0.482351357,0.0876,3.66e-08,"","",""
"cg19372602",-0.485786125,0.0883,3.7e-08,"","",""
"cg00883831",-0.505802121,0.0919,3.74e-08,"","",""
"cg17571335",-0.521552306,0.0948,3.8e-08,"","",""
"cg14907310",0.517804309,0.0942,3.84e-08,"","",""
"cg06619959",-0.495853353,0.0902,3.89e-08,"","",""
"cg11650164",0.522634262,0.0952,3.96e-08,"","",""
"cg21474786",-0.520821247,0.0948,3.98e-08,"","",""
"cg26863864",0.518867674,0.0945,4.01e-08,"","",""
"cg01132568",0.516836443,0.0941,4.03e-08,"","",""
"cg18149394",-0.520083048,0.095,4.4e-08,"","",""
"cg27040968",0.511668521,0.0936,4.52e-08,"","",""
"cg09570958",-0.50362362,0.0921,4.58e-08,"","",""
"cg06040872",0.518525745,0.0948,4.58e-08,"","",""
"cg01120509",-0.497403352,0.0911,4.72e-08,"","",""
"cg03270969",0.51452213,0.0942,4.76e-08,"","",""
"cg02231404",-0.492553352,0.0902,4.77e-08,"","",""
