cpg,beta,se,p,i2,p_het,details
cg14646983,0.012364784,,1.10E-14,,,
cg21463790,-0.006922106,,1.73E-03,,,
cg15586341,-0.005132106,,1.57E-01,,,
cg22569154,-0.002167584,,5.14E-01,,,
cg10798745,0.011171415,,8.44E-06,,,
cg20077042,-0.00281751,,5.14E-02,,,
cg03839714,-0.001081342,,6.99E-01,,,
cg08335583,0.000243393,,5.68E-01,,,
cg18234973,0.000267604,,8.37E-01,,,
cg17829914,-0.002458204,,4.84E-01,,,
cg00013349,0.009409138,,3.84E-03,,,
cg20021513,-0.003915733,,9.70E-04,,,
cg01177470,0.000149239,,9.65E-01,,,
cg13551229,-0.002625853,,3.91E-02,,,
cg18700744,0.013595803,,5.86E-08,,,
cg24002522,-0.005172284,,1.15E-02,,,
cg16671238,0.007341372,,3.39E-07,,,
cg22007739,-0.007535609,,6.44E-03,,,
cg04930463,-0.005645617,,2.33E-05,,,
cg16587006,-0.001581544,,2.40E-01,,,
cg20765441,0.006404902,,4.31E-02,,,
cg14214182,0.001427598,,6.18E-02,,,
cg25488990,0.007622947,,7.25E-04,,,
cg04409872,-0.003260336,,2.76E-01,,,
cg26878209,0.010655392,,2.11E-05,,,
cg14655858,-0.006175915,,1.34E-02,,,
cg11971423,-0.00959625,,7.27E-04,,,
cg05290708,0.001619655,,7.66E-02,,,
cg05916783,0.000829233,,2.25E-02,,,
cg14662009,0.011693601,,5.26E-11,,,
cg17802220,-0.002695512,,3.93E-01,,,
cg21120249,-0.010401942,,3.46E-05,,,
cg10344369,-0.000158975,,9.17E-01,,,
cg16197879,-0.001473611,,2.80E-01,,,
cg01750221,0.000740393,,8.36E-01,,,
cg15981982,0.010604744,,1.46E-07,,,
cg03008815,0.005759692,,4.15E-04,,,
cg17493391,-0.004711412,,4.38E-02,,,
cg17694130,0.021327747,,1.36E-13,,,
cg04463911,-0.005853764,,4.48E-02,,,
cg24004007,-0.004059075,,1.25E-03,,,
cg20994118,0.017344504,,3.43E-14,,,
cg21163972,0.008553814,,6.94E-06,,,
cg19755435,0.006161713,,7.59E-02,,,
cg10073696,-0.001043746,,4.28E-01,,,
cg25279613,0.010195949,,3.26E-04,,,
cg06802985,0.007979481,,2.71E-06,,,
cg06326425,0.008342908,,3.15E-06,,,
cg14938410,0.000872047,,8.99E-02,,,
cg19361615,-0.001795463,,5.62E-01,,,
cg17852482,0.002325745,,8.68E-02,,,
cg11046602,0.009549006,,2.19E-04,,,
cg01027532,0.006039353,,5.52E-05,,,
cg13716074,0.001036431,,4.93E-02,,,
cg20683445,-0.000432313,,7.61E-01,,,
cg05862438,0.007470143,,3.68E-07,,,
cg04949225,0.019708624,,2.07E-17,,,
cg06483802,0.001151496,,2.98E-01,,,
cg13823234,-0.002502756,,7.15E-02,,,
cg05287817,0.00054297,,3.85E-01,,,
cg08080174,0.010848838,,2.31E-06,,,
cg20730966,0.016980681,,4.42E-18,,,
cg10806645,0.007113758,,2.53E-05,,,
cg15978017,0.012849615,,1.17E-11,,,
cg12763430,0.013026486,,6.66E-04,,,
cg12288982,-0.002783451,,1.85E-01,,,
cg14234112,0.000860169,,5.11E-02,,,
cg20975182,-0.003272967,,2.06E-01,,,
cg12632097,0.001173015,,7.23E-02,,,
cg06922393,0.012283424,,6.04E-10,,,
cg25063631,-0.003696564,,2.36E-02,,,
cg21113318,0.007730246,,9.42E-05,,,
cg00830621,0.018297044,,2.28E-17,,,
cg09676013,0.013495884,,2.89E-05,,,
cg25436157,0.008947427,,5.29E-05,,,
cg08385211,-0.005620442,,1.27E-03,,,
cg15990658,-0.009424959,,9.31E-04,,,
cg23178364,-0.01002654,,3.90E-06,,,
cg11821927,0.000267791,,5.75E-01,,,
cg13533142,-0.004000338,,2.49E-03,,,
cg08798307,0.008349566,,2.35E-04,,,
cg19071367,0.000656657,,1.52E-01,,,
cg04141141,-0.012530414,,6.30E-03,,,
cg17902290,0.0058678,,4.04E-02,,,
cg15087178,-0.000564593,,6.01E-01,,,
cg08532325,0.001047509,,4.49E-02,,,
cg09504612,0.009106923,,3.54E-06,,,
cg14937059,-0.004593609,,2.83E-01,,,
cg14128068,-0.001162654,,5.37E-01,,,
cg05954147,-0.00590224,,6.02E-02,,,
cg06844012,-0.00043172,,5.81E-01,,,
cg08271907,0.012525579,,1.18E-07,,,
cg24000860,0.000517744,,6.57E-01,,,
cg23239637,0.002585622,,6.45E-04,,,
cg26470175,0.013478817,,1.04E-09,,,
cg24526843,-0.003151914,,4.52E-02,,,
cg06985880,-0.006731155,,9.76E-02,,,
cg07830855,0.0170414,,1.56E-15,,,
cg20610950,0.005452515,,1.52E-01,,,
cg09502149,0.007905201,,1.08E-04,,,
cg10984017,0.00169562,,2.33E-03,,,
cg01908272,-0.001952711,,7.89E-02,,,
cg01956717,0.000741812,,3.00E-01,,,
cg20846148,-0.006267698,,5.68E-02,,,
cg18007641,-0.006904516,,8.24E-02,,,
cg23378144,0.001175262,,9.30E-02,,,
cg11952914,-0.009016171,,1.63E-03,,,
cg17844898,-0.001561925,,2.58E-01,,,
cg15466245,-0.00140416,,2.66E-01,,,
cg07258627,0.004527962,,9.69E-05,,,
cg03020424,0.015179397,,5.57E-09,,,
cg05515099,0.009835815,,5.45E-08,,,
cg27368523,0.010861574,,8.52E-08,,,
cg06914774,-0.005940951,,1.09E-01,,,
cg15275393,0.005674185,,1.68E-02,,,
cg00940020,0.001565721,,4.56E-03,,,
cg03295554,-0.009840272,,1.78E-02,,,
cg08903181,0.009106629,,8.40E-06,,,
cg26948596,-0.003496691,,5.12E-03,,,
cg03746015,-0.016751463,,5.74E-05,,,
cg09306340,0.001713793,,2.63E-02,,,
cg17980786,0.006984501,,5.20E-04,,,
cg26250228,-0.006752979,,2.18E-02,,,
cg02036430,-0.005360631,,1.33E-01,,,
cg11719784,-0.002992001,,6.07E-02,,,
cg08871467,0.000612119,,2.89E-01,,,
cg06669036,-0.00349642,,2.01E-02,,,
cg25758137,-0.005353155,,8.98E-02,,,
cg19737225,0.009776972,,1.84E-04,,,
cg23740474,0.009685369,,6.33E-04,,,
cg00395931,0.000604568,,3.58E-01,,,
cg03160815,0.002730939,,1.60E-01,,,
cg10923036,0.014410967,,1.53E-13,,,
cg04819337,0.008789494,,3.97E-05,,,
cg10991454,0.006612019,,2.25E-03,,,
cg02002538,-0.002753492,,2.61E-01,,,
cg16292851,-0.00430644,,2.11E-01,,,
cg07184887,-2.44086E-05,,9.91E-01,,,
cg15059548,0.008922244,,5.98E-07,,,
cg07152379,-0.007938427,,2.73E-02,,,
cg07195224,0.010283011,,1.34E-08,,,
cg03275648,0.012740315,,6.14E-07,,,
cg25928521,-0.009347181,,7.27E-03,,,
cg04708391,-0.010567305,,7.17E-04,,,
cg06036471,0.007931738,,2.98E-05,,,
cg04350627,-0.00609187,,3.81E-02,,,
cg09365677,0.000878265,,5.10E-01,,,
cg08966978,0.001574971,,6.25E-03,,,
cg19755016,0.00795517,,4.26E-05,,,
cg01989731,-0.006065176,,6.64E-02,,,
cg23993660,0.000649034,,2.54E-01,,,
cg09555947,-0.005303548,,3.30E-02,,,
cg03589557,0.001062727,,1.29E-01,,,
cg06589161,0.005212945,,1.07E-02,,,
cg05463155,0.001436004,,1.89E-02,,,
cg24718015,0.009076471,,2.83E-06,,,
cg21645089,0.003740265,,7.95E-02,,,
cg17251713,0.014189,,1.44E-07,,,
cg11236746,0.013556607,,6.22E-12,,,
cg16228380,-0.009123853,,5.87E-06,,,
cg21172159,-0.000429232,,6.25E-01,,,
cg08776331,-0.003587712,,4.81E-03,,,
cg01717524,0.014144115,,7.59E-14,,,
cg22365446,-0.005221524,,2.04E-02,,,
cg14366598,0.012170094,,7.87E-08,,,
cg24715815,-0.002024919,,3.52E-01,,,
cg00252934,0.007804948,,1.32E-05,,,
cg04245026,0.003965365,,2.51E-01,,,
cg09404643,0.000288557,,5.37E-01,,,
cg05419385,0.012539124,,4.80E-13,,,
cg15508749,-0.005275532,,1.15E-01,,,
cg14287546,-0.004373575,,3.63E-02,,,
cg01770019,0.01009528,,2.79E-09,,,
cg08446539,0.008646335,,4.31E-05,,,
cg25064331,0.000610046,,5.45E-01,,,
cg02784696,0.002823028,,6.88E-02,,,
cg16719845,0.002303638,,4.14E-04,,,
cg25812095,0.010669558,,4.69E-08,,,
cg04276057,-0.002104102,,2.02E-01,,,
cg00814597,0.000973895,,2.20E-01,,,
cg12469257,-0.004057177,,2.79E-01,,,
cg13293296,0.000870739,,8.31E-01,,,
cg27280535,0.012336672,,2.04E-05,,,
cg14849855,0.009571344,,2.21E-07,,,
cg00236249,-0.002968913,,7.17E-03,,,
cg07993586,0.014079007,,8.29E-11,,,
cg23396403,0.001005319,,4.19E-02,,,
cg06707286,-0.00164725,,2.62E-01,,,
cg14751503,0.002924392,,5.30E-04,,,
cg16314369,0.001724985,,5.31E-03,,,
cg00369658,0.002487511,,1.18E-01,,,
cg18169800,-0.001605325,,6.45E-01,,,
cg22129276,0.007819024,,1.86E-06,,,
cg15584968,-0.006848366,,4.51E-03,,,
cg06911110,-0.010782198,,1.12E-04,,,
cg04753107,0.00131022,,1.01E-01,,,
cg03961030,-0.004351422,,1.34E-03,,,
cg06127885,0.003492959,,7.96E-02,,,
cg05376505,-0.000576415,,4.35E-01,,,
cg00101436,-0.006723247,,4.21E-02,,,
cg14198101,0.000586159,,1.78E-01,,,
cg01900548,-0.003848503,,2.08E-02,,,
cg02396914,-0.009376776,,1.23E-02,,,
cg06715755,-0.00274876,,3.49E-01,,,
cg00115567,-0.000791757,,5.17E-01,,,
cg06147361,0.007615881,,4.41E-04,,,
cg05645787,-0.008130907,,1.29E-03,,,
cg10517312,0.004718387,,1.43E-02,,,
cg13002809,0.011385126,,2.23E-10,,,
cg10339344,0.000595452,,1.12E-01,,,
cg01403010,0.004428735,,9.86E-04,,,
cg07452799,0.000290498,,7.56E-01,,,
cg06648495,-0.002080082,,6.68E-02,,,
cg21196942,-0.003992272,,6.12E-02,,,
cg11404296,-0.004752094,,1.64E-01,,,
cg07611843,0.008260171,,2.68E-04,,,
cg05128386,-0.007015836,,7.69E-02,,,
cg09174555,0.012726912,,2.05E-11,,,
cg10117884,-0.007982007,,5.11E-03,,,
cg05512620,-0.005798231,,2.39E-03,,,
cg04222933,0.016985675,,2.24E-10,,,
cg04287259,0.010893608,,6.46E-08,,,
cg05325699,0.000936532,,1.38E-01,,,
cg21113478,0.005726271,,2.28E-02,,,
cg12524168,0.016992417,,4.49E-16,,,
cg19865916,-0.004394256,,8.25E-03,,,
cg18762125,0.001270207,,7.11E-01,,,
cg20346726,0.002039267,,1.54E-02,,,
cg10484965,-0.005079811,,1.29E-01,,,
cg10362113,-0.010480721,,2.79E-03,,,
cg23292259,-0.008030561,,7.51E-03,,,
cg04980793,0.002838727,,6.45E-04,,,
cg10796131,-0.001984203,,5.24E-01,,,
cg13615650,0.000786308,,3.92E-01,,,
cg14422906,-0.000763299,,6.11E-01,,,
cg22583147,0.018512023,,1.05E-15,,,
cg24817430,0.001170429,,2.52E-01,,,
cg00700638,-0.004446509,,2.60E-03,,,
cg03680898,-0.005933502,,2.93E-02,,,
cg12014368,-0.006033713,,1.28E-01,,,
cg13359998,0.015039952,,1.29E-13,,,
cg07346603,-0.000944308,,4.23E-01,,,
cg27473073,-0.007955135,,1.82E-02,,,
cg19652483,0.010620317,,1.14E-03,,,
cg10965575,0.00054082,,2.45E-01,,,
cg04764907,0.004699076,,1.26E-01,,,
cg00936935,0.012556162,,5.55E-09,,,
cg03339016,0.000940085,,9.71E-02,,,
cg09260653,-0.002952164,,3.83E-02,,,
cg00005817,-0.004580781,,1.44E-01,,,
cg12833451,-0.012774795,,1.82E-03,,,
cg10621597,0.009334024,,1.46E-10,,,
cg06903103,0.007469124,,1.20E-02,,,
cg10437839,0.007788811,,6.20E-04,,,
cg03910874,0.019556211,,3.31E-17,,,
cg01477933,0.008176435,,7.64E-05,,,
cg09862509,0.010728975,,1.86E-07,,,
cg04757239,-0.003027318,,1.81E-02,,,
cg10662603,-0.003936128,,1.38E-01,,,
cg18446044,0.00118895,,2.21E-02,,,
cg22410262,-0.000409394,,7.86E-01,,,
cg03347966,0.000465233,,3.86E-01,,,
cg09935766,0.000724767,,4.10E-01,,,
cg01224479,-0.004867518,,2.41E-01,,,
cg13855862,-0.004582026,,2.72E-03,,,
cg10076954,-0.004853157,,7.33E-02,,,
cg25741578,0.000555416,,2.90E-01,,,
cg09367198,-0.006679772,,6.07E-02,,,
cg26358446,-0.008203712,,1.14E-03,,,
cg26485844,0.006129885,,4.93E-02,,,
cg12516767,-0.001693246,,5.93E-01,,,
cg25346117,0.003528532,,9.55E-02,,,
cg17404760,-0.007416037,,4.44E-02,,,
cg11003133,0.019136795,,5.22E-09,,,
cg16549994,-0.009366679,,3.06E-07,,,
cg04802238,-0.003194041,,1.45E-02,,,
cg26728382,-0.007675387,,2.39E-03,,,
cg16225773,0.010371726,,8.89E-09,,,
cg08715914,0.002557023,,5.51E-02,,,
cg15552493,0.014656669,,3.73E-09,,,
cg10761085,-0.00160351,,2.03E-01,,,
cg09890987,-0.002024921,,4.62E-01,,,
cg08553913,0.004835362,,3.94E-04,,,
cg15222563,0.000513821,,5.07E-01,,,
cg00089453,0.003220554,,2.07E-02,,,
cg02415651,-0.00540133,,1.35E-02,,,
cg19561007,-0.011038758,,2.10E-06,,,
cg25462842,-0.00538854,,3.47E-02,,,
cg09112476,0.004736467,,1.97E-06,,,
cg06583605,-0.005267919,,2.43E-01,,,
cg19798735,-0.011905411,,2.61E-08,,,
cg15312323,-0.008593358,,2.11E-04,,,
cg04816311,0.005097112,,1.78E-01,,,
cg13998945,0.001217065,,5.10E-01,,,
cg00302793,0.002582965,,4.08E-05,,,
cg20628376,0.00954941,,2.07E-07,,,
cg25442607,-0.000865382,,4.86E-01,,,
cg07997596,0.004361797,,8.72E-03,,,
cg13669804,-0.001668796,,2.86E-01,,,
cg04656070,-0.004572286,,1.04E-01,,,
cg26509254,0.000973492,,1.04E-01,,,
cg01338658,0.001357743,,3.99E-02,,,
cg13552337,-0.001788711,,2.55E-01,,,
cg27105465,-0.003840866,,1.89E-03,,,
cg26712188,-0.007973552,,3.28E-03,,,
cg20669525,0.001014472,,3.71E-02,,,
cg19483007,0.012053436,,3.92E-07,,,
cg19787448,0.013675704,,2.06E-10,,,
cg19118972,0.003861764,,2.91E-02,,,
cg02118840,-0.005410008,,1.21E-01,,,
cg27244379,0.001240702,,5.78E-02,,,
cg06169746,0.01221509,,1.53E-07,,,
cg20811145,0.000565244,,2.46E-01,,,
cg18258151,0.000540017,,1.48E-01,,,
cg04790761,-0.000103835,,8.07E-01,,,
cg07975813,0.000599739,,3.25E-01,,,
cg07356123,-0.006563667,,7.59E-02,,,
cg22450342,0.005317913,,2.39E-02,,,
cg13193497,0.009630563,,2.39E-07,,,
cg00747187,-0.006461435,,7.42E-02,,,
cg13144783,0.00210079,,1.53E-02,,,
cg24886356,-0.009704803,,7.63E-03,,,
cg20333927,0.000177367,,7.12E-01,,,
cg27357316,0.00097536,,1.78E-01,,,
cg01314398,-0.000131345,,9.13E-01,,,
cg06305048,-0.000572391,,6.08E-01,,,
cg05838104,-0.001310759,,7.94E-01,,,
cg08368094,-0.009098965,,1.53E-03,,,
cg10799327,0.010202102,,1.14E-12,,,
cg09246924,-0.001078781,,4.00E-01,,,
cg25263135,-0.004722312,,3.52E-04,,,
cg06013872,-0.009126853,,5.17E-04,,,
cg11038054,0.007797194,,7.17E-03,,,
cg26778029,0.00098474,,8.87E-02,,,
cg25562664,0.001600514,,5.82E-02,,,
cg18143792,0.002865197,,3.08E-01,,,
cg01929314,-0.003496746,,6.06E-02,,,
cg27394038,0.000654452,,1.68E-01,,,
cg07267600,0.01123463,,1.05E-08,,,
cg09577966,-0.004449099,,1.72E-01,,,
cg06109238,-0.001511726,,5.99E-01,,,
cg19650755,0.002270415,,4.42E-02,,,
cg16253551,0.001538628,,7.43E-03,,,
cg00621583,-0.003831271,,4.51E-02,,,
cg04281069,-0.001706338,,1.88E-02,,,
cg26386044,-0.001303624,,6.42E-01,,,
cg07535316,0.014754209,,1.37E-08,,,
cg08529744,0.010970904,,2.32E-13,,,
cg21622152,0.001347194,,5.20E-04,,,
cg02858510,3.2362E-05,,9.85E-01,,,
cg11941231,-0.004000053,,5.79E-03,,,
cg23207985,0.002227382,,9.36E-05,,,
cg12639574,-0.000843548,,7.85E-01,,,
cg10470524,2.6933E-05,,9.70E-01,,,
cg07816095,-0.003368832,,2.71E-02,,,
cg23598089,0.01405345,,3.18E-07,,,
cg14814323,-0.004161446,,3.95E-03,,,
cg21233377,-0.004944676,,4.10E-05,,,
cg05146536,0.005758915,,1.19E-05,,,
cg24180759,0.013377275,,2.25E-10,,,
cg20488123,0.00425426,,3.98E-02,,,
cg04200323,-2.58424E-05,,9.70E-01,,,
cg11700800,0.002291514,,4.01E-02,,,
cg21378920,-0.00314324,,3.60E-01,,,
cg04124916,-0.003357695,,8.40E-02,,,
cg23320499,0.01209158,,5.90E-09,,,
cg01704534,0.01160028,,3.75E-08,,,
cg01904296,0.011363465,,1.02E-08,,,
cg22175247,0.000592764,,5.41E-01,,,
cg21845400,0.00070593,,8.55E-01,,,
cg10964627,0.01219369,,4.91E-10,,,
cg13057055,0.002048375,,7.24E-03,,,
cg14032070,-0.006844606,,4.41E-02,,,
cg14333176,0.001913204,,1.22E-03,,,
cg02771362,0.001822148,,2.61E-01,,,
cg25095900,-0.002323992,,1.25E-01,,,
cg09616795,0.000579557,,2.05E-01,,,
cg16734795,0.011761844,,1.00E-05,,,
cg10944833,0.006101231,,9.30E-05,,,
cg03732014,0.007855431,,2.79E-05,,,
cg27630180,-0.002538254,,2.11E-01,,,
cg08423149,0.002176922,,8.35E-02,,,
cg07624918,0.005316759,,2.97E-02,,,
cg09131339,0.006815331,,2.95E-06,,,
cg06752267,-0.005008324,,2.08E-02,,,
cg12845923,0.011197637,,8.74E-08,,,
cg04813697,0.017984959,,8.63E-08,,,
cg03999653,0.000653603,,1.42E-01,,,
cg19787891,0.006682037,,1.28E-02,,,
cg07715909,0.005049439,,1.66E-04,,,
cg25495311,-0.002679204,,2.90E-01,,,
cg01708236,0.001884047,,1.74E-01,,,
cg21376109,-0.007959687,,6.81E-04,,,
cg18781099,7.0628E-05,,8.51E-01,,,
cg23895846,0.000697701,,6.15E-01,,,
cg06579354,0.010492142,,2.99E-05,,,
cg18780243,-0.000142672,,9.65E-01,,,
cg23902550,-0.002278895,,2.40E-01,,,
cg24739457,-0.002650335,,3.01E-01,,,
cg09495491,-0.001402436,,7.25E-01,,,
cg04467350,0.002090087,,1.87E-03,,,
cg23107301,0.011119862,,4.81E-04,,,
cg04615850,-0.002980689,,1.52E-02,,,
cg06726374,0.001546558,,3.21E-03,,,
cg01413314,0.000102064,,7.68E-01,,,
cg16961536,-0.002753057,,1.63E-01,,,
cg00239657,0.011480958,,1.42E-03,,,
cg13310541,0.000999769,,4.82E-02,,,
cg00420347,-0.000954526,,4.94E-01,,,
cg20206377,-0.000249185,,8.26E-01,,,
cg04552799,-0.002617479,,2.67E-02,,,
cg02116889,0.000528334,,3.43E-01,,,
cg16639691,0.015200114,,1.58E-09,,,
cg15937191,-0.007759532,,1.00E-02,,,
cg10372476,0.000431479,,9.10E-01,,,
cg14870461,0.006439239,,5.74E-05,,,
cg00359868,0.001406322,,1.26E-02,,,
cg27428414,0.00830053,,8.51E-04,,,
cg24469412,-0.009172246,,5.72E-03,,,
cg02047359,0.000217707,,5.99E-01,,,
cg07516712,-0.000886849,,6.65E-01,,,
cg19411699,0.007941686,,9.76E-05,,,
cg03435979,-0.00744931,,5.01E-02,,,
cg02979010,-0.006455738,,8.17E-02,,,
cg08934286,-0.002085479,,1.51E-01,,,
cg26624118,0.000109805,,8.55E-01,,,
cg06129084,0.001161584,,1.75E-01,,,
cg21368063,0.012730503,,6.28E-08,,,
cg00224929,-0.000175251,,8.97E-01,,,
cg23051559,0.005065278,,8.38E-04,,,
cg03598112,0.00144845,,3.92E-01,,,
cg10079318,0.000816991,,1.29E-01,,,
cg18970250,0.001205278,,5.96E-01,,,
cg15597855,-0.003700215,,3.70E-03,,,
cg27521109,0.009898312,,7.62E-06,,,
cg14714629,0.009725488,,9.31E-09,,,
cg09324359,0.000472148,,7.47E-01,,,
cg18354203,-0.00485065,,1.16E-01,,,
cg10592563,0.00028591,,8.96E-01,,,
cg20861250,-0.002089344,,5.43E-01,,,
cg00008800,-0.012396953,,2.84E-07,,,
cg14549249,0.003892848,,4.46E-04,,,
cg09661809,0.003097735,,1.20E-02,,,
cg14860494,0.00167897,,2.93E-03,,,
cg10628098,0.00137147,,7.83E-02,,,
cg04408488,0.000789809,,4.49E-01,,,
cg17813874,0.004471207,,5.27E-02,,,
cg17640485,-0.009546147,,2.59E-04,,,
cg22062554,0.00145651,,5.21E-02,,,
cg04335562,0.003005636,,1.06E-02,,,
cg20394376,-0.003579558,,2.31E-02,,,
cg05180258,-0.001277843,,7.40E-01,,,
cg13691744,0.003418925,,1.99E-02,,,
cg27313007,-0.006107233,,8.67E-04,,,
cg12919297,-0.001361497,,4.72E-01,,,
cg25008156,0.001771572,,1.11E-01,,,
cg07943849,-0.009300517,,1.76E-02,,,
cg03198066,0.003726726,,1.55E-03,,,
cg07617163,-0.003560347,,1.39E-02,,,
cg07430085,-0.003085989,,1.34E-02,,,
cg25276126,-0.003292094,,4.54E-02,,,
cg25733915,0.000552033,,1.76E-01,,,
cg14305943,-0.009567844,,5.42E-03,,,
cg05529036,0.003625628,,2.66E-01,,,
cg10122434,0.006857683,,4.55E-03,,,
cg19616339,0.009912089,,2.42E-05,,,
cg05334655,0.009683379,,9.13E-08,,,
cg01876531,0.015349744,,1.48E-08,,,
cg23321951,-0.00225224,,1.17E-01,,,
cg24724503,0.000786715,,1.02E-01,,,
cg08699575,-0.012474396,,3.12E-04,,,
cg22182975,-0.003603259,,6.41E-03,,,
cg06044463,0.000395349,,4.78E-01,,,
cg08497894,-0.000881265,,8.11E-01,,,
cg00904966,-0.005749672,,5.75E-02,,,
cg09246347,0.001383226,,1.94E-03,,,
cg04260891,-0.001821319,,1.15E-01,,,
cg00024404,0.004807399,,7.68E-04,,,
cg26385283,0.014052784,,4.77E-08,,,
cg03905247,-0.004336638,,2.89E-04,,,
cg16322014,-0.000964465,,4.35E-01,,,
cg00218893,0.010511196,,7.21E-07,,,
cg23475018,0.013709884,,8.66E-10,,,
cg05009047,-0.004914654,,8.32E-04,,,
cg11658909,0.015892717,,2.77E-16,,,
cg07144666,-0.003204316,,2.43E-02,,,
cg07938459,0.000909633,,3.78E-01,,,
cg09892459,-0.004017605,,1.58E-01,,,
cg01067604,0.001780946,,2.44E-02,,,
cg03960220,-0.001850122,,2.92E-01,,,
cg27365426,0.001607528,,1.27E-01,,,
cg27065742,-0.000443669,,8.93E-01,,,
cg08686259,-0.002705717,,2.43E-01,,,
cg05641843,0.008437639,,1.46E-04,,,
cg01569860,-0.00320519,,1.02E-01,,,
cg20155875,0.002214886,,3.82E-01,,,
cg13681800,0.002993458,,7.51E-02,,,
cg22020752,0.001023651,,8.40E-02,,,
cg19191624,0.001431152,,9.88E-03,,,
cg23749856,0.001087536,,6.80E-02,,,
cg17515456,0.002338808,,1.64E-01,,,
cg07018260,-0.006025196,,1.15E-02,,,
cg23582644,0.007611394,,3.91E-03,,,
cg04844323,-0.001969065,,2.06E-01,,,
cg06434353,-0.002740149,,4.48E-01,,,
