cpg,beta,se,p,i2,p_het,details
cg12632097,0.007218877,,1.91E-06,,,
cg06922393,0.01395639,,1.91E-06,,,
cg25063631,-0.010720621,,1.92E-06,,,
cg21113318,0.014685681,,1.92E-06,,,
cg00830621,0.014455537,,1.94E-06,,,
cg09676013,0.021893091,,1.95E-06,,,
cg25436157,0.014900665,,1.95E-06,,,
cg08385211,-0.012895643,,1.96E-06,,,
cg15990658,-0.021802882,,2.01E-06,,,
cg23178364,-0.014236889,,2.03E-06,,,
cg11821927,0.00424719,,2.05E-06,,,
cg13533142,-0.009060412,,2.07E-06,,,
cg08798307,0.017778019,,2.07E-06,,,
cg19071367,0.003877287,,2.08E-06,,,
cg04141141,-0.032946431,,2.10E-06,,,
cg17902290,0.01808625,,2.12E-06,,,
cg15087178,-0.007077938,,2.16E-06,,,
cg08532325,0.005653219,,2.17E-06,,,
cg09504612,0.014129998,,2.19E-06,,,
cg14937059,-0.02996054,,2.19E-06,,,
cg14128068,-0.012601839,,2.22E-06,,,
cg05954147,-0.024032465,,2.24E-06,,,
cg06844012,0.006051952,,2.25E-06,,,
cg08271907,0.019571815,,2.29E-06,,,
cg24000860,0.009545132,,2.36E-06,,,
cg23239637,0.006195335,,2.36E-06,,,
cg26470175,0.015297554,,2.40E-06,,,
cg24526843,-0.010588053,,2.40E-06,,,
cg06985880,-0.026853075,,2.43E-06,,,
cg07830855,0.01582973,,2.47E-06,,,
cg20610950,0.024154016,,2.47E-06,,,
cg09502149,0.012791002,,2.49E-06,,,
cg10984017,0.005922328,,2.52E-06,,,
cg01908272,-0.007485214,,2.54E-06,,,
cg01956717,0.006887208,,2.59E-06,,,
cg20846148,-0.022055156,,2.61E-06,,,
cg18007641,-0.029733095,,2.62E-06,,,
cg23378144,0.00677324,,2.62E-06,,,
cg11952914,-0.018182607,,2.63E-06,,,
cg17844898,-0.009029413,,2.66E-06,,,
cg15466245,-0.010131333,,2.69E-06,,,
cg07258627,0.011477052,,2.69E-06,,,
cg03020424,0.01484564,,2.71E-06,,,
cg05515099,0.015390172,,2.73E-06,,,
cg27368523,0.015709491,,2.76E-06,,,
cg06914774,-0.020362577,,2.77E-06,,,
cg15275393,0.015249505,,2.87E-06,,,
cg00940020,0.006135109,,2.90E-06,,,
cg03295554,-0.025526483,,2.90E-06,,,
cg08903181,0.012356632,,2.91E-06,,,
cg26948596,-0.009656858,,2.94E-06,,,
cg03746015,-0.02718014,,2.97E-06,,,
cg09306340,0.006718853,,2.98E-06,,,
cg17980786,0.013712029,,2.99E-06,,,
cg26250228,-0.022106684,,2.99E-06,,,
cg02036430,-0.025568435,,3.09E-06,,,
cg11719784,-0.009962351,,3.12E-06,,,
cg08871467,0.006701789,,3.16E-06,,,
cg06669036,-0.009072449,,3.18E-06,,,
cg25758137,-0.020190841,,3.20E-06,,,
cg19737225,0.020898982,,3.26E-06,,,
cg23740474,0.020574577,,3.32E-06,,,
cg00395931,0.006463087,,3.32E-06,,,
cg03160815,0.014554318,,3.33E-06,,,
cg10923036,0.015905774,,3.34E-06,,,
cg04819337,0.013480347,,3.40E-06,,,
cg10991454,0.015062816,,3.42E-06,,,
cg02002538,-0.016579464,,3.45E-06,,,
cg16292851,-0.024803922,,3.46E-06,,,
cg07184887,-0.015329054,,3.48E-06,,,
cg15059548,0.016375386,,3.53E-06,,,
cg07152379,-0.022065755,,3.56E-06,,,
cg07195224,0.014706984,,3.57E-06,,,
cg03275648,0.013356478,,3.58E-06,,,
cg25928521,-0.024314443,,3.63E-06,,,
cg04708391,-0.021060699,,3.65E-06,,,
cg06036471,0.014645799,,3.65E-06,,,
cg04350627,-0.019842003,,3.66E-06,,,
cg09365677,0.009479072,,3.66E-06,,,
cg08966978,0.005830944,,3.67E-06,,,
cg19755016,0.014296392,,3.67E-06,,,
cg01989731,-0.020669925,,3.67E-06,,,
cg23993660,0.007220057,,3.67E-06,,,
cg09555947,-0.018075634,,3.70E-06,,,
cg03589557,0.006082618,,3.74E-06,,,
cg06589161,0.012766925,,3.74E-06,,,
cg05463155,0.005488142,,3.78E-06,,,
cg24718015,0.017041197,,3.78E-06,,,
cg21645089,0.013661508,,3.80E-06,,,
cg17251713,0.01705756,,3.85E-06,,,
cg11236746,0.017154758,,3.85E-06,,,
cg16228380,-0.013717724,,3.88E-06,,,
cg21172159,0.006650882,,3.89E-06,,,
cg08776331,-0.008505306,,3.89E-06,,,
cg01717524,0.013357458,,3.92E-06,,,
cg22365446,-0.013850931,,3.93E-06,,,
cg14366598,0.016708672,,3.97E-06,,,
cg24715815,-0.014278157,,3.99E-06,,,
cg00252934,0.012346126,,4.01E-06,,,
cg04245026,0.025121888,,4.05E-06,,,
cg09404643,0.004976665,,4.06E-06,,,
cg05419385,0.011006379,,4.16E-06,,,
cg15508749,-0.022601857,,4.16E-06,,,
cg14287546,-0.014713937,,4.17E-06,,,
cg01770019,0.012730707,,4.17E-06,,,
cg08446539,0.014129489,,4.28E-06,,,
cg25064331,0.007573939,,4.37E-06,,,
cg02784696,0.013626484,,4.38E-06,,,
cg16719845,0.007578235,,4.39E-06,,,
cg25812095,0.013254961,,4.40E-06,,,
cg04276057,-0.010327757,,4.48E-06,,,
cg00814597,0.006851393,,4.52E-06,,,
cg12469257,-0.024497465,,4.57E-06,,,
cg13293296,-0.025458584,,4.59E-06,,,
cg27280535,0.016154027,,4.60E-06,,,
cg14849855,0.013947079,,4.65E-06,,,
cg00236249,-0.007840947,,4.74E-06,,,
cg07993586,0.012828978,,4.76E-06,,,
cg23396403,0.005163448,,4.79E-06,,,
cg06707286,-0.009122057,,4.80E-06,,,
cg14751503,0.008538124,,4.80E-06,,,
cg16314369,0.005441175,,4.80E-06,,,
cg00369658,0.011796028,,4.82E-06,,,
cg18169800,-0.021754449,,4.84E-06,,,
cg22129276,0.012912837,,4.90E-06,,,
cg15584968,-0.016190844,,4.91E-06,,,
cg06911110,-0.018430669,,4.92E-06,,,
cg04753107,0.007209443,,4.94E-06,,,
cg03961030,-0.009184483,,5.02E-06,,,
cg06127885,0.015664812,,5.05E-06,,,
cg05376505,0.007024709,,5.07E-06,,,
cg00101436,-0.020965885,,5.07E-06,,,
cg14198101,0.003496989,,5.13E-06,,,
cg01900548,-0.012047177,,5.16E-06,,,
cg02396914,-0.026472305,,5.19E-06,,,
cg06715755,-0.015146248,,5.24E-06,,,
cg00115567,-0.007929076,,5.26E-06,,,
cg06147361,0.010450267,,5.27E-06,,,
cg05645787,-0.016202538,,5.27E-06,,,
cg10517312,0.013676709,,5.30E-06,,,
cg13002809,0.013182359,,5.32E-06,,,
cg10339344,0.003511551,,5.34E-06,,,
cg01403010,0.010466048,,5.52E-06,,,
cg07452799,0.007189313,,5.61E-06,,,
cg06648495,-0.007375056,,5.61E-06,,,
cg21196942,-0.015375548,,5.64E-06,,,
cg11404296,-0.022114295,,5.67E-06,,,
cg07611843,0.017236064,,5.71E-06,,,
cg05128386,-0.027707464,,5.71E-06,,,
cg09174555,0.015085289,,5.71E-06,,,
cg10117884,-0.018744965,,5.73E-06,,,
cg05512620,-0.011917969,,5.75E-06,,,
cg04222933,0.023737685,,5.78E-06,,,
cg04287259,0.015895285,,5.80E-06,,,
cg05325699,0.006654762,,5.83E-06,,,
cg21113478,0.018109921,,5.85E-06,,,
cg12524168,0.013155755,,5.86E-06,,,
cg19865916,-0.01220431,,5.88E-06,,,
cg18762125,-0.022292996,,5.99E-06,,,
cg20346726,0.007841085,,5.99E-06,,,
cg10484965,-0.024150478,,6.03E-06,,,
cg10362113,-0.024474869,,6.08E-06,,,
cg23292259,-0.016209636,,6.09E-06,,,
cg04980793,0.006113811,,6.14E-06,,,
cg10796131,-0.02312408,,6.15E-06,,,
cg13615650,0.006498325,,6.19E-06,,,
cg14422906,-0.00919091,,6.22E-06,,,
cg22583147,0.015341049,,6.23E-06,,,
cg24817430,0.006678673,,6.28E-06,,,
cg00700638,-0.008236584,,6.28E-06,,,
cg03680898,-0.017763718,,6.29E-06,,,
cg12014368,-0.028035715,,6.32E-06,,,
cg13359998,0.015857252,,6.32E-06,,,
cg07346603,-0.007794527,,6.41E-06,,,
cg27473073,-0.024249798,,6.41E-06,,,
cg19652483,0.019043853,,6.44E-06,,,
cg10965575,0.003975094,,6.46E-06,,,
cg04764907,0.021728659,,6.53E-06,,,
cg00936935,0.012404646,,6.54E-06,,,
cg03339016,0.006263373,,6.54E-06,,,
cg09260653,-0.009870344,,6.71E-06,,,
cg00005817,-0.018628835,,6.73E-06,,,
cg12833451,-0.026163402,,6.76E-06,,,
cg10621597,0.010932062,,6.82E-06,,,
cg06903103,0.018355604,,6.86E-06,,,
cg10437839,0.01695129,,6.96E-06,,,
cg03910874,0.013940682,,6.98E-06,,,
cg01477933,0.014450869,,7.03E-06,,,
cg09862509,0.013334195,,7.04E-06,,,
cg04757239,-0.009644989,,7.11E-06,,,
cg10662603,-0.017765435,,7.16E-06,,,
cg18446044,0.004674766,,7.19E-06,,,
cg22410262,-0.008761678,,7.24E-06,,,
cg03347966,0.004303871,,7.30E-06,,,
cg09935766,0.007110853,,7.30E-06,,,
cg01224479,-0.023021685,,7.31E-06,,,
cg13855862,-0.009125965,,7.31E-06,,,
cg10076954,-0.016512917,,7.32E-06,,,
cg25741578,0.005295336,,7.40E-06,,,
cg09367198,-0.025339362,,7.44E-06,,,
cg26358446,-0.016627916,,7.45E-06,,,
cg26485844,0.019677423,,7.61E-06,,,
cg12516767,0.021161128,,7.67E-06,,,
cg25346117,0.01598572,,7.69E-06,,,
cg17404760,-0.022874988,,7.70E-06,,,
cg11003133,0.018925411,,7.72E-06,,,
cg16549994,-0.012360609,,7.78E-06,,,
cg04802238,-0.010425394,,7.81E-06,,,
cg26728382,-0.015356245,,7.82E-06,,,
cg16225773,0.013327379,,7.83E-06,,,
cg08715914,0.011227688,,7.85E-06,,,
cg15552493,0.01679239,,7.86E-06,,,
cg10761085,-0.008497712,,7.86E-06,,,
cg09890987,-0.02034387,,7.88E-06,,,
cg08553913,0.010313413,,7.88E-06,,,
cg15222563,0.008229421,,7.97E-06,,,
cg00089453,0.009299182,,7.98E-06,,,
cg02415651,-0.014175328,,7.98E-06,,,
cg19561007,-0.013584487,,8.08E-06,,,
cg25462842,-0.00958334,,8.11E-06,,,
cg09112476,0.008678771,,8.11E-06,,,
cg06583605,-0.031030088,,8.16E-06,,,
cg19798735,-0.014356265,,8.29E-06,,,
cg15312323,-0.017420638,,8.30E-06,,,
cg04816311,0.023646009,,8.30E-06,,,
cg13998945,0.010285615,,8.31E-06,,,
cg00302793,0.007361626,,8.32E-06,,,
cg20628376,0.013103423,,8.32E-06,,,
cg25442607,-0.008623794,,8.43E-06,,,
cg07997596,0.013931945,,8.45E-06,,,
cg13669804,-0.009396186,,8.57E-06,,,
cg04656070,-0.019377946,,8.58E-06,,,
cg26509254,0.005477235,,8.63E-06,,,
cg01338658,0.006674993,,8.69E-06,,,
cg13552337,-0.009857092,,8.70E-06,,,
cg27105465,-0.00961802,,8.74E-06,,,
cg26712188,-0.018219307,,8.79E-06,,,
cg20669525,0.00590933,,8.89E-06,,,
cg19483007,0.015772041,,8.97E-06,,,
cg19787448,0.013766058,,8.97E-06,,,
cg19118972,0.012474957,,8.98E-06,,,
cg02118840,-0.01766858,,8.98E-06,,,
cg27244379,0.006304759,,9.00E-06,,,
cg06169746,0.016409569,,9.01E-06,,,
cg20811145,0.004861946,,9.01E-06,,,
cg18258151,0.003554851,,9.06E-06,,,
cg04790761,0.003802724,,9.11E-06,,,
cg07975813,0.004397517,,9.14E-06,,,
cg07356123,-0.025753192,,9.14E-06,,,
cg22450342,0.014895717,,9.19E-06,,,
cg13193497,0.012830963,,9.23E-06,,,
cg00747187,-0.022849309,,9.29E-06,,,
cg13144783,0.007187016,,9.32E-06,,,
cg24886356,0.018655581,,9.34E-06,,,
cg20333927,0.005816634,,9.34E-06,,,
cg27357316,0.006689197,,9.40E-06,,,
cg01314398,0.008242288,,9.41E-06,,,
cg06305048,0.009478378,,9.41E-06,,,
cg05838104,0.028957733,,9.44E-06,,,
cg08368094,-0.018983978,,9.50E-06,,,
cg10799327,0.009976357,,9.50E-06,,,
cg09246924,-0.008127099,,9.51E-06,,,
cg25263135,-0.008332206,,9.57E-06,,,
cg06013872,-0.015453725,,9.64E-06,,,
cg11038054,0.014074987,,9.68E-06,,,
cg26778029,0.006084154,,9.70E-06,,,
cg25562664,0.007980992,,9.71E-06,,,
cg18143792,0.018663074,,9.71E-06,,,
cg01929314,-0.012099483,,9.75E-06,,,
cg27394038,0.004742958,,9.76E-06,,,
cg07267600,0.01570453,,9.77E-06,,,
cg09577966,-0.01889258,,9.86E-06,,,
cg06109238,-0.019858053,,9.88E-06,,,
cg19650755,0.009450708,,9.94E-06,,,
cg16253551,0.00560338,,1.00E-05,,,
cg00621583,-0.015728254,,1.02E-05,,,
cg04281069,-0.004192728,,1.03E-05,,,
cg26386044,-0.018624753,,1.04E-05,,,
cg07535316,0.017859404,,1.05E-05,,,
cg08529744,0.010345805,,1.05E-05,,,
cg21622152,0.003995563,,1.06E-05,,,
cg02858510,-0.010171769,,1.06E-05,,,
cg11941231,-0.009229937,,1.06E-05,,,
cg23207985,0.006779915,,1.07E-05,,,
cg12639574,-0.016861012,,1.07E-05,,,
cg10470524,0.004959345,,1.07E-05,,,
cg07816095,-0.009865164,,1.07E-05,,,
cg23598089,0.016920855,,1.08E-05,,,
cg14814323,-0.009996239,,1.08E-05,,,
cg21233377,-0.008443411,,1.09E-05,,,
cg05146536,0.01139404,,1.09E-05,,,
cg24180759,0.012571962,,1.09E-05,,,
cg20488123,0.015875432,,1.09E-05,,,
cg04200323,0.005924151,,1.09E-05,,,
cg11700800,0.009174645,,1.10E-05,,,
cg21378920,-0.02182933,,1.10E-05,,,
cg04124916,-0.012321827,,1.12E-05,,,
cg23320499,0.013602615,,1.13E-05,,,
cg01704534,0.014408933,,1.13E-05,,,
cg01904296,0.012063873,,1.13E-05,,,
cg22175247,0.005963193,,1.13E-05,,,
cg21845400,-0.027318151,,1.13E-05,,,
cg10964627,0.012830042,,1.14E-05,,,
cg13057055,0.006565743,,1.14E-05,,,
cg14032070,-0.020064555,,1.15E-05,,,
cg14333176,0.006231362,,1.15E-05,,,
cg02771362,0.01228176,,1.17E-05,,,
cg25095900,-0.00863667,,1.17E-05,,,
cg09616795,0.004910358,,1.17E-05,,,
cg16734795,0.017157989,,1.17E-05,,,
cg10944833,0.011986641,,1.18E-05,,,
cg03732014,0.01501296,,1.18E-05,,,
cg27630180,-0.01354866,,1.20E-05,,,
cg08423149,0.011165478,,1.20E-05,,,
cg07624918,0.016195179,,1.20E-05,,,
cg09131339,0.012934384,,1.21E-05,,,
cg06752267,-0.014368796,,1.21E-05,,,
cg12845923,0.013507235,,1.21E-05,,,
cg04813697,0.021997498,,1.21E-05,,,
cg03999653,0.005172566,,1.21E-05,,,
cg19787891,0.016494928,,1.22E-05,,,
cg07715909,0.009915765,,1.23E-05,,,
cg25495311,-0.016505999,,1.24E-05,,,
cg01708236,0.010828231,,1.25E-05,,,
cg21376109,-0.014734707,,1.25E-05,,,
cg18781099,0.003787081,,1.25E-05,,,
cg23895846,-0.009028977,,1.25E-05,,,
cg06579354,0.017193644,,1.25E-05,,,
cg18780243,-0.023055172,,1.26E-05,,,
cg23902550,-0.011248638,,1.26E-05,,,
cg24739457,-0.016384136,,1.26E-05,,,
cg09495491,-0.025570265,,1.27E-05,,,
cg04467350,0.006926551,,1.27E-05,,,
cg23107301,0.019835812,,1.27E-05,,,
cg04615850,-0.009600269,,1.28E-05,,,
cg06726374,0.005785674,,1.28E-05,,,
cg01413314,0.003278649,,1.28E-05,,,
cg16961536,-0.011856216,,1.29E-05,,,
cg00239657,0.02066221,,1.29E-05,,,
cg13310541,0.00517111,,1.30E-05,,,
cg00420347,-0.008553705,,1.30E-05,,,
cg20206377,0.007873038,,1.31E-05,,,
cg04552799,-0.008430244,,1.31E-05,,,
cg02116889,0.004752539,,1.31E-05,,,
cg16639691,0.016990448,,1.31E-05,,,
cg15937191,-0.018827093,,1.31E-05,,,
cg10372476,-0.023606112,,1.31E-05,,,
cg14870461,0.016651212,,1.31E-05,,,
cg00359868,0.004872435,,1.31E-05,,,
cg27428414,0.014991995,,1.31E-05,,,
cg24469412,-0.019211377,,1.34E-05,,,
cg02047359,0.004851237,,1.34E-05,,,
cg07516712,-0.01294865,,1.35E-05,,,
cg19411699,0.012543706,,1.35E-05,,,
cg03435979,-0.022132409,,1.35E-05,,,
cg02979010,-0.025039504,,1.35E-05,,,
cg08934286,-0.010169881,,1.37E-05,,,
cg26624118,0.005657495,,1.37E-05,,,
cg06129084,0.006115256,,1.38E-05,,,
cg21368063,0.013626746,,1.39E-05,,,
cg00224929,-0.008679623,,1.39E-05,,,
cg23051559,0.012737981,,1.39E-05,,,
cg03598112,0.012810221,,1.40E-05,,,
cg10079318,0.005119914,,1.40E-05,,,
cg18970250,-0.013735145,,1.40E-05,,,
cg15597855,-0.008594739,,1.41E-05,,,
cg27521109,0.012067654,,1.41E-05,,,
cg14714629,0.011586598,,1.41E-05,,,
cg09324359,-0.008949782,,1.41E-05,,,
cg18354203,-0.019065911,,1.41E-05,,,
cg10592563,-0.015072647,,1.43E-05,,,
cg20861250,-0.021519047,,1.44E-05,,,
cg00008800,-0.017415566,,1.45E-05,,,
cg14549249,0.009441855,,1.45E-05,,,
cg09661809,0.009394651,,1.45E-05,,,
cg14860494,0.006006119,,1.45E-05,,,
cg10628098,0.006630019,,1.46E-05,,,
cg04408488,0.008309468,,1.47E-05,,,
cg17813874,0.016143259,,1.47E-05,,,
cg17640485,-0.014892338,,1.48E-05,,,
cg22062554,0.006617726,,1.48E-05,,,
cg04335562,0.007419757,,1.49E-05,,,
cg20394376,-0.011348487,,1.49E-05,,,
cg05180258,-0.026557356,,1.49E-05,,,
cg13691744,0.013100135,,1.49E-05,,,
cg27313007,-0.012046666,,1.49E-05,,,
cg12919297,-0.011458064,,1.49E-05,,,
cg25008156,0.006971378,,1.50E-05,,,
cg07943849,-0.025100866,,1.50E-05,,,
cg03198066,0.008959301,,1.51E-05,,,
cg07617163,-0.008687742,,1.51E-05,,,
cg07430085,-0.008448242,,1.51E-05,,,
cg25276126,-0.011709042,,1.51E-05,,,
cg25733915,0.004107371,,1.52E-05,,,
cg14305943,-0.02087152,,1.52E-05,,,
cg05529036,-0.019677739,,1.53E-05,,,
cg10122434,0.014404175,,1.53E-05,,,
cg19616339,0.016670899,,1.53E-05,,,
cg05334655,0.011070275,,1.53E-05,,,
cg01876531,0.016078421,,1.55E-05,,,
cg23321951,-0.010317686,,1.56E-05,,,
cg24724503,0.004784424,,1.56E-05,,,
cg08699575,-0.021643243,,1.56E-05,,,
cg22182975,-0.011100299,,1.57E-05,,,
cg06044463,0.005278628,,1.57E-05,,,
cg08497894,-0.027201036,,1.57E-05,,,
cg00904966,-0.019898078,,1.58E-05,,,
cg09246347,0.004377999,,1.59E-05,,,
cg04260891,-0.007818681,,1.59E-05,,,
cg00024404,0.012741631,,1.59E-05,,,
cg26385283,0.015375779,,1.59E-05,,,
cg03905247,-0.009279354,,1.62E-05,,,
cg16322014,-0.009381842,,1.62E-05,,,
cg00218893,0.01530615,,1.62E-05,,,
cg23475018,0.014450817,,1.62E-05,,,
cg05009047,-0.010120272,,1.62E-05,,,
cg11658909,0.012981207,,1.63E-05,,,
cg07144666,-0.010564126,,1.63E-05,,,
cg07938459,0.00765315,,1.64E-05,,,
cg09892459,-0.017208516,,1.64E-05,,,
cg01067604,0.007298446,,1.64E-05,,,
cg03960220,-0.012421968,,1.64E-05,,,
cg27365426,0.007515984,,1.66E-05,,,
cg27065742,-0.019838324,,1.66E-05,,,
cg08686259,-0.01500806,,1.66E-05,,,
cg05641843,0.013824874,,1.67E-05,,,
cg01569860,-0.013595408,,1.67E-05,,,
cg20155875,0.017233757,,1.68E-05,,,
cg13681800,-0.012183462,,1.68E-05,,,
cg22020752,0.005393193,,1.69E-05,,,
cg19191624,0.006415796,,1.70E-05,,,
cg23749856,0.00539733,,1.70E-05,,,
cg17515456,0.008997467,,1.70E-05,,,
cg07018260,-0.012752861,,1.71E-05,,,
cg23582644,0.01625246,,1.71E-05,,,
cg04844323,-0.011433104,,1.72E-05,,,
cg06434353,-0.023739094,,1.72E-05,,,
cg22974212,-0.00925352,,1.73E-05,,,
