"cpg","beta","se","p","i2","p_het","details"
"cg08912666","","",1.1e-16,"","",""
"cg19414383","","",2.79e-15,"","",""
"cg10329579","","",5.09e-18,"","",""
"cg14780070","","",2.1e-22,"","",""
"cg21578219","","",1.31e-21,"","",""
"cg23349790","","",1.24e-18,"","",""
"cg12601945","","",1.21e-13,"","",""
"cg00065215","","",2.67e-12,"","",""
"cg06370771","","",1.68e-10,"","",""
"cg02862467","","",2.23e-25,"","",""
"cg15070710","","",1.05e-22,"","",""
"cg06360604","","",8.95e-14,"","",""
"cg25096740","","",1.21e-35,"","",""
"cg20404387","","",2.2e-13,"","",""
"cg12768681","","",8.51e-19,"","",""
"cg02582387","","",1.15e-24,"","",""
"cg17543296","","",6.86e-13,"","",""
"cg21005416","","",5.05e-19,"","",""
"cg10699884","","",1.18e-24,"","",""
"cg07142010","","",1.06e-19,"","",""
"cg16270485","","",1.86e-28,"","",""
"cg08922729","","",1.12e-31,"","",""
"cg11531272","","",3.9e-16,"","",""
"cg03727673","","",7.6e-22,"","",""
"cg08892236","","",3.22e-18,"","",""
"cg15467646","","",5.16e-12,"","",""
"cg03944375","","",7.08e-21,"","",""
"cg26820209","","",7.26e-23,"","",""
"cg04210254","","",1.49e-26,"","",""
"cg10952925","","",7.75e-23,"","",""
"cg01573472","","",5.96e-16,"","",""
"cg21388327","","",7.41e-11,"","",""
"cg25131452","","",9.56e-19,"","",""
"cg15691003","","",2.11e-18,"","",""
"cg15086279","","",4.98e-22,"","",""
"cg11505417","","",7.59e-19,"","",""
"cg20297544","","",2.86e-26,"","",""
"cg26064460","","",1.98e-13,"","",""
"cg04021497","","",4.82e-24,"","",""
"cg03944843","","",6.68e-31,"","",""
"cg26856289","","",7.45e-27,"","",""
"cg22499893","","",3.96e-16,"","",""
"cg23076913","","",3.95e-23,"","",""
"cg05036846","","",8.17e-39,"","",""
"cg11709405","","",3.15e-15,"","",""
"cg07965110","","",7e-13,"","",""
"cg06377278","","",3.42e-11,"","",""
"cg19270505","","",7.57e-15,"","",""
"cg11018723","","",1.21e-08,"","",""
"cg26421310","","",8.96e-10,"","",""
"cg18975416","","",3.56e-32,"","",""
"cg27537125","","",8.04e-33,"","",""
"cg13075537","","",6.17e-28,"","",""
"cg00923634","","",1.12e-21,"","",""
"cg24809011","","",4.65e-28,"","",""
"cg00768487","","",4.26e-27,"","",""
"cg24313303","","",3.4e-12,"","",""
"cg16549596","","",1.71e-28,"","",""
"cg17330303","","",2.1e-26,"","",""
"cg13466284","","",8.77e-23,"","",""
"cg07786675","","",1.64e-32,"","",""
"cg13374701","","",2.26e-26,"","",""
"cg20942867","","",3.04e-26,"","",""
"cg18594482","","",4.75e-25,"","",""
"cg26515162","","",4.99e-23,"","",""
"cg22481448","","",4.29e-26,"","",""
"cg03769927","","",3.56e-23,"","",""
"cg00310404","","",1.09e-21,"","",""
"cg01730970","","",8.04e-25,"","",""
"cg03604774","","",1.19e-10,"","",""
"cg09668030","","",1.65e-12,"","",""
"cg02238461","","",7.65e-18,"","",""
"cg22433862","","",4.25e-26,"","",""
"cg00956142","","",6.21e-27,"","",""
"cg15161854","","",6.91e-25,"","",""
"cg07807470","","",6.67e-19,"","",""
"cg02579668","","",4.52e-16,"","",""
"cg08366446","","",2.15e-06,"","",""
"cg19715410","","",1.73e-11,"","",""
"cg06966245","","",1.69e-24,"","",""
"cg10585371","","",6.65e-17,"","",""
"cg18289141","","",3.21e-30,"","",""
"cg07345934","","",3.3e-12,"","",""
"cg18368411","","",2.43e-19,"","",""
"cg15833534","","",6.29e-23,"","",""
"cg19316148","","",1.57e-23,"","",""
"cg20318096","","",3.34e-22,"","",""
"cg24401262","","",3.38e-25,"","",""
"cg03211098","","",1.38e-19,"","",""
"cg12905085","","",4.36e-21,"","",""
"cg08169827","","",1.61e-29,"","",""
"cg16817668","","",1.45e-19,"","",""
"cg09255732","","",1.74e-21,"","",""
"cg04878000","","",2.25e-11,"","",""
"cg00925616","","",4.56e-11,"","",""
"cg11756095","","",1.08e-13,"","",""
"cg16554164","","",1.75e-11,"","",""
"cg09072560","","",3.17e-22,"","",""
"cg26856257","","",1.76e-29,"","",""
"cg09768093","","",1.88e-08,"","",""
"cg22007227","","",1.8e-07,"","",""
"cg00987080","","",6.82e-10,"","",""
"cg05695699","","",1.37e-33,"","",""
"cg23202722","","",4.19e-14,"","",""
"cg24691891","","",1.36e-25,"","",""
"cg19082496","","",1.92e-12,"","",""
"cg15654121","","",1.55e-07,"","",""
"cg01445580","","",3.77e-11,"","",""
"cg02656891","","",1.96e-18,"","",""
"cg16348470","","",9.56e-19,"","",""
"cg04025150","","",1.67e-13,"","",""
"cg13488851","","",4.69e-18,"","",""
"cg06375539","","",1.12e-22,"","",""
"cg07999953","","",6.65e-23,"","",""
"cg17418463","","",8.8e-12,"","",""
"cg05860313","","",7.43e-11,"","",""
"cg18388547","","",6.19e-36,"","",""
"cg03731202","","",1.85e-34,"","",""
"cg27181349","","",1.81e-25,"","",""
"cg08909156","","",7.08e-22,"","",""
"cg19822229","","",3.56e-21,"","",""
"cg19373545","","",2.2e-23,"","",""
"cg05798664","","",9.44e-16,"","",""
"cg19412669","","",5.24e-34,"","",""
"cg02711479","","",2.3e-29,"","",""
"cg00913954","","",1.44e-16,"","",""
"cg09088576","","",3.29e-16,"","",""
"cg03149432","","",1.56e-18,"","",""
"cg04510788","","",1.9e-26,"","",""
"cg06722633","","",6.04e-19,"","",""
"cg13272644","","",6.84e-19,"","",""
"cg08004425","","",1.46e-15,"","",""
"cg20168230","","",8.45e-24,"","",""
"cg16599703","","",8.17e-16,"","",""
"cg19206040","","",4.01e-24,"","",""
"cg19727439","","",7.29e-20,"","",""
"cg10573018","","",4.12e-11,"","",""
"cg20510207","","",1.43e-07,"","",""
"cg21306240","","",4.48e-13,"","",""
"cg25609528","","",7.76e-11,"","",""
"cg08599259","","",1.12e-12,"","",""
"cg13193455","","",4.93e-16,"","",""
"cg21816308","","",1.21e-17,"","",""
"cg23048481","","",3.66e-17,"","",""
"cg22367631","","",8.06e-22,"","",""
"cg10316899","","",2.37e-24,"","",""
"cg27292099","","",3.85e-23,"","",""
"cg04977528","","",1.21e-15,"","",""
"cg10052561","","",8.25e-15,"","",""
"cg08090621","","",1.3e-15,"","",""
"cg27173717","","",2.44e-17,"","",""
"cg26110130","","",5.45e-21,"","",""
"cg12666727","","",2.03e-19,"","",""
"cg17892259","","",3.21e-18,"","",""
"cg13423554","","",1.28e-17,"","",""
"cg19619028","","",3.36e-15,"","",""
"cg19362478","","",1.02e-25,"","",""
"cg07313701","","",2.06e-25,"","",""
"cg09502149","","",3.09e-40,"","",""
"cg01924561","","",8.04e-16,"","",""
"cg16251626","","",6.67e-29,"","",""
"cg21606866","","",4.97e-25,"","",""
"cg18178715","","",1.1e-25,"","",""
"cg22875872","","",1.54e-09,"","",""
"cg10881128","","",1.46e-07,"","",""
"cg09989037","","",7.29e-21,"","",""
"cg11717881","","",2.13e-31,"","",""
"cg14210311","","",4.29e-10,"","",""
"cg04486940","","",5.77e-10,"","",""
"cg04023150","","",4.61e-21,"","",""
"cg10224098","","",3.68e-35,"","",""
"cg04541474","","",6.23e-25,"","",""
"cg18180569","","",9.01e-11,"","",""
"cg24527881","","",3.64e-13,"","",""
"cg17233819","","",3.85e-34,"","",""
"cg03434029","","",1.47e-38,"","",""
"cg11448683","","",5.44e-35,"","",""
"cg02835462","","",7.78e-42,"","",""
"cg05371506","","",1.9e-24,"","",""
"cg03257575","","",1.13e-14,"","",""
"cg19807257","","",7.5e-15,"","",""
"cg03401357","","",1.01e-19,"","",""
"cg01858698","","",1.43e-13,"","",""
"cg18475643","","",2.08e-09,"","",""
"cg22604316","","",2.07e-15,"","",""
"cg01417692","","",1.73e-22,"","",""
"cg18690385","","",2.95e-28,"","",""
"cg10961841","","",1.46e-10,"","",""
"cg09135016","","",8.05e-11,"","",""
"cg25764899","","",3.25e-09,"","",""
"cg19250799","","",5.13e-07,"","",""
"cg06829686","","",5.64e-19,"","",""
"cg06531379","","",5.63e-13,"","",""
"cg06817454","","",2.84e-19,"","",""
"cg16965552","","",2.92e-21,"","",""
"cg05759718","","",5.34e-06,"","",""
"cg10989897","","",2.66e-18,"","",""
"cg18202449","","",9.9e-22,"","",""
"cg19098763","","",6.45e-23,"","",""
"cg13678973","","",7.51e-26,"","",""
"cg00963169","","",4.4e-22,"","",""
"cg17168456","","",1.1e-14,"","",""
"cg23219859","","",7.96e-14,"","",""
"cg02340083","","",2.31e-12,"","",""
"cg10512745","","",5.42e-18,"","",""
"cg09792881","","",5.42e-18,"","",""
"cg16732616","","",2.16e-54,"","",""
"cg25191628","","",1.86e-34,"","",""
"cg12756396","","",3.14e-31,"","",""
"cg17800654","","",6.55e-27,"","",""
"cg19030579","","",3e-17,"","",""
"cg26560222","","",1.03e-14,"","",""
"cg00152008","","",2.96e-23,"","",""
"cg19380001","","",1.22e-18,"","",""
"cg18198999","","",2.68e-13,"","",""
"cg14977066","","",3.74e-14,"","",""
"cg10375890","","",5.96e-13,"","",""
"cg19810598","","",3.16e-16,"","",""
"cg25738714","","",3.8e-12,"","",""
"cg09941363","","",5.82e-19,"","",""
"cg01710361","","",5.25e-15,"","",""
"cg12620005","","",1.3e-22,"","",""
"cg06061240","","",1.97e-33,"","",""
"cg00063982","","",1.91e-21,"","",""
"cg11279444","","",2.89e-10,"","",""
"cg18146843","","",1.73e-17,"","",""
"cg16015712","","",5.34e-18,"","",""
"cg00397635","","",2.71e-13,"","",""
"cg21538631","","",5.2e-26,"","",""
"cg03528519","","",2.1e-15,"","",""
"cg17441401","","",5.8e-29,"","",""
"cg01868405","","",4.96e-09,"","",""
"cg06907033","","",3.94e-17,"","",""
"cg17001034","","",8.72e-28,"","",""
"cg18180407","","",3.21e-21,"","",""
"cg03772567","","",1.39e-14,"","",""
"cg10181192","","",9.05e-19,"","",""
"cg10500503","","",3.51e-23,"","",""
"cg16738453","","",1.4e-22,"","",""
"cg10715265","","",7.43e-12,"","",""
"cg05375728","","",2.23e-13,"","",""
"cg27510182","","",7.64e-17,"","",""
"cg00667789","","",4.38e-33,"","",""
"cg24851854","","",1.62e-27,"","",""
"cg10880902","","",6.22e-37,"","",""
"cg26607258","","",2.52e-18,"","",""
"cg15594444","","",9.12e-23,"","",""
"cg00502597","","",1.07e-27,"","",""
"cg19773937","","",8.56e-29,"","",""
"cg18348836","","",3.48e-23,"","",""
"cg00914726","","",7.46e-13,"","",""
"cg12126901","","",4.41e-26,"","",""
"cg15835664","","",3.33e-27,"","",""
"cg19801921","","",1.02e-11,"","",""
"cg15617155","","",6.08e-21,"","",""
"cg02283366","","",4.79e-13,"","",""
"cg10785263","","",3.47e-13,"","",""
"cg06962177","","",1.17e-34,"","",""
"cg15841063","","",1.52e-21,"","",""
"cg18279094","","",5.17e-33,"","",""
"cg21836358","","",9.96e-28,"","",""
"cg13906377","","",1.56e-11,"","",""
"cg05923687","","",9.72e-24,"","",""
"cg17328839","","",7.35e-29,"","",""
"cg22046201","","",7.66e-23,"","",""
"cg20629316","","",2.49e-20,"","",""
"cg12299795","","",1.73e-18,"","",""
"cg21679730","","",1.88e-16,"","",""
"cg15466952","","",5.74e-16,"","",""
"cg08234308","","",1.44e-13,"","",""
"cg16987305","","",1.53e-22,"","",""
"cg16294013","","",7.24e-15,"","",""
"cg22336004","","",7.64e-15,"","",""
"cg22488256","","",1.13e-19,"","",""
"cg00046625","","",1.3e-19,"","",""
"cg24637364","","",2.59e-20,"","",""
"cg17284804","","",4.19e-21,"","",""
"cg25339566","","",4.23e-25,"","",""
"cg15930380","","",6.88e-13,"","",""
"cg02566391","","",9.42e-14,"","",""
"cg11668419","","",6.53e-26,"","",""
"cg17125585","","",2.08e-24,"","",""
"cg15128801","","",1.94e-23,"","",""
"cg22482700","","",6.49e-18,"","",""
"cg00320094","","",8.89e-19,"","",""
"cg23730181","","",1.22e-12,"","",""
"cg09167553","","",6.16e-14,"","",""
"cg14520424","","",1.01e-13,"","",""
"cg17218713","","",9.31e-13,"","",""
"cg01185626","","",1.61e-12,"","",""
"cg22694818","","",1.43e-20,"","",""
"cg02861380","","",3.78e-15,"","",""
"cg19764599","","",3.6e-15,"","",""
"cg08272731","","",2.64e-36,"","",""
"cg08146483","","",1.11e-25,"","",""
"cg12764034","","",2.98e-26,"","",""
"cg09511846","","",1.21e-10,"","",""
"cg15100100","","",3.34e-11,"","",""
"cg13823136","","",1.59e-15,"","",""
"cg13463054","","",2.05e-13,"","",""
"cg06201642","","",2e-13,"","",""
"cg04077662","","",7.72e-16,"","",""
"cg23243867","","",1.19e-28,"","",""
"cg18380175","","",1.01e-26,"","",""
"cg08431563","","",1.23e-19,"","",""
"cg25272065","","",3.75e-14,"","",""
"cg21604970","","",1.97e-20,"","",""
"cg04360793","","",4e-19,"","",""
"cg15084543","","",2.88e-16,"","",""
"cg26422458","","",3.28e-19,"","",""
"cg20434422","","",1.31e-29,"","",""
"cg15876968","","",7.3e-33,"","",""
"cg25388882","","",1.95e-23,"","",""
"cg16596317","","",4.08e-35,"","",""
"cg27183818","","",2.63e-29,"","",""
"cg08654262","","",3.84e-19,"","",""
"cg12278705","","",2.79e-23,"","",""
"cg07165167","","",1.44e-23,"","",""
"cg00418071","","",4.2e-29,"","",""
"cg18966152","","",6.54e-15,"","",""
"cg07143532","","",2.4e-09,"","",""
"cg21913319","","",2.27e-09,"","",""
"cg10378325","","",1.82e-37,"","",""
"cg03981685","","",8.12e-15,"","",""
"cg19161251","","",1.09e-18,"","",""
"cg20701183","","",2.11e-21,"","",""
"cg22074858","","",1.25e-22,"","",""
"cg27285720","","",4.15e-10,"","",""
"cg06214007","","",5.96e-26,"","",""
"cg06641366","","",1.66e-12,"","",""
"cg05578673","","",8.7e-22,"","",""
"cg11839020","","",3.76e-14,"","",""
"cg01965380","","",1.54e-15,"","",""
"cg14841540","","",5.75e-12,"","",""
"cg26332310","","",3.29e-14,"","",""
"cg18322569","","",2.52e-20,"","",""
"cg17241310","","",1.89e-24,"","",""
"cg25026529","","",9.67e-13,"","",""
"cg13939859","","",8.88e-22,"","",""
"cg11823511","","",4.19e-28,"","",""
"cg20311863","","",5.68e-30,"","",""
"cg07135732","","",2.29e-16,"","",""
"cg14712186","","",2.06e-19,"","",""
"cg24884703","","",3.62e-14,"","",""
"cg20463526","","",5.41e-18,"","",""
"cg22167515","","",3.57e-31,"","",""
"cg12071888","","",1.21e-18,"","",""
"cg04560225","","",3.87e-15,"","",""
"cg14419975","","",7.27e-14,"","",""
"cg11342821","","",3.22e-32,"","",""
"cg04510459","","",1.68e-32,"","",""
"cg13178170","","",8.11e-24,"","",""
"cg15925478","","",3.85e-13,"","",""
"cg21812313","","",1.06e-18,"","",""
"cg04165508","","",3.45e-25,"","",""
"cg02922879","","",2.7e-32,"","",""
"cg00778190","","",6.53e-32,"","",""
"cg08056069","","",9e-20,"","",""
"cg06788267","","",2.25e-39,"","",""
"cg09851620","","",3.8e-24,"","",""
"cg25372296","","",4.71e-19,"","",""
"cg00091285","","",4.22e-16,"","",""
"cg09022943","","",2.62e-14,"","",""
"cg04763554","","",1.38e-18,"","",""
"cg19050990","","",8.46e-11,"","",""
"cg04293733","","",3.69e-15,"","",""
"cg22333214","","",8.29e-12,"","",""
"cg12593746","","",2.31e-22,"","",""
"cg16007456","","",1.91e-16,"","",""
"cg14421860","","",1.79e-08,"","",""
"cg18323466","","",1.69e-09,"","",""
"cg13854219","","",1.66e-16,"","",""
"cg24346905","","",5.4e-16,"","",""
"cg06942111","","",2.38e-26,"","",""
"cg06710195","","",1.19e-24,"","",""
"cg12619536","","",5.04e-10,"","",""
"cg17099397","","",3.21e-12,"","",""
"cg06543087","","",1.72e-16,"","",""
"cg16038738","","",3.23e-27,"","",""
"cg27587125","","",1.74e-22,"","",""
"cg00328227","","",6.33e-20,"","",""
"cg10064525","","",1.47e-34,"","",""
"cg03884543","","",7.47e-24,"","",""
"cg21282282","","",3.06e-14,"","",""
"cg21684021","","",9.26e-23,"","",""
"cg03942855","","",2.97e-15,"","",""
"cg06632762","","",7.47e-11,"","",""
"cg24326142","","",6.13e-25,"","",""
"cg19627034","","",1.22e-26,"","",""
"cg01814898","","",2.76e-23,"","",""
"cg18786873","","",1.7e-27,"","",""
"cg06215569","","",4.04e-32,"","",""
"cg10023272","","",2.92e-21,"","",""
"cg06809252","","",3.95e-23,"","",""
"cg05622465","","",2.11e-14,"","",""
"cg05675373","","",1.39e-19,"","",""
"cg27230882","","",1.52e-20,"","",""
"cg20302133","","",2.15e-40,"","",""
"cg26013553","","",2.43e-38,"","",""
"cg11595545","","",1.82e-45,"","",""
"cg01423964","","",1.83e-34,"","",""
"cg06750832","","",1.06e-30,"","",""
"cg07808555","","",7.83e-21,"","",""
"cg09410234","","",6.1e-23,"","",""
"cg26071016","","",6.92e-16,"","",""
"cg24641737","","",3.44e-21,"","",""
"cg07197785","","",2.02e-13,"","",""
"cg01878963","","",7.13e-20,"","",""
"cg16251079","","",4.07e-23,"","",""
"cg12551029","","",7.51e-25,"","",""
"cg26162147","","",8.21e-10,"","",""
"cg00916635","","",4.76e-12,"","",""
"cg14385738","","",3.46e-16,"","",""
"cg00041401","","",3.88e-16,"","",""
"cg27304110","","",2.95e-09,"","",""
"cg19304150","","",6.56e-23,"","",""
"cg05368341","","",7.72e-13,"","",""
"cg21920775","","",3.23e-13,"","",""
"cg03514545","","",1.31e-12,"","",""
"cg15558982","","",1.3e-07,"","",""
"cg15685943","","",1.48e-07,"","",""
"cg06043114","","",9.69e-08,"","",""
"cg11857093","","",9.11e-18,"","",""
"cg23981702","","",6.88e-19,"","",""
"cg19313043","","",2.89e-11,"","",""
"cg22572159","","",1.61e-10,"","",""
"cg09008705","","",4.08e-11,"","",""
"cg24629380","","",2.64e-20,"","",""
"cg02659568","","",9.64e-24,"","",""
"cg14985891","","",7.71e-17,"","",""
"cg01963059","","",9.57e-19,"","",""
"cg17107017","","",3.34e-26,"","",""
"cg00960147","","",1.74e-34,"","",""
"cg10180415","","",6.96e-21,"","",""
"cg17215278","","",3.83e-25,"","",""
"cg25744552","","",1.06e-25,"","",""
"cg03653317","","",5.33e-21,"","",""
"cg17181598","","",1.4e-21,"","",""
"cg22424284","","",1.41e-22,"","",""
"cg11958234","","",1.46e-19,"","",""
"cg17326855","","",1.64e-22,"","",""
"cg12435551","","",7.53e-37,"","",""
"cg13655674","","",9.84e-17,"","",""
"cg06158650","","",4.17e-26,"","",""
"cg18944010","","",1.17e-16,"","",""
"cg21647227","","",6.01e-24,"","",""
"cg02177231","","",5.13e-08,"","",""
"cg04550737","","",2.31e-14,"","",""
"cg24842086","","",3.15e-16,"","",""
"cg14565725","","",1.25e-29,"","",""
"cg10703826","","",3.63e-24,"","",""
"cg25340966","","",1.68e-20,"","",""
"cg07817024","","",1.07e-13,"","",""
"cg24035245","","",2.65e-16,"","",""
"cg24041917","","",1.22e-14,"","",""
"cg17436134","","",6.8e-29,"","",""
"cg01959730","","",5.11e-19,"","",""
"cg09232478","","",5.91e-19,"","",""
"cg19084726","","",2.07e-14,"","",""
"cg21961202","","",2.09e-24,"","",""
"cg19266329","","",1.06e-27,"","",""
"cg19913118","","",1.14e-22,"","",""
"cg08916374","","",1.27e-18,"","",""
"cg03526459","","",2.02e-16,"","",""
"cg20449590","","",2.68e-15,"","",""
"cg21908235","","",1.04e-25,"","",""
"cg02070740","","",8.58e-23,"","",""
"cg10020892","","",1.2e-22,"","",""
"cg13067553","","",6.85e-11,"","",""
"cg07188591","","",1.25e-15,"","",""
"cg15067806","","",2.31e-17,"","",""
"cg00017221","","",8.05e-23,"","",""
"cg05750047","","",2.77e-19,"","",""
"cg00339782","","",5.53e-19,"","",""
"cg20785674","","",6.42e-16,"","",""
"cg13178372","","",5.16e-21,"","",""
"cg03818307","","",2.86e-31,"","",""
"cg24441324","","",6.72e-24,"","",""
"cg03084710","","",2.43e-14,"","",""
"cg18660898","","",1.31e-17,"","",""
"cg07139440","","",7.72e-19,"","",""
"cg25198049","","",3.72e-20,"","",""
"cg18149207","","",4.74e-22,"","",""
"cg00036347","","",7.86e-17,"","",""
"cg06521149","","",7.57e-17,"","",""
"cg26292918","","",1.57e-24,"","",""
"cg13869942","","",2.01e-27,"","",""
"cg06698332","","",9.36e-20,"","",""
"cg12280317","","",3.42e-31,"","",""
"cg10069121","","",3.65e-45,"","",""
"cg19930352","","",1.49e-38,"","",""
"cg25856811","","",7.21e-21,"","",""
"cg02901136","","",3.05e-11,"","",""
"cg16291048","","",3.6e-37,"","",""
"cg01910639","","",8.04e-31,"","",""
"cg10959711","","",1.83e-26,"","",""
"cg24375627","","",7.71e-23,"","",""
"cg18273417","","",5.89e-11,"","",""
"cg15026767","","",8.59e-22,"","",""
"cg13997435","","",5.15e-38,"","",""
"cg21196487","","",3.17e-42,"","",""
"cg08105396","","",1.53e-27,"","",""
"cg19907725","","",2.53e-29,"","",""
"cg07910075","","",1.13e-23,"","",""
"cg11820824","","",1.31e-21,"","",""
"cg19255608","","",5.22e-27,"","",""
"cg04990202","","",7.3e-29,"","",""
"cg18859033","","",3.09e-22,"","",""
"cg03423916","","",4.68e-15,"","",""
"cg08202226","","",8.51e-28,"","",""
"cg02457680","","",4.23e-33,"","",""
"cg18081940","","",2.54e-23,"","",""
"cg09861057","","",3.02e-22,"","",""
